name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Nicolas Jackson,Chelsea,Fulham,,True,,0,,,,,0,,,0.0,0,False,3.0,0.63,75.07,0,0,0,0,0,0.0,Chelsea,False,Liverpool,-0.82
Nicolas Jackson,Chelsea,Liverpool,,False,,0,,,,,0,,,0.0,0,False,1.8,0.37,70.07,0,0,0,0,0,1.0,Chelsea,True,Wolverhampton,-1.65
Nicolas Jackson,Chelsea,Wolverhampton,2024-02-04,True,Sub,27,0.0,0.55,0.0,0.0,1,1.0,0.0,0.6,0,False,1.6,0.37,67.38,0,0,0,0,0,1.0,Chelsea,False,Crystal Palace,-1.09
Nicolas Jackson,Chelsea,Crystal Palace,2024-02-12,False,AML,78,0.0,0.05,0.0,0.0,1,1.0,0.0,0.7,0,True,1.4,0.4,68.0,0,0,0,0,0,5.0,Chelsea,False,Manchester City,-0.67
Nicolas Jackson,Chelsea,Manchester City,2024-02-17,False,FW,81,0.0,0.49,1.0,0.53,5,1.0,2.0,7.7,0,True,1.4,0.35,68.72,0,0,0,0,0,6.0,Chelsea,False,Brentford,0.19
Nicolas Jackson,Chelsea,Brentford,2024-03-02,False,FW,90,1.0,1.09,0.0,0.0,6,3.0,0.0,8.9,0,True,1.4,0.42,69.84,0,0,0,0,0,8.0,Chelsea,True,Newcastle United,-0.46
Nicolas Jackson,Chelsea,Newcastle United,2024-03-11,True,FW,90,1.0,0.18,0.0,0.31,8,2.0,1.0,8.6,2,True,2.6,0.63,70.85,0,0,0,0,0,7.0,Chelsea,True,Luton,
Nicolas Jackson,Chelsea,Luton,2023-08-25,True,FW,82,1.0,1.2,0.0,0.56,7,5.0,2.0,15.7,1,True,4.2,0.67,71.38,0,0,0,0,0,2.0,Chelsea,True,Burnley,-0.18
Nicolas Jackson,Chelsea,Burnley,2024-03-30,True,FW,90,0.0,0.96,0.0,0.56,2,3.0,4.0,10.8,0,True,5.4,0.8,72.23,0,0,0,0,0,2.0,Chelsea,True,Manchester United,-1.38
Nicolas Jackson,Chelsea,Manchester United,2024-04-04,True,FW,90,0.0,0.04,0.0,0.15,2,1.0,2.0,5.9,0,True,5.6,0.98,73.0,0,0,0,0,0,2.0,Chelsea,False,Sheffield,
Nicolas Jackson,Chelsea,Sheffield,2024-04-07,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,True,5.0,0.69,73.71,0,0,0,0,0,14.0,Chelsea,True,Everton,1.01
Nicolas Jackson,Chelsea,Everton,2024-04-15,True,FW,87,1.0,0.69,1.0,0.18,14,3.0,2.0,12.1,2,True,4.2,0.48,74.24,0,0,0,0,0,2.0,Chelsea,False,Arsenal,-1.77
Nicolas Jackson,Chelsea,Arsenal,2024-04-23,False,FW,90,0.0,0.46,0.0,0.0,2,2.0,0.0,2.2,0,True,5.4,0.78,74.85,0,0,0,0,0,2.0,Chelsea,False,Aston Villa,-2.75
Nicolas Jackson,Chelsea,Aston Villa,2024-04-27,False,FW,90,0.0,0.5,0.0,0.04,2,2.0,2.0,4.4,0,True,4.4,0.63,75.41,0,0,0,0,0,6.0,Chelsea,True,Tottenham,-1.01
Nicolas Jackson,Chelsea,Tottenham,2024-05-02,True,FW,90,1.0,0.61,0.0,0.0,6,2.0,0.0,6.7,0,True,4.4,0.54,75.93,0,0,0,0,0,16.0,Chelsea,True,West Ham,-1.25
Nicolas Jackson,Chelsea,West Ham,2024-05-05,True,FW,90,2.0,1.37,1.0,0.35,16,7.0,4.0,22.8,3,True,5.2,0.65,76.41,0,0,0,0,0,5.0,Chelsea,False,Nottingham Forest,-1.51
Nicolas Jackson,Chelsea,Nottingham Forest,2024-05-11,False,FW,90,1.0,0.82,0.0,0.0,5,2.0,0.0,10.0,0,True,8.0,1.13,76.87,0,0,0,0,0,2.0,Chelsea,False,Brighton,4.26
Nicolas Jackson,Chelsea,Brighton,2024-05-15,False,FW,89,0.0,0.52,0.0,0.04,2,1.0,1.0,3.2,0,True,6.2,0.95,77.26,0,0,0,0,0,2.0,Chelsea,True,Bournemouth,-5.36
Nicolas Jackson,Chelsea,Bournemouth,2024-05-19,True,FW,90,0.0,0.35,0.0,0.16,2,4.0,2.0,7.9,0,True,6.2,0.96,77.66,0,0,0,0,0,1.0,Chelsea,True,Nottingham Forest,2.21
Nicolas Jackson,Chelsea,Nottingham Forest,2023-09-02,True,FW,90,0.0,1.38,0.0,0.02,1,4.0,1.0,5.8,0,True,6.2,0.94,78.03,0,0,0,0,0,1.0,Chelsea,False,Bournemouth,1.27
Nicolas Jackson,Chelsea,Bournemouth,2023-09-17,False,FW,90,0.0,0.14,0.0,0.0,1,3.0,0.0,2.8,0,True,5.2,1.09,78.38,0,0,0,0,0,1.0,Chelsea,True,Aston Villa,-0.41
Nicolas Jackson,Chelsea,Aston Villa,2023-09-24,True,FW,67,0.0,0.33,0.0,0.02,1,1.0,1.0,3.8,0,True,2.2,0.64,78.06,0,0,0,0,0,0.0,Chelsea,False,Fulham,-2.13
Nicolas Jackson,Chelsea,Fulham,,False,,0,,,,,0,,,0.0,0,False,1.4,0.55,75.89,0,0,0,0,0,6.0,Chelsea,False,Burnley,-1.83
Nicolas Jackson,Chelsea,Burnley,2023-10-07,False,Sub,45,1.0,0.58,0.0,0.07,6,1.0,1.0,7.9,1,False,1.0,0.44,75.05,0,0,0,0,0,1.0,Chelsea,True,Arsenal,0.24
Nicolas Jackson,Chelsea,Arsenal,2023-10-21,True,Sub,24,0.0,0.05,0.0,0.0,1,1.0,0.0,2.5,0,False,1.8,0.49,73.71,0,0,0,0,0,,,,,
