name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Vicente Guaita,Crystal Palace,Manchester United,2023-01-18,True,90,1,2.1,3,0,3,0,False,0.0,True,3.0,0.21,0,0,0,10,Crystal Palace,True,Newcastle United,0.03,3.07,0
Vicente Guaita,Crystal Palace,Newcastle United,2023-01-21,True,90,0,1.41,7,0,10,2,True,0.0,True,3.0,0.27,0,0,0,2,Crystal Palace,False,Manchester United,0.01,3.33,0
Vicente Guaita,Crystal Palace,Manchester United,2023-02-04,False,90,2,2.04,3,0,2,0,False,0.0,True,3.6,0.25,0,0,0,4,Crystal Palace,True,Brighton,-0.29,3.31,0
Vicente Guaita,Crystal Palace,Brighton,2023-02-11,True,90,1,2.36,6,0,4,0,False,0.0,True,4.0,0.24,0,0,0,3,Crystal Palace,False,Brentford,0.24,3.47,0
Vicente Guaita,Crystal Palace,Brentford,2023-02-18,False,90,1,0.83,4,0,3,0,False,0.0,True,4.4,0.22,0,0,0,9,Crystal Palace,True,Liverpool,0.92,3.5,0
Vicente Guaita,Crystal Palace,Liverpool,2023-02-25,True,90,0,0.9,4,0,9,2,True,0.0,True,4.4,0.26,0,0,0,2,Crystal Palace,False,Aston Villa,1.69,3.53,0
Vicente Guaita,Crystal Palace,Aston Villa,2023-03-04,False,90,1,1.2,1,0,2,0,False,0.0,True,5.6,0.25,0,0,0,3,Crystal Palace,True,Manchester City,1.02,3.4,0
Vicente Guaita,Crystal Palace,Manchester City,2023-03-11,True,90,1,2.14,3,0,3,0,False,0.0,True,4.0,0.24,0,0,0,0,Crystal Palace,False,Brighton,2.17,3.38,0
Vicente Guaita,Crystal Palace,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,4.2,0.24,0,0,0,0,Crystal Palace,False,Arsenal,3.89,3.23,0
Vicente Guaita,Crystal Palace,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,3.4,0.24,0,0,0,2,Crystal Palace,True,Leeds United,1.4,3.09,0
Vicente Guaita,Crystal Palace,Leeds United,2023-04-01,True,90,1,0.22,1,0,2,0,False,0.0,True,2.8,0.23,0,0,0,3,Crystal Palace,True,Aston Villa,-0.88,3.0,0
Vicente Guaita,Crystal Palace,Aston Villa,2022-08-20,True,90,1,0.0,4,0,3,0,False,0.0,False,1.4,0.22,0,0,0,0,Crystal Palace,False,Leicester City,-1.38,3.04,0
Vicente Guaita,Crystal Palace,Leicester City,,False,0,0,0.0,0,0,0,0,False,,False,1.6,0.22,0,0,0,0,Crystal Palace,False,Southampton,-0.93,2.92,0
Vicente Guaita,Crystal Palace,Southampton,,False,0,0,0.0,0,0,0,0,False,,False,1.0,0.22,0,0,0,0,Crystal Palace,True,Everton,0.47,2.81,0
Vicente Guaita,Crystal Palace,Everton,,True,0,0,0.0,0,0,0,0,False,,False,1.0,0.22,0,0,0,0,Crystal Palace,False,Wolverhampton,-0.93,2.71,0
Vicente Guaita,Crystal Palace,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,1.0,0.22,0,0,0,0,Crystal Palace,True,West Ham,0.94,2.62,0
Vicente Guaita,Crystal Palace,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.6,0.22,0,0,0,0,Crystal Palace,False,Tottenham,3.43,2.53,0
Vicente Guaita,Crystal Palace,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.22,0,0,0,0,Crystal Palace,True,Bournemouth,0.86,2.45,0
Vicente Guaita,Crystal Palace,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.22,0,0,0,0,Crystal Palace,False,Fulham,1.13,2.38,0
Vicente Guaita,Crystal Palace,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.22,0,0,0,0,Crystal Palace,True,Nottingham Forest,1.11,2.3,0
Vicente Guaita,Crystal Palace,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.22,0,0,0,0,Crystal Palace,False,Manchester City,-0.8,2.24,0
Vicente Guaita,Crystal Palace,Manchester City,2022-08-27,False,90,4,0.0,1,0,0,0,False,0.0,False,0.0,0.21,0,0,0,2,Crystal Palace,True,Brentford,0.35,2.2,0
Vicente Guaita,Crystal Palace,Brentford,2022-08-30,True,90,1,0.0,2,0,2,0,False,0.0,False,0.0,0.2,0,0,0,7,Crystal Palace,False,Newcastle United,3.58,2.19,0
Vicente Guaita,Crystal Palace,Newcastle United,2022-09-03,False,90,0,0.0,5,0,7,0,True,0.0,False,0.4,0.23,0,0,0,1,Crystal Palace,True,Chelsea,1.46,2.27,0
Vicente Guaita,Crystal Palace,Chelsea,2022-10-01,True,90,2,0.0,1,0,1,0,False,0.0,False,1.8,0.22,0,0,0,0,Crystal Palace,False,Sheffield,-0.5,2.24,0
