name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Adama Traoré Diarra,Wolves,Newcastle United,2023-03-12,False,AMR,45,0,0.0,0,0.0,1,0,0,1.0,0,0,1,True,2.8,0.06,51.15,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Leicester City,2023-03-18,True,Sub,33,0,0.0,0,0.62,1,0,2,3.8,0,0,2,False,2.2,0.03,50.29,0,0,0,0,0,2
Adama Traoré Diarra,Wolves,Nottingham Forest,2023-04-01,False,AMR,64,0,0.04,0,0.05,2,1,1,3.5,0,0,1,True,2.0,0.01,50.91,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Tottenham,2022-08-20,False,Sub,19,0,0.0,0,0.0,1,0,0,0.9,0,0,0,False,2.2,0.02,49.52,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Chelsea,2023-04-08,True,Sub,16,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,2.2,0.02,48.12,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Brentford,2023-04-15,True,Sub,17,0,0.02,0,0.0,1,1,0,2.4,0,0,0,False,1.2,0.01,46.88,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Crystal Palace,2023-04-25,True,Sub,11,0,0.0,0,0.0,1,0,0,0.9,0,0,0,False,1.2,0.01,45.5,0,0,0,0,0,0
Adama Traoré Diarra,Wolves,Brighton,2023-04-29,False,Sub,7,0,0.0,0,0.0,0,0,0,0.0,0,0,0,False,1.2,0.01,44.07,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Aston Villa,2023-05-06,True,Sub,6,0,0.0,0,0.0,1,0,0,0.1,0,0,0,False,0.8,0.0,42.71,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Manchester United,2023-05-13,False,Sub,15,0,0.0,0,0.0,1,0,0,0.0,0,0,1,False,0.8,0.0,41.76,0,0,0,0,0,5
Adama Traoré Diarra,Wolves,Everton,2023-05-20,True,MR,87,0,0.12,0,0.16,5,1,2,5.9,0,1,0,True,0.8,0.0,43.27,0,0,0,0,0,2
Adama Traoré Diarra,Wolves,Arsenal,2023-05-28,False,FWR,90,0,0.07,0,0.14,2,1,1,0.0,0,0,5,True,1.6,0.02,44.77,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Bournemouth,2022-08-31,False,Sub,15,0,0.0,0,0.0,1,0,0,0.5,0,0,0,False,1.8,0.04,43.84,0,0,0,0,0,1
Adama Traoré Diarra,Wolves,Southampton,2022-09-03,True,Sub,8,0,0.0,0,0.0,1,0,0,0.0,0,0,0,False,2.0,0.04,42.76,0,0,0,0,0,2
Adama Traoré Diarra,Wolves,West Ham,2022-10-01,False,Sub,66,0,0.1,0,0.06,2,2,1,3.1,0,0,2,False,2.0,0.04,43.44,0,0,0,0,0,
