name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts
Jordan Ayew,Crystal Palace,Arsenal,2023-03-19,False,Sub,25,0,0.0627503022551536,0,0.0,1,1,0,0.9,0,0,1,False
Jordan Ayew,Crystal Palace,Leeds United,2023-04-01,True,Sub,45,0,0.0308970995247364,1,0.5389620065689087,4,2,2,6.6,0,0,1,False
Jordan Ayew,Crystal Palace,Aston Villa,2022-08-20,True,FWR,69,0,0.1909639984369278,0,0.0839155986905098,2,2,1,5.7,0,0,1,False
Jordan Ayew,Crystal Palace,Leicester City,2023-04-09,False,FWL,79,2,0.6780059933662415,0,0.0,14,4,0,12.3,2,0,1,True
Jordan Ayew,Crystal Palace,Southampton,2023-04-15,False,FWL,90,0,0.1563329994678497,0,0.0,3,2,0,3.6,0,1,0,True
Jordan Ayew,Crystal Palace,Everton,2023-04-22,True,FWL,90,0,0.1039684861898422,0,0.0386015474796295,3,3,1,5.3,0,1,0,True
Jordan Ayew,Crystal Palace,Wolverhampton,2023-04-25,False,FW,90,0,0.0548742301762104,0,0.0340862423181533,2,1,1,2.8,0,0,2,True
Jordan Ayew,Crystal Palace,West Ham,2023-04-29,True,FW,90,1,0.084022581577301,0,0.1116552874445915,6,1,2,9.8,0,0,3,True
Jordan Ayew,Crystal Palace,Tottenham,2023-05-06,False,FW,83,0,0.0,0,0.0391436666250228,1,0,1,2.3,0,0,1,True
Jordan Ayew,Crystal Palace,Bournemouth,2023-05-13,True,FW,90,0,0.0694150775671005,1,0.558424711227417,6,1,1,5.2,0,1,0,True
Jordan Ayew,Crystal Palace,Fulham,2023-05-20,False,AML,90,0,0.0737278312444686,0,0.03479565680027,2,1,1,3.8,0,0,2,True
Jordan Ayew,Crystal Palace,Nottingham Forest,2023-05-28,True,AML,90,0,0.0957141146063804,0,0.0,2,3,0,0.0,0,0,1,True
Jordan Ayew,Crystal Palace,Manchester City,2022-08-27,False,MR,73,0,0.0,0,0.0,2,0,0,0.3,0,0,3,False
Jordan Ayew,Crystal Palace,Brentford,2022-08-30,True,Sub,14,0,0.0,0,0.0642537996172905,1,0,1,1.4,0,0,1,False
Jordan Ayew,Crystal Palace,Newcastle United,2022-09-03,False,FWR,90,0,0.0243060998618602,0,0.0746349990367889,3,1,2,5.0,0,1,0,False
Jordan Ayew,Crystal Palace,Chelsea,2022-10-01,True,FWR,90,0,0.0,1,0.4297940135002136,5,0,1,4.3,0,0,2,False
