name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Solly March,Brighton,Newcastle United,2022-08-13,True,DMR,74,0,0.22,0,0.41,2,3,2,8.9,0,1,0,False,5.8,0.4,85.75,0,0,0,0,0,19
Solly March,Brighton,Liverpool,2023-01-14,True,AMR,90,2,0.88,1,0.87,19,4,4,20.1,3,1,0,True,5.8,0.32,86.08,0,0,0,0,0,2
Solly March,Brighton,Leeds United,2023-01-21,False,AMR,90,0,0.54,0,0.0,2,3,0,3.7,0,0,2,True,9.2,0.7,86.36,0,0,0,0,0,3
Solly March,Brighton,Bournemouth,2023-02-04,True,AMC,88,0,0.15,0,0.29,3,3,1,4.3,0,1,0,True,7.0,0.6,86.47,0,0,0,0,0,10
Solly March,Brighton,Crystal Palace,2023-02-11,False,AMR,90,1,0.44,0,1.11,10,4,4,15.0,3,0,1,True,7.4,0.63,86.69,0,0,0,0,0,2
Solly March,Brighton,Fulham,2023-02-18,True,AMR,90,0,0.5,0,1.25,2,3,5,11.4,0,0,1,True,7.2,0.65,86.88,0,0,0,0,0,3
Solly March,Brighton,West Ham,2023-03-04,True,AMR,75,0,0.16,0,0.09,3,2,1,7.0,0,1,0,True,7.2,0.7,86.22,0,0,0,0,0,2
Solly March,Brighton,Leicester City,2023-03-11,False,AMR,90,0,0.06,0,0.04,2,1,1,11.8,0,0,2,True,4.0,0.36,86.42,0,0,0,0,0,9
Solly March,Brighton,Crystal Palace,2023-03-15,True,AMR,90,1,0.12,0,0.01,9,1,1,7.2,1,1,0,True,4.0,0.26,86.6,0,0,0,0,0,5
Solly March,Brighton,Brentford,2023-04-01,True,AMR,90,0,0.74,1,0.63,5,8,3,17.8,0,0,3,True,5.2,0.26,86.76,0,0,0,0,0,3
Solly March,Brighton,Bournemouth,2023-04-04,False,AMR,90,0,0.06,0,0.71,3,1,5,10.6,0,1,0,True,4.2,0.52,86.91,0,0,0,0,0,3
Solly March,Brighton,West Ham,2022-08-21,False,DMR,84,0,0.44,0,0.0,3,2,0,3.5,0,1,0,False,4.4,0.43,86.78,0,0,0,0,0,7
Solly March,Brighton,Tottenham,2023-04-08,False,AMR,90,0,0.06,1,1.06,7,1,6,12.8,2,0,2,True,4.4,0.49,86.92,0,0,0,0,0,5
Solly March,Brighton,Chelsea,2023-04-15,False,AMR,90,0,0.1,1,0.06,5,2,3,7.8,0,0,1,True,5.4,0.68,87.04,0,0,0,0,0,5
Solly March,Brighton,Nottingham Forest,2023-04-26,False,AMR,90,0,0.13,0,0.48,5,3,4,11.2,0,0,3,True,4.6,0.88,87.15,0,0,0,0,0,1
Solly March,Brighton,Wolverhampton,2023-04-29,True,AMR,55,0,0.09,0,0.0,1,1,0,1.4,0,0,0,True,4.6,0.56,85.96,0,0,0,0,0,1
Solly March,Brighton,Manchester United,2023-05-04,True,Sub,27,0,0.09,0,0.1,1,1,4,6.0,0,0,0,False,4.2,0.56,83.86,0,0,0,0,0,1
Solly March,Brighton,Everton,2023-05-08,True,Sub,32,0,0.1,0,0.16,1,2,2,7.4,0,0,1,False,3.8,0.49,82.07,0,0,0,0,0,3
Solly March,Brighton,Leicester City,2022-08-27,True,DMR,69,0,0.68,0,0.03,3,4,1,7.1,0,1,0,False,2.6,0.3,81.63,0,0,0,0,0,2
Solly March,Brighton,Fulham,2022-08-30,False,DMR,90,0,0.05,0,0.0,2,1,0,2.7,0,0,2,False,2.2,0.22,81.9,0,0,0,0,0,5
Solly March,Brighton,Leeds United,2022-09-04,True,DMR,90,0,0.63,0,0.03,5,6,1,9.9,0,0,2,False,1.6,0.2,82.16,0,0,0,0,0,6
Solly March,Brighton,Liverpool,2022-10-01,False,DMR,90,0,0.0,1,0.75,6,0,2,6.2,1,0,3,False,2.4,0.31,82.39,0,0,0,0,0,9
