player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title
Erling Haaland,31.0,2581.0,27.0,31.65399668365717,5.0,4.7517555598169565,122.0,29.0,1.0,0.0,F S,Manchester City
Cole Palmer,34.0,2640.0,22.0,17.83224501274526,11.0,11.869294486939909,108.0,72.0,7.0,0.0,F M S,"Chelsea,Manchester City"
Alexander Isak,30.0,2305.0,21.0,22.07426631450653,2.0,3.6520401313900943,78.0,27.0,1.0,0.0,F S,Newcastle United
Dominic Solanke,38.0,3346.0,19.0,21.40683087334037,3.0,3.5437498800456524,109.0,39.0,3.0,0.0,F S,Bournemouth
Phil Foden,35.0,2895.0,19.0,11.307983005419374,8.0,8.51623285189271,105.0,73.0,2.0,0.0,F M S,Manchester City
Ollie Watkins,37.0,3250.0,19.0,19.26459836959839,13.0,7.745744535699487,106.0,45.0,4.0,0.0,F,Aston Villa
Mohamed Salah,32.0,2556.0,18.0,21.94127439334989,10.0,12.332044444978235,114.0,66.0,2.0,0.0,F S,Liverpool
Son Heung-Min,35.0,2989.0,17.0,12.978620901703836,10.0,13.341020658612251,85.0,69.0,1.0,0.0,F M S,Tottenham
Jarrod Bowen,34.0,3026.0,16.0,13.498636420816185,6.0,6.437707958742976,85.0,32.0,2.0,0.0,F M,West Ham
Jean-Philippe Mateta,35.0,2303.0,16.0,12.290523625910282,5.0,3.52706278860569,46.0,32.0,3.0,0.0,F S,Crystal Palace
Bukayo Saka,35.0,2990.0,16.0,16.807056225836277,8.0,11.325986489653587,107.0,89.0,4.0,0.0,F,Arsenal
Chris Wood,31.0,1797.0,14.0,13.364272002130749,1.0,1.987032251432538,48.0,22.0,0.0,0.0,F S,Nottingham Forest
Nicolas Jackson,35.0,2818.0,14.0,19.860593939200044,5.0,5.2836981769651175,80.0,36.0,10.0,0.0,F M S,Chelsea
Kai Havertz,37.0,2651.0,13.0,13.465729914605618,7.0,5.814370539039373,69.0,45.0,11.0,0.0,F M S,Arsenal
Yoane Wissa,34.0,2556.0,12.0,11.16999962553382,3.0,3.828521143645048,67.0,29.0,7.0,0.0,F S,Brentford
Matheus Cunha,32.0,2499.0,12.0,10.229120277799666,7.0,3.920058634132147,73.0,28.0,8.0,0.0,F M S,Wolverhampton Wanderers
Leandro Trossard,34.0,1649.0,12.0,9.575767548754811,1.0,3.252073733136058,60.0,24.0,2.0,0.0,F M S,Arsenal
Hee-Chan Hwang,29.0,2154.0,12.0,8.681871520355344,3.0,3.1403315979987383,45.0,17.0,6.0,0.0,F M S,Wolverhampton Wanderers
Richarlison,28.0,1511.0,11.0,9.619059151038527,4.0,1.9676255472004416,61.0,15.0,3.0,0.0,F M S,Tottenham
Anthony Gordon,35.0,2956.0,11.0,11.293779235333204,10.0,8.833045985549688,81.0,56.0,10.0,1.0,F M S,Newcastle United
Eberechi Eze,27.0,2097.0,11.0,9.37310928851366,4.0,6.844833366572857,83.0,54.0,3.0,0.0,F M S,Crystal Palace
Darwin Núñez,36.0,2037.0,11.0,19.187851031310856,8.0,5.950456521473825,108.0,33.0,9.0,0.0,F S,Liverpool
Julián Álvarez,36.0,2682.0,11.0,14.373571239411833,8.0,5.823111834935844,98.0,66.0,2.0,0.0,F M S,Manchester City
Carlton Morris,38.0,2879.0,11.0,12.306741118431091,4.0,3.691950936801731,72.0,22.0,4.0,0.0,F M S,Luton
Bruno Fernandes,35.0,3121.0,10.0,10.74626663699746,8.0,13.15852378681302,95.0,113.0,9.0,0.0,F M,Manchester United
Leon Bailey,35.0,2112.0,10.0,6.4655649326741695,9.0,10.29915790259838,53.0,51.0,5.0,0.0,F M S,Aston Villa
Diogo Jota,21.0,1164.0,10.0,6.724682793021202,3.0,3.19649357162416,41.0,23.0,1.0,1.0,F S,Liverpool
Michael Olise,19.0,1281.0,10.0,5.6874131839722395,6.0,5.196664724498987,56.0,35.0,0.0,0.0,F M S,Crystal Palace
Rasmus Højlund,30.0,2210.0,10.0,9.338883213698864,2.0,1.779460173100233,38.0,28.0,2.0,0.0,F S,Manchester United
Elijah Adebayo,27.0,1422.0,10.0,6.630781220272183,0.0,0.8136616554111242,31.0,14.0,1.0,0.0,F M S,Luton
Callum Wilson,20.0,963.0,9.0,10.12450959533453,1.0,0.9339367430657148,35.0,8.0,3.0,0.0,F S,Newcastle United
Douglas Luiz,35.0,3043.0,9.0,7.572099968791008,5.0,5.288189608603716,48.0,53.0,12.0,0.0,M,Aston Villa
Bryan Mbeumo,25.0,1954.0,9.0,9.158370908349752,6.0,5.14017678797245,53.0,32.0,2.0,0.0,F S,Brentford
João Pedro,31.0,2026.0,9.0,11.918903339654207,3.0,5.4223863165825605,75.0,37.0,2.0,0.0,F M S,Brighton
Rodrigo Muniz,26.0,1602.0,9.0,8.481916300952435,1.0,1.3883774541318417,72.0,16.0,1.0,0.0,F S,Fulham
Raheem Sterling,31.0,1987.0,8.0,8.573790527880192,4.0,4.971372967585921,51.0,30.0,7.0,0.0,F M S,Chelsea
Rodri,34.0,2967.0,8.0,4.294270480051637,9.0,5.32604681327939,62.0,50.0,8.0,1.0,M,Manchester City
Martin Odegaard,35.0,3117.0,8.0,7.670226177200675,10.0,11.577396512031555,77.0,102.0,2.0,0.0,M,Arsenal
Callum Hudson-Odoi,29.0,1844.0,8.0,3.01959465444088,1.0,3.0873287972062826,38.0,36.0,0.0,0.0,F M S,Nottingham Forest
Dejan Kulusevski,36.0,2787.0,8.0,5.835474932566285,3.0,8.615606566891074,57.0,65.0,7.0,0.0,F M S,Tottenham
Luis Díaz,37.0,2706.0,8.0,12.864595355466008,5.0,6.482230054214597,94.0,64.0,3.0,0.0,F S,Liverpool
Cody Gakpo,35.0,1640.0,8.0,8.769219513982534,5.0,4.2288118079304695,66.0,25.0,1.0,0.0,F M S,Liverpool
Antoine Semenyo,33.0,2141.0,8.0,6.423830641433597,2.0,3.799709178507328,70.0,29.0,7.0,0.0,M S,Bournemouth
Mohammed Kudus,33.0,2490.0,8.0,5.1772670187056065,6.0,3.5089522134512663,66.0,28.0,6.0,0.0,F M S,West Ham
Marcus Rashford,33.0,2292.0,7.0,7.661536030471325,2.0,2.390108224004507,62.0,24.0,2.0,0.0,F M S,Manchester United
James Ward-Prowse,37.0,3025.0,7.0,5.63929136376828,7.0,8.108484361320734,44.0,64.0,4.0,0.0,M S,West Ham
Abdoulaye Doucouré,32.0,2678.0,7.0,10.20444649644196,1.0,2.55271128565073,47.0,33.0,7.0,0.0,M,Everton
Odsonne Edouard,30.0,1534.0,7.0,7.869511350989342,0.0,1.0359194399788976,51.0,18.0,4.0,0.0,F M S,Crystal Palace
Raúl Jiménez,24.0,1423.0,7.0,5.9900733437389135,0.0,1.6923745833337307,41.0,11.0,3.0,1.0,F S,Fulham
Declan Rice,38.0,3256.0,7.0,3.186093623749912,8.0,5.895036246627569,58.0,47.0,5.0,0.0,M S,Arsenal
Dominic Calvert-Lewin,32.0,2234.0,7.0,13.627293583005669,2.0,3.068425781559199,73.0,19.0,2.0,0.0,F S,Everton
Scott McTominay,32.0,1861.0,7.0,6.777370238676667,1.0,1.0619673654437063,44.0,11.0,2.0,0.0,F M S,Manchester United
Justin Kluivert,32.0,2029.0,7.0,7.296913180500269,1.0,1.6692864689975977,56.0,21.0,5.0,0.0,M S,Bournemouth
Tomas Soucek,37.0,2885.0,7.0,7.466816443949938,2.0,2.1494441609829664,42.0,20.0,7.0,0.0,M S,West Ham
Bruno Guimarães,37.0,3292.0,7.0,4.978310074657202,8.0,7.888791332021356,48.0,62.0,8.0,0.0,M,Newcastle United
Alejandro Garnacho,36.0,2601.0,7.0,9.865097627043724,4.0,5.915270071476698,100.0,46.0,4.0,0.0,M S,Manchester United
Michail Antonio,26.0,1775.0,6.0,6.025665767490864,2.0,1.559285182505846,30.0,9.0,6.0,0.0,F S,West Ham
Oliver McBurnie,21.0,1290.0,6.0,7.429724760353565,3.0,2.1915900241583586,33.0,12.0,3.0,2.0,F S,Sheffield United
Neal Maupay,31.0,1381.0,6.0,7.23018298856914,3.0,2.382636667229235,42.0,16.0,8.0,0.0,F S,"Brentford,Everton"
Bernardo Silva,33.0,2599.0,6.0,4.0968160554766655,9.0,8.528519937768579,34.0,65.0,8.0,0.0,M S,Manchester City
Jacob Bruun Larsen,32.0,1272.0,6.0,5.2944221664220095,0.0,1.4546170141547918,44.0,25.0,1.0,0.0,F M S,Burnley
Moussa Diaby,38.0,2233.0,6.0,6.457844961434603,8.0,8.6211255826056,54.0,46.0,1.0,0.0,F M S,Aston Villa
Bobby Reid,33.0,1431.0,6.0,5.469232198782265,2.0,1.5773739200085402,33.0,17.0,4.0,0.0,F M S,Fulham
Sean Longstaff,35.0,2748.0,6.0,7.077314300462604,2.0,3.0185976549983025,41.0,20.0,7.0,0.0,M S,Newcastle United
John McGinn,35.0,3053.0,6.0,4.672283694148064,4.0,5.626847393810749,40.0,45.0,9.0,1.0,M,Aston Villa
Gabriel Martinelli,35.0,2056.0,6.0,7.1196701768785715,4.0,5.3229342848062515,58.0,46.0,1.0,0.0,F S,Arsenal
Taiwo Awoniyi,20.0,1066.0,6.0,5.060870740562677,3.0,1.6294344998896122,22.0,10.0,2.0,0.0,F S,Nottingham Forest
Evan Ferguson,27.0,1364.0,6.0,3.9660524409264326,0.0,0.6511713527143002,33.0,6.0,1.0,0.0,F S,Brighton
Simon Adingra,31.0,2256.0,6.0,5.096701676025987,1.0,3.30205356515944,52.0,33.0,3.0,0.0,D F M S,Brighton
Ben Brereton Díaz,14.0,1134.0,6.0,6.060540288686752,1.0,1.6426486261188984,35.0,8.0,3.0,0.0,F M,Sheffield United
Alex Iwobi,32.0,2398.0,5.0,5.662265548482537,2.0,4.8107705460861325,55.0,52.0,2.0,0.0,M S,"Everton,Fulham"
Danny Welbeck,29.0,1723.0,5.0,6.242080001160502,1.0,2.18816620670259,40.0,22.0,4.0,0.0,F M S,Brighton
Ross Barkley,32.0,2627.0,5.0,4.483209175989032,4.0,4.823556295596063,66.0,43.0,6.0,0.0,M S,Luton
Eddie Nketiah,27.0,1036.0,5.0,5.057408779859543,2.0,1.209644090384245,38.0,9.0,3.0,0.0,F S,Arsenal
Harvey Barnes,21.0,738.0,5.0,3.467865003272891,3.0,4.21071451343596,27.0,13.0,3.0,0.0,F M S,Newcastle United
Morgan Gibbs-White,37.0,3177.0,5.0,6.069625414907932,10.0,9.522167706862092,71.0,74.0,9.0,0.0,F M S,Nottingham Forest
Cristian Romero,33.0,2796.0,5.0,3.985103886574507,0.0,0.3418706227093935,24.0,7.0,7.0,1.0,D,Tottenham
Lyle Foster,24.0,1938.0,5.0,5.608147136867046,3.0,1.4990256652235985,34.0,19.0,0.0,1.0,F M S,Burnley
Alexis Mac Allister,33.0,2661.0,5.0,3.998983211815357,5.0,3.578091200441122,44.0,47.0,7.0,1.0,M S,Liverpool
Conor Gallagher,37.0,3171.0,5.0,4.717563968151808,7.0,5.792711144313216,48.0,52.0,7.0,1.0,M,Chelsea
Anthony Elanga,36.0,2430.0,5.0,6.7731207851320505,9.0,7.090984374284744,54.0,33.0,1.0,0.0,F M S,Nottingham Forest
Brennan Johnson,35.0,2350.0,5.0,12.170278270728886,10.0,7.638319082558155,53.0,46.0,3.0,0.0,F M S,"Nottingham Forest,Tottenham"
Mykhailo Mudryk,31.0,1563.0,5.0,5.111277528107166,2.0,3.8853818774223328,35.0,32.0,5.0,0.0,F M S,Chelsea
Noni Madueke,23.0,1066.0,5.0,3.0036024190485477,2.0,2.160680465400219,32.0,20.0,2.0,0.0,M S,Chelsea
Jhon Durán,23.0,394.0,5.0,1.9487376604229212,0.0,0.2149669798091054,20.0,4.0,5.0,0.0,F S,Aston Villa
Zeki Amdouni,34.0,2025.0,5.0,6.100483123213053,1.0,1.494755046442151,49.0,16.0,2.0,0.0,F M S,Burnley
Fabian Schär,36.0,3057.0,4.0,2.679914410226047,1.0,1.2247396316379309,35.0,9.0,5.0,0.0,D S,Newcastle United
Pascal Groß,36.0,3107.0,4.0,6.07863125950098,10.0,8.449651076458395,55.0,101.0,6.0,0.0,D M S,Brighton
Kevin De Bruyne,18.0,1233.0,4.0,2.5787349939346313,10.0,11.979073725640774,44.0,58.0,2.0,0.0,M S,Manchester City
Idrissa Gueye,25.0,1930.0,4.0,1.66155200637877,0.0,1.0346810910850763,26.0,15.0,8.0,0.0,M S,Everton
Jordan Ayew,35.0,2563.0,4.0,4.262499047443271,7.0,4.95881259907037,48.0,25.0,7.0,1.0,F M S,Crystal Palace
Willian,31.0,2080.0,4.0,5.017656198702753,2.0,4.14518438372761,45.0,45.0,1.0,0.0,F M S,Fulham
Ivan Toney,17.0,1447.0,4.0,7.132677088491619,2.0,2.186188329011202,51.0,13.0,5.0,0.0,F S,Brentford
Mario Lemina,35.0,3002.0,4.0,4.610754423774779,1.0,1.7865049708634615,48.0,20.0,10.0,1.0,M S,Wolverhampton Wanderers
Pablo Sarabia,30.0,1763.0,4.0,5.981299871578813,7.0,6.066077848896384,46.0,52.0,5.0,0.0,F M S,Wolverhampton Wanderers
Gabriel Jesus,27.0,1496.0,4.0,7.291733928024769,5.0,4.235467437654734,55.0,28.0,6.0,0.0,F S,Arsenal
Harry Wilson,35.0,1576.0,4.0,2.8195397332310677,6.0,3.1505596097558737,39.0,22.0,6.0,0.0,F M S,Fulham
James Maddison,28.0,2206.0,4.0,6.2975962068885565,9.0,7.142374597489834,57.0,66.0,5.0,0.0,M S,Tottenham
Ben White,37.0,3024.0,4.0,2.015913512557745,4.0,4.758832193911076,13.0,38.0,8.0,0.0,D S,Arsenal
Lucas Paquetá,31.0,2676.0,4.0,4.605092185549438,6.0,5.833031775429845,42.0,41.0,10.0,0.0,F M,West Ham
Tahith Chong,33.0,1978.0,4.0,3.5191842010244727,0.0,0.43756147287786,30.0,9.0,4.0,0.0,D F M S,Luton
Josh Brownhill,33.0,2229.0,4.0,1.8306225752457976,2.0,1.8270882591605184,28.0,34.0,4.0,1.0,M S,Burnley
Josko Gvardiol,28.0,2335.0,4.0,3.0817854246124625,1.0,2.115578116849065,32.0,19.0,3.0,0.0,D S,Manchester City
Cameron Archer,30.0,1870.0,4.0,5.785084556788206,1.0,2.983854740858078,41.0,24.0,2.0,0.0,F M S,"Aston Villa,Sheffield United"
João Palhinha,33.0,2742.0,4.0,3.245512000285089,1.0,0.8451391234993935,44.0,12.0,13.0,0.0,M S,Fulham
Marcos Senesi,31.0,2253.0,4.0,2.3658602572977543,5.0,1.8848512191325424,13.0,22.0,13.0,0.0,D S,Bournemouth
David Datro Fofana,15.0,876.0,4.0,4.029318623244762,1.0,1.4943999461829662,19.0,8.0,1.0,0.0,F S,Burnley
Chiedozie Ogbene,30.0,1984.0,4.0,4.80650751106441,1.0,3.4691168274730444,35.0,27.0,1.0,0.0,D F M S,Luton
Gustavo Hamer,36.0,2986.0,4.0,2.4141162959858775,6.0,6.986010514199734,49.0,68.0,9.0,0.0,F M S,Sheffield United
Jack Grealish,20.0,975.0,3.0,2.3835059702396393,1.0,2.7743227388709784,22.0,26.0,6.0,0.0,M S,Manchester City
Andreas Pereira,37.0,2756.0,3.0,5.155889482237399,7.0,6.918029231950641,52.0,83.0,7.0,0.0,M S,Fulham
Kurt Zouma,33.0,2849.0,3.0,2.339608912356198,0.0,0.1828841548413038,16.0,4.0,3.0,0.0,D S,West Ham
Andrew Robertson,23.0,1684.0,3.0,2.4325872622430325,2.0,6.65541476290673,12.0,62.0,2.0,0.0,D S,Liverpool
Trent Alexander-Arnold,28.0,2190.0,3.0,2.745258178561926,4.0,8.361615665256977,47.0,64.0,6.0,0.0,D S,Liverpool
Thiago Silva,31.0,2530.0,3.0,0.7915211245417595,1.0,1.4041369603946805,14.0,9.0,4.0,0.0,D S,Chelsea
Christopher Nkunku,11.0,416.0,3.0,2.4121735505759716,0.0,0.2275804504752159,16.0,3.0,0.0,0.0,F M S,Chelsea
Gabriel,36.0,3050.0,3.0,4.025354804471135,0.0,0.8747859355062246,31.0,3.0,4.0,0.0,D S,Arsenal
Lewis Dunk,33.0,2895.0,3.0,2.9649088978767395,1.0,1.1697372319176793,34.0,13.0,7.0,1.0,D,Brighton
Solly March,7.0,571.0,3.0,2.7198847085237503,1.0,0.9913322664797306,14.0,7.0,1.0,0.0,D M,Brighton
Jacob Murphy,21.0,1216.0,3.0,2.8978680092841387,7.0,5.225788880139589,30.0,31.0,1.0,0.0,D F M S,Newcastle United
Dwight McNeil,35.0,2914.0,3.0,3.64070400595665,6.0,10.325187070295216,57.0,69.0,2.0,0.0,D M S,Everton
Pedro Porro,35.0,3101.0,3.0,2.83508870145306,7.0,7.285218555480242,53.0,52.0,3.0,0.0,D,Tottenham
Mathias Jensen,32.0,2294.0,3.0,0.689183003269136,3.0,4.908007476478815,14.0,41.0,5.0,0.0,M S,Brentford
Miguel Almirón,33.0,1967.0,3.0,5.132560992613435,1.0,3.0761873684823513,41.0,25.0,2.0,0.0,F S,Newcastle United
Harvey Elliott,34.0,1268.0,3.0,2.5765033923089504,6.0,4.262343382462859,49.0,36.0,2.0,0.0,F M S,Liverpool
Jarrad Branthwaite,35.0,3122.0,3.0,1.9108920088037848,0.0,0.9319860828109086,14.0,4.0,8.0,0.0,D,Everton
Jack Harrison,29.0,2229.0,3.0,4.149862082675099,3.0,4.3471535332500935,34.0,27.0,1.0,0.0,M S,Everton
Dara O&#039;Shea,33.0,2899.0,3.0,0.9073518002405764,4.0,1.6444027656689286,19.0,13.0,5.0,1.0,D S,Burnley
Jéremy Doku,29.0,1616.0,3.0,3.7698520198464394,8.0,5.476052410900593,56.0,45.0,3.0,0.0,D M S,Manchester City
Pape Sarr,34.0,2141.0,3.0,3.842421315610409,3.0,2.0322468373924494,36.0,20.0,9.0,0.0,M S,Tottenham
Jayden Bogle,34.0,2817.0,3.0,2.602401724085212,0.0,0.7326478343456984,32.0,10.0,8.0,0.0,D M S,Sheffield United
Dominik Szoboszlai,33.0,2135.0,3.0,3.519060474820435,2.0,5.657645266503096,60.0,55.0,1.0,0.0,M S,Liverpool
Beto,30.0,898.0,3.0,7.16694748448208,0.0,1.1942407237365842,43.0,11.0,2.0,0.0,F S,Everton
Micky van de Ven,27.0,2345.0,3.0,0.9709036685526372,0.0,0.0354084856808185,8.0,1.0,5.0,0.0,D,Tottenham
James McAtee,31.0,1848.0,3.0,3.202349577099085,3.0,3.0651655746623874,26.0,28.0,2.0,0.0,F M S,"Manchester City,Sheffield United"
Marcus Tavernier,30.0,2163.0,3.0,4.385046798735857,4.0,6.264871651306748,53.0,44.0,3.0,0.0,F M S,Bournemouth
Kaoru Mitoma,19.0,1482.0,3.0,4.680040899664164,4.0,3.3876203782856464,34.0,25.0,4.0,0.0,D F M S,Brighton
Keane Lewis-Potter,30.0,1432.0,3.0,8.581757307052612,1.0,1.6146608591079712,43.0,13.0,0.0,0.0,D F S,Brentford
Wilson Odobert,29.0,2150.0,3.0,2.5438556540757418,2.0,4.427815416827798,49.0,31.0,3.0,0.0,F M S,Burnley
Kobbie Mainoo,24.0,1980.0,3.0,0.7737709768116474,1.0,0.8450042605400085,11.0,15.0,3.0,0.0,M,Manchester United
Jack Hinshelwood,12.0,890.0,3.0,2.163621000945568,0.0,0.8382504060864449,14.0,8.0,1.0,0.0,D M S,Brighton
Enzo Fernández,28.0,2237.0,3.0,6.147583088837564,2.0,3.5588307976722717,47.0,32.0,7.0,0.0,M S,Chelsea
Facundo Buonanotte,27.0,1408.0,3.0,2.974676702171564,1.0,2.304281622171402,21.0,19.0,7.0,0.0,F M S,Brighton
Morgan Rogers,11.0,652.0,3.0,1.086574248969555,1.0,0.90475139208138,11.0,9.0,3.0,0.0,M S,Aston Villa
Timo Werner,13.0,827.0,2.0,4.212947295978665,3.0,3.476951420307159,29.0,15.0,1.0,0.0,F M S,Tottenham
Joelinton,20.0,1289.0,2.0,2.5591788068413734,1.0,2.958754763007164,19.0,23.0,6.0,0.0,F M S,Newcastle United
Nathan Aké,29.0,2046.0,2.0,2.1801057858392596,2.0,1.736834991723299,20.0,10.0,0.0,0.0,D S,Manchester City
Jeffrey Schlupp,29.0,1370.0,2.0,1.8823988568037748,2.0,2.1711694821715355,19.0,18.0,1.0,0.0,F M S,Crystal Palace
Virgil van Dijk,36.0,3177.0,2.0,3.299967482686043,2.0,1.8630620841868224,45.0,11.0,3.0,1.0,D,Liverpool
Jay Rodriguez,21.0,781.0,2.0,4.621791888028383,1.0,0.1711099222302436,22.0,4.0,0.0,0.0,F S,Burnley
Adama Traoré,17.0,310.0,2.0,1.4920614697039127,3.0,0.7020887192338705,11.0,7.0,2.0,0.0,M S,Fulham
Josh Cullen,25.0,2072.0,2.0,0.532621605321765,3.0,1.9263525325804949,16.0,26.0,9.0,0.0,M S,Burnley
Ben Mee,16.0,1290.0,2.0,1.4556071758270264,0.0,0.2498973030596971,10.0,6.0,1.0,1.0,D S,Brentford
Harry Maguire,22.0,1645.0,2.0,2.137907139956951,2.0,1.306744921952486,20.0,6.0,3.0,0.0,D S,Manchester United
Álex Moreno,21.0,1033.0,2.0,1.4437588155269625,0.0,1.1591111738234758,8.0,11.0,2.0,0.0,D S,Aston Villa
Estupiñán,19.0,1239.0,2.0,1.034091948531568,3.0,3.28635298833251,11.0,26.0,4.0,0.0,D S,Brighton
Tosin Adarabioyo,20.0,1618.0,2.0,0.9477480566129088,0.0,0.1365393549203872,14.0,2.0,2.0,0.0,D S,Fulham
Giovani Lo Celso,22.0,466.0,2.0,0.4979793429374695,2.0,1.60302646830678,13.0,17.0,2.0,0.0,M S,Tottenham
Youri Tielemans,32.0,1580.0,2.0,1.0049287639558315,6.0,3.0543287601321936,14.0,18.0,3.0,0.0,F M S,Aston Villa
Philip Billing,29.0,1359.0,2.0,2.870723254047334,2.0,3.7171403001993895,30.0,23.0,3.0,1.0,M S,Bournemouth
Enes Ünal,16.0,283.0,2.0,4.017524182796478,2.0,1.2090652771294117,23.0,5.0,1.0,0.0,F S,Bournemouth
Pau Torres,29.0,2467.0,2.0,1.5308636222034693,0.0,0.6226628543809056,12.0,8.0,1.0,0.0,D S,Aston Villa
Joachim Andersen,38.0,3420.0,2.0,2.444138385821134,3.0,2.8891019374132156,21.0,21.0,7.0,0.0,D,Crystal Palace
Pedro Neto,20.0,1524.0,2.0,3.287029344588518,9.0,5.216042526066303,36.0,37.0,4.0,0.0,F M S,Wolverhampton Wanderers
Manuel Akanji,30.0,2517.0,2.0,2.200386293232441,0.0,0.5265345014631748,15.0,13.0,2.0,1.0,D M S,Manchester City
Rayan Ait Nouri,33.0,2391.0,2.0,3.2441271310672164,1.0,2.3514519911259413,23.0,25.0,7.0,0.0,D M S,Wolverhampton Wanderers
Nicolo Zaniolo,25.0,820.0,2.0,3.7046729400753975,0.0,0.6395295020192862,27.0,10.0,7.0,0.0,F M S,Aston Villa
Willy Boly,20.0,1461.0,2.0,1.4704081807285547,1.0,1.3754375465214252,14.0,8.0,1.0,1.0,D S,Nottingham Forest
Axel Disasi,31.0,2586.0,2.0,2.678889036178589,0.0,0.1950406357645988,16.0,3.0,6.0,0.0,D S,Chelsea
William Saliba,38.0,3420.0,2.0,2.367191250436008,1.0,0.2489092536270618,10.0,6.0,4.0,0.0,D,Arsenal
Christian Nørgaard,31.0,2556.0,2.0,3.172293212264776,1.0,2.970704079605639,36.0,24.0,8.0,0.0,M S,Brentford
Diogo Dalot,36.0,3171.0,2.0,1.3286937261000276,3.0,3.0855262465775013,30.0,38.0,4.0,1.0,D S,Manchester United
Max Kilman,38.0,3420.0,2.0,2.598186601884663,0.0,1.1396792819723487,14.0,17.0,7.0,0.0,D,Wolverhampton Wanderers
Dan Burn,33.0,2763.0,2.0,4.111052492633462,2.0,1.8968225196003912,23.0,9.0,4.0,0.0,D S,Newcastle United
Carlos Vinicius,13.0,286.0,2.0,1.6243880316615105,0.0,0.5761066563427448,9.0,5.0,2.0,0.0,F S,Fulham
Jean-Ricner Bellegarde,22.0,938.0,2.0,1.361364832147956,1.0,0.9551639519631864,15.0,12.0,0.0,1.0,D F M S,Wolverhampton Wanderers
Takehiro Tomiyasu,22.0,1106.0,2.0,1.6189159248024223,1.0,0.5923872366547585,17.0,6.0,0.0,1.0,D S,Arsenal
Anssumane Fati,19.0,456.0,2.0,3.8195773735642433,0.0,0.6551500093191862,26.0,6.0,2.0,0.0,F M S,Brighton
Tyrick Mitchell,37.0,3221.0,2.0,2.2116162590682507,3.0,3.6366397831588984,12.0,24.0,6.0,0.0,D,Crystal Palace
Nicolás Domínguez,26.0,1543.0,2.0,1.7021510526537895,2.0,0.9089695196598768,22.0,10.0,4.0,0.0,M S,Nottingham Forest
Sven Botman,17.0,1383.0,2.0,0.9827942438423634,2.0,1.1396078020334244,10.0,5.0,2.0,0.0,D S,Newcastle United
Sasa Kalajdzic,11.0,132.0,2.0,1.3522434905171394,0.0,1.0801250115036964,4.0,4.0,0.0,0.0,F S,Wolverhampton Wanderers
Iyenoma Destiny Udogie,28.0,2437.0,2.0,2.81389419734478,3.0,2.5504489485174417,9.0,24.0,5.0,1.0,D,Tottenham
Matthew Cash,29.0,2142.0,2.0,4.486114578321576,2.0,2.969944916665554,33.0,13.0,8.0,0.0,D M S,Aston Villa
Kevin Schade,11.0,299.0,2.0,1.4017144106328487,1.0,0.9465273916721344,8.0,4.0,0.0,0.0,F S,Brentford
Amadou Onana,30.0,2093.0,2.0,2.553437914699316,0.0,2.4138805400580168,29.0,18.0,5.0,0.0,M S,Everton
Kristoffer Ajer,28.0,1845.0,2.0,1.4675675723701715,1.0,2.600812576711178,12.0,12.0,5.0,0.0,D S,Brentford
Ethan Pinnock,29.0,2521.0,2.0,3.382065122947097,0.0,0.5834191367030144,19.0,4.0,1.0,0.0,D S,Brentford
Jarell Quansah,17.0,1182.0,2.0,1.426688393577933,0.0,0.0755226109176874,6.0,3.0,1.0,0.0,D S,Liverpool
Vitalii Mykolenko,28.0,2482.0,2.0,1.9085629284381864,0.0,1.246465403586626,26.0,13.0,0.0,0.0,D,Everton
Anel Ahmedhodzic,31.0,2646.0,2.0,3.4643044117838144,0.0,0.9506413880735636,19.0,7.0,9.0,1.0,D S,Sheffield United
Rico Lewis,16.0,802.0,2.0,0.8562885001301765,0.0,1.764199182391167,5.0,13.0,1.0,0.0,D M S,Manchester City
Luis Sinisterra,20.0,670.0,2.0,2.296443399041891,2.0,2.3218660429120064,27.0,19.0,0.0,0.0,M S,Bournemouth
Danilo,29.0,1799.0,2.0,1.6652069194242358,2.0,1.5294003784656525,23.0,20.0,4.0,0.0,F M S,Nottingham Forest
João Gomes,34.0,2690.0,2.0,1.8554088305681944,1.0,1.327573673799634,26.0,19.0,11.0,0.0,M S,Wolverhampton Wanderers
Jacob Brown,19.0,1031.0,2.0,3.0787864811718464,0.0,0.8424425385892391,25.0,8.0,4.0,0.0,F M S,Luton
Luke Berry,17.0,272.0,2.0,1.1334221102297306,1.0,0.0616301111876964,8.0,1.0,1.0,0.0,M S,Luton
Alfie Doughty,37.0,2980.0,2.0,1.831780318170786,8.0,6.612265331670642,26.0,70.0,5.0,0.0,D S,Luton
Gabriel Osho,21.0,1853.0,2.0,1.2455969844013453,0.0,0.0953587368130683,10.0,2.0,3.0,0.0,D,Luton
Matt Ritchie,13.0,97.0,1.0,1.525990355759859,0.0,0.0,6.0,0.0,1.0,0.0,S,Newcastle United
Anthony Martial,13.0,430.0,1.0,1.0567390732467177,0.0,0.2762942183762789,6.0,6.0,0.0,0.0,F S,Manchester United
John Stones,16.0,1060.0,1.0,0.7489623166620731,0.0,0.261431485414505,4.0,6.0,2.0,0.0,D M S,Manchester City
Christian Eriksen,22.0,1130.0,1.0,0.6886363411322236,2.0,2.3459482928738,13.0,27.0,1.0,0.0,M S,Manchester United
