name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Loris Karius,Newcastle,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,8741,0.0,0,0.0,0,0,0.0,Newcastle,False,Brentford,,-0.55
Loris Karius,Newcastle,Brentford,2023-04-08,False,0,0,0.0,0,0,0,0,0,0.0,0,8790,0.0,0,0.0,0,0,0.0,Newcastle,False,Aston Villa,,0.59
Loris Karius,Newcastle,Aston Villa,2023-04-15,False,0,0,0.0,0,0,0,0,0,0.0,0,8810,0.0,0,0.0,0,0,0.0,Newcastle,True,Tottenham,,1.07
Loris Karius,Newcastle,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,8871,0.0,0,0.0,0,0,0.0,Newcastle,False,Everton,,-0.63
Loris Karius,Newcastle,Everton,,False,0,0,0.0,0,0,0,0,0,,0,8725,0.0,0,0.0,0,0,0.0,Newcastle,True,Southampton,,-0.38
Loris Karius,Newcastle,Southampton,2023-04-30,True,0,0,0.0,0,0,0,0,0,0.0,0,8904,0.0,0,0.0,0,0,0.0,Newcastle,True,Arsenal,,0.36
Loris Karius,Newcastle,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,8835,0.0,0,0.0,0,0,0.0,Newcastle,False,Leicester City,,-0.05
Loris Karius,Newcastle,Leicester City,2023-05-13,False,0,0,0.0,0,0,0,0,0,0.08,0,8728,0.0,0,0.0,0,0,0.0,Newcastle,True,Brighton,,-0.71
Loris Karius,Newcastle,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,8728,0.0,0,0.0,0,0,0.0,Newcastle,True,Leeds United,,-0.79
Loris Karius,Newcastle,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,8820,0.0,0,0.0,0,0,0.0,Newcastle,False,Chelsea,,-0.72
Loris Karius,Newcastle,Chelsea,2023-05-28,False,0,0,0.0,0,0,0,0,0,0.0,0,9091,0.0,0,0.0,0,0,0.0,Newcastle,True,Aston Villa,,0.55
