name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joel Robles,Leeds,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,5489,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Tottenham,,-0.03
Joel Robles,Leeds,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,5545,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Manchester City,,-1.17
Joel Robles,Leeds,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,5855,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Newcastle United,,-0.34
Joel Robles,Leeds,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,5910,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,West Ham,,0.63
Joel Robles,Leeds,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,5885,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Aston Villa,,0.59
Joel Robles,Leeds,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,5960,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Brentford,,0.69
Joel Robles,Leeds,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,5894,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Nottingham Forest,,
Joel Robles,Leeds,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,5925,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Manchester United,,-0.1
Joel Robles,Leeds,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,5925,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Manchester United,,0.38
Joel Robles,Leeds,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,5940,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Everton,,-0.63
Joel Robles,Leeds,Everton,,False,0,0,0.0,0,0,0,0,0,,0,5925,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Southampton,,-0.38
Joel Robles,Leeds,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,6008,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Chelsea,,-0.72
Joel Robles,Leeds,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,5947,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Brighton,,-0.71
Joel Robles,Leeds,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,6014,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Wolverhampton,,-0.46
Joel Robles,Leeds,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,5981,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Arsenal,,-0.0
Joel Robles,Leeds,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,6072,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Nottingham Forest,,
Joel Robles,Leeds,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,6072,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Crystal Palace,,0.81
Joel Robles,Leeds,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,5984,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Liverpool,,-0.53
Joel Robles,Leeds,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,6005,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Fulham,,1.37
Joel Robles,Leeds,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,6113,0.0,0,0.0,0.0,0.0,0.0,Leeds,True,Leeds United,,-0.79
Joel Robles,Leeds,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,6112,0.0,0,0.0,0.0,0.0,0.0,Leeds,False,Bournemouth,,0.19
Joel Robles,Leeds,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,6135,0.0,0,0.0,0.0,0.0,2.0,Leeds,False,Manchester City,,-1.26
Joel Robles,Leeds,Manchester City,2023-05-06,False,90,2,2.47,4,0,2,0,0,0.0,1,6304,0.4,0,2.65,0.0,4.0,1.0,Leeds,True,Newcastle United,,0.73
Joel Robles,Leeds,Newcastle United,2023-05-13,True,90,2,2.42,3,0,1,0,0,0.0,1,7437,0.6,0,5.14,0.0,3.5,3.0,Leeds,False,West Ham,,0.14
Joel Robles,Leeds,West Ham,2023-05-21,False,90,3,2.15,6,0,3,0,0,0.0,1,8136,1.2,0,7.5,0.0,4.33,1.0,Leeds,True,Tottenham,,1.07
Joel Robles,Leeds,Tottenham,2023-05-28,True,90,4,2.12,3,0,1,0,0,0.0,1,9147,1.4,0,9.73,0.0,4.0,,Liverpool,False,Chelsea,,-0.72
