name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Tyrick Mitchell,Crystal Palace,Brentford,2023-12-30,True,DL,90,0,0.0,1,0.47,6,0,2,6.0,1,0,1,1.4,True,1.0,0.01,83.08,0.18,0.9,1.55,30.44,0.27,0
Tyrick Mitchell,Crystal Palace,Arsenal,2024-01-20,False,DML,90,0,0.0,0,0.0,0,0,0,1.6,0,0,5,3.31,True,2.0,0.21,83.62,0.17,0.9,1.55,30.44,0.27,1
Tyrick Mitchell,Crystal Palace,Sheffield,2024-01-30,True,DL,90,0,0.0,0,0.0,1,0,0,3.2,0,0,2,0.78,True,1.8,0.21,84.07,0.15,0.9,1.55,30.44,0.27,0
Tyrick Mitchell,Crystal Palace,Brighton,2024-02-03,False,DL,90,0,0.0,0,0.0,0,0,0,1.8,0,0,4,1.53,True,1.8,0.21,84.47,0.14,0.9,1.55,30.44,0.27,1
Tyrick Mitchell,Crystal Palace,Chelsea,2024-02-12,True,DL,90,0,0.0,0,0.0,1,0,0,1.0,0,0,3,1.21,True,1.8,0.21,84.81,0.13,0.9,1.55,30.44,0.27,2
Tyrick Mitchell,Crystal Palace,Everton,2024-02-19,False,DML,90,0,0.26,0,0.02,2,1,1,5.5,0,0,1,1.66,True,1.6,0.2,85.12,0.12,0.9,1.55,30.44,0.27,5
Tyrick Mitchell,Crystal Palace,Burnley,2024-02-24,True,DML,90,0,0.0,0,0.0,5,0,0,1.3,0,1,0,0.1,True,0.8,0.05,85.39,0.18,0.9,1.55,30.44,0.27,1
Tyrick Mitchell,Crystal Palace,Tottenham,2024-03-02,False,DML,90,0,0.0,0,0.0,1,0,0,2.0,0,0,3,1.87,True,1.8,0.05,85.63,0.17,0.9,1.55,30.44,0.27,3
Tyrick Mitchell,Crystal Palace,Luton,2024-03-09,True,DML,90,0,0.37,0,0.78,3,1,4,7.9,1,0,1,0.83,True,1.8,0.05,85.85,0.16,0.9,1.55,30.44,0.27,2
Tyrick Mitchell,Crystal Palace,Brentford,2023-08-26,False,DL,90,0,0.0,0,0.0,2,0,0,2.1,0,0,1,0.97,True,2.4,0.13,86.05,0.15,0.9,1.55,30.44,0.27,2
Tyrick Mitchell,Crystal Palace,Nottingham Forest,2024-03-30,False,DML,90,0,0.0,0,0.12,2,0,1,4.5,0,0,1,0.92,True,2.6,0.13,86.23,0.14,0.9,1.55,30.44,0.27,2
Tyrick Mitchell,Crystal Palace,Bournemouth,2024-04-02,False,DML,90,0,0.0,0,0.0,2,0,0,2.5,0,0,1,1.22,True,2.6,0.07,86.39,0.14,0.9,1.55,30.44,0.27,0
Tyrick Mitchell,Crystal Palace,Manchester City,2024-04-06,True,DML,74,0,0.0,0,0.0,0,0,0,0.9,0,0,4,1.77,True,2.0,0.07,85.88,0.13,0.9,1.55,30.44,0.27,12
Tyrick Mitchell,Crystal Palace,Liverpool,2024-04-14,False,DML,90,0,0.0,1,0.4,12,0,1,6.1,3,1,0,2.87,True,1.8,0.07,86.04,0.17,0.9,1.55,30.44,0.27,0
Tyrick Mitchell,Crystal Palace,West Ham,2024-04-21,True,DML,90,0,0.16,0,0.09,0,2,1,3.2,0,0,2,1.27,True,3.6,0.2,86.19,0.16,0.9,1.55,30.44,0.27,6
Tyrick Mitchell,Crystal Palace,Newcastle United,2024-04-24,True,DML,90,0,0.06,0,0.08,6,1,1,2.5,0,1,0,0.42,True,3.2,0.23,86.33,0.19,0.9,1.55,30.44,0.27,2
Tyrick Mitchell,Crystal Palace,Fulham,2024-04-27,False,DML,84,0,0.0,0,0.02,2,0,1,2.8,0,0,1,1.05,True,4.0,0.24,86.25,0.19,0.9,1.55,30.44,0.27,12
Tyrick Mitchell,Crystal Palace,Manchester United,2024-05-06,True,DML,90,1,0.68,0,0.21,12,2,2,13.0,0,1,0,0.35,True,4.0,0.24,86.38,0.21,0.9,1.55,30.44,0.27,2
Tyrick Mitchell,Crystal Palace,Wolverhampton,2024-05-11,False,DML,69,0,0.14,0,0.0,2,1,0,1.9,0,0,1,1.25,True,6.4,0.38,85.8,0.21,0.9,1.55,30.44,0.27,6
Tyrick Mitchell,Crystal Palace,Aston Villa,2024-05-19,True,DML,90,0,0.08,0,0.11,6,1,1,5.7,0,1,0,1.08,True,4.4,0.21,85.94,0.23,0.9,1.55,30.44,0.27,4
Tyrick Mitchell,Crystal Palace,Wolverhampton,2023-09-03,True,DL,90,0,0.0,1,0.59,4,0,1,4.5,0,0,2,1.34,True,5.6,0.19,86.06,0.23,0.9,1.55,30.44,0.27,1
Tyrick Mitchell,Crystal Palace,Aston Villa,2023-09-16,False,DL,90,0,0.0,0,0.0,1,0,0,1.7,0,0,3,3.21,True,5.2,0.38,86.18,0.22,0.9,1.55,30.44,0.27,5
Tyrick Mitchell,Crystal Palace,Fulham,2023-09-23,True,DL,90,0,0.0,0,0.0,5,0,0,1.7,0,1,0,0.59,True,5.0,0.38,86.29,0.24,0.9,1.55,30.44,0.27,6
Tyrick Mitchell,Crystal Palace,Manchester United,2023-09-30,False,DL,90,0,0.0,0,0.0,6,0,0,2.8,0,1,0,1.69,True,3.6,0.24,86.4,0.26,0.9,1.55,30.44,0.27,6
Tyrick Mitchell,Crystal Palace,Nottingham Forest,2023-10-07,True,DL,90,0,0.0,0,0.1,6,0,2,5.6,0,1,0,1.18,True,4.4,0.22,86.5,0.29,0.9,1.55,30.44,0.27,-1
Tyrick Mitchell,Crystal Palace,Newcastle United,2023-10-21,False,DL,90,0,0.04,0,0.13,-1,1,1,3.9,0,0,4,2.39,True,4.4,0.2,86.59,0.28,0.9,1.55,30.44,0.27,
