name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded
George Shelvey,Nott'm Forest,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,4766,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Brentford,,0.79,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,4694,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Crystal Palace,,0.38,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,4658,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Luton,,,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Luton,,True,0,0,0.0,0,0,0,0,0,,0,4711,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Liverpool,,-1.01,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,4671,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Aston Villa,,0.64,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,4701,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,West Ham,,-0.22,0.0,0.0,0.0
George Shelvey,Nott'm Forest,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,4673,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Brighton,,-0.66,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,4685,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Everton,,0.53,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Everton,,True,0,0,0.0,0,0,0,0,0,,0,4730,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Fulham,,0.86,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,4690,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Wolverhampton,,-0.52,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,4680,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Tottenham,,0.69,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,4732,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Bournemouth,,1.22,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,4699,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Newcastle United,,-0.41,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,4734,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Manchester United,,0.38,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,4681,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Brentford,,-0.53,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,4655,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Arsenal,,-0.11,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,4710,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Bournemouth,,0.19,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,4698,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Newcastle United,,0.55,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,4754,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,West Ham,,0.49,0.0,0.0,0.0
George Shelvey,Nott'm Forest,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,4998,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Aston Villa,,0.29,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,4666,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Liverpool,,0.18,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,4591,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Brighton,,-0.6,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,4503,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Luton,,,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Luton,,False,0,0,0.0,0,0,0,0,0,,0,4411,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Crystal Palace,,0.88,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,4421,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Fulham,,-0.13,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,4387,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Tottenham,,-0.36,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,4339,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Wolverhampton,,0.05,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,4301,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Everton,,-0.24,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Everton,,False,0,0,0.0,0,0,0,0,0,,0,4257,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Manchester City,,-0.96,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,4232,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Sheffield,,-0.61,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,4198,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Chelsea,,-0.25,0.0,0.0,0.0
George Shelvey,Nott'm Forest,Chelsea,2024-05-11,True,0,0,0.0,0,0,0,0,0,0.0,0,4154,0.0,0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Burnley,,0.0,0.0,0.0,0.0
Filip Marschall,Aston Villa,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Burnley,,0.0,0.0,0.0,0.0
Filip Marschall,Aston Villa,Burnley,2023-08-27,False,0,0,0.0,0,0,0,0,0,0.0,0,494,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Liverpool,,-1.01,0.0,0.0,0.0
Filip Marschall,Aston Villa,Liverpool,2023-09-03,False,0,0,0.0,0,0,0,0,0,0.0,0,1035,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Crystal Palace,,0.88,0.0,0.0,0.0
Filip Marschall,Aston Villa,Crystal Palace,2023-09-16,True,0,0,0.0,0,0,0,0,0,0.0,0,1634,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Chelsea,,-0.85,0.0,0.0,0.0
Filip Marschall,Aston Villa,Chelsea,2023-09-24,False,0,0,0.0,0,0,0,0,0,0.35,0,1757,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Brighton,,-0.66,0.0,0.0,0.0
Filip Marschall,Aston Villa,Brighton,2023-09-30,True,0,0,0.0,0,0,0,0,0,0.0,0,1926,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Wolverhampton,,-0.52,0.0,0.0,0.0
Filip Marschall,Aston Villa,Wolverhampton,2023-10-08,False,0,0,0.0,0,0,0,0,0,0.0,0,2102,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,West Ham,,0.49,0.0,0.0,0.0
Filip Marschall,Aston Villa,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,2224,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Luton,,,0.0,0.0,0.0
Filip Marschall,Aston Villa,Luton,2023-10-29,True,0,0,0.0,0,0,0,0,0,0.04,0,2326,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Nottingham Forest,,-0.55,0.0,0.0,0.0
Filip Marschall,Aston Villa,Nottingham Forest,2023-11-05,False,0,0,0.0,0,0,0,0,0,0.02,0,2447,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Fulham,,-0.13,0.0,0.0,0.0
Filip Marschall,Aston Villa,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,2546,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Tottenham,,-0.36,0.0,0.0,0.0
Filip Marschall,Aston Villa,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,2669,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Bournemouth,,0.19,0.0,0.0,0.0
Filip Marschall,Aston Villa,Bournemouth,2023-12-03,False,0,0,0.0,0,0,0,0,0,0.0,0,2763,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Manchester City,,-0.96,0.0,0.0,0.0
Filip Marschall,Aston Villa,Manchester City,2023-12-06,True,0,0,0.0,0,0,0,0,0,0.0,0,2787,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Arsenal,,-0.11,0.0,0.0,0.0
Filip Marschall,Aston Villa,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,2922,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Brentford,,-0.53,0.0,0.0,0.0
Filip Marschall,Aston Villa,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,3108,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Sheffield,,0.68,0.0,0.0,0.0
Filip Marschall,Aston Villa,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,3203,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Manchester United,,-0.63,0.0,0.0,0.0
Filip Marschall,Aston Villa,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,3235,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Burnley,,0.39,0.0,0.0,0.0
Filip Marschall,Aston Villa,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,3312,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Everton,,-0.24,0.0,0.0,0.0
Filip Marschall,Aston Villa,Everton,,False,0,0,0.0,0,0,0,0,0,,0,3380,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Newcastle United,,0.55,0.0,0.0,0.0
Filip Marschall,Aston Villa,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,3278,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Sheffield,,-0.61,0.0,0.0,0.0
Filip Marschall,Aston Villa,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,3188,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Manchester United,,0.38,0.0,0.0,0.0
Filip Marschall,Aston Villa,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,3078,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Fulham,,0.86,0.0,0.0,0.0
Filip Marschall,Aston Villa,Fulham,2024-02-17,False,0,0,0.0,0,0,0,0,0,0.06,0,2961,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Nottingham Forest,,1.55,0.0,0.0,0.0
Filip Marschall,Aston Villa,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,2883,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Luton,,,0.0,0.0,0.0
Filip Marschall,Aston Villa,Luton,2024-03-02,False,0,0,0.0,0,0,0,0,0,0.39,0,2837,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Tottenham,,0.69,0.0,0.0,0.0
Filip Marschall,Aston Villa,Tottenham,2024-03-10,True,0,0,0.0,0,0,0,0,0,0.0,0,2773,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,West Ham,,-0.22,0.0,0.0,0.0
Filip Marschall,Aston Villa,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,2703,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Wolverhampton,,0.05,0.0,0.0,0.0
Filip Marschall,Aston Villa,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,2709,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Manchester City,,-1.32,0.0,0.0,0.0
Filip Marschall,Aston Villa,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,2696,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Brentford,,0.79,0.0,0.0,0.0
Filip Marschall,Aston Villa,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,2658,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Arsenal,,-0.48,0.0,0.0,0.0
Filip Marschall,Aston Villa,Arsenal,2024-04-14,False,0,0,0.0,0,0,0,0,0,0.19,0,2630,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Bournemouth,,1.22,0.0,0.0,0.0
Filip Marschall,Aston Villa,Bournemouth,2024-04-21,True,0,0,0.0,0,0,0,0,0,0.0,0,2597,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Chelsea,,-0.25,0.0,0.0,0.0
Filip Marschall,Aston Villa,Chelsea,2024-04-27,True,0,0,0.0,0,0,0,0,0,0.33,0,2580,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Brighton,,-0.6,0.0,0.0,0.0
Filip Marschall,Aston Villa,Brighton,2024-05-05,False,0,0,0.0,0,0,0,0,0,0.11,0,2565,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,True,Liverpool,,0.18,0.0,0.0,0.0
Filip Marschall,Aston Villa,Liverpool,2024-05-13,True,0,0,0.0,0,0,0,0,0,0.06,0,2538,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,Crystal Palace,,0.38,0.0,0.0,0.0
Filip Marschall,Aston Villa,Crystal Palace,2024-05-19,False,0,0,0.0,0,0,0,0,0,0.2,0,2525,0.0,0,0.0,0.0,0.0,0.0,Aston Villa,False,West Ham,,-0.22,0.0,0.0,0.0
Ionuț Radu,Bournemouth,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,8745,0.0,0,0.0,0.0,0.0,0.0,Bournemouth,False,Liverpool,,-1.01,,,
Ionuț Radu,Bournemouth,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,9821,0.0,0,0.0,0.0,0.0,0.0,Bournemouth,True,Tottenham,,0.69,,,
Ionuț Radu,Bournemouth,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,9876,0.0,0,0.0,0.0,0.0,0.0,Bournemouth,False,Brentford,,-0.53,,,
Ionuț Radu,Bournemouth,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,9898,0.0,0,0.0,0.0,0.0,0.0,Bournemouth,True,Chelsea,,-0.25,,,
Ionuț Radu,Bournemouth,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,9941,0.0,0,0.0,0.0,0.0,0.0,Bournemouth,False,Brighton,,-0.6,,,
Ionuț Radu,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,9792,0.0,0,0.0,0.0,0.0,0.0,Bournemouth,True,Arsenal,,-0.11,,,
Ionuț Radu,Bournemouth,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,9612,0.0,0,0.0,0.0,0.0,0.0,Bournemouth,False,Everton,,-0.24,,,
Ionuț Radu,Bournemouth,Everton,,False,0,0,0.0,0,0,0,0,0,,0,9576,0.0,0,0.0,0.0,0.0,0.0,Bournemouth,True,Wolverhampton,,0.05,,,
Ionuț Radu,Bournemouth,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,9527,0.0,0,0.0,0.0,0.0,3.0,Bournemouth,True,Burnley,,0.39,,,
Ionuț Radu,Bournemouth,Burnley,2023-10-28,True,90,1,0.88,3,0,3,0,0,0.0,1,11526,0.6,0,9.0,0.0,3.0,-1.0,Bournemouth,False,Manchester City,,-1.32,,,
Ionuț Radu,Bournemouth,Manchester City,2023-11-04,False,90,6,1.88,2,0,-1,0,0,0.0,1,10311,0.4,0,16.36,0.0,2.5,0.0,Bournemouth,True,Newcastle United,,0.55,,,
Ionuț Radu,Bournemouth,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,10156,0.4,0,15.0,0.0,2.5,0.0,Bournemouth,False,Sheffield,,-0.61,,,
Ionuț Radu,Bournemouth,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,10054,0.4,0,13.85,0.0,2.5,0.0,Bournemouth,True,Aston Villa,,0.64,,,
Ionuț Radu,Bournemouth,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,9872,0.4,0,12.86,0.0,2.5,0.0,Bournemouth,False,Crystal Palace,,0.38,,,
Ionuț Radu,Bournemouth,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,9787,-0.2,0,12.0,0.0,2.5,0.0,Bournemouth,False,Manchester United,,-0.63,,,
Ionuț Radu,Bournemouth,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,9790,0.0,0,11.25,0.0,2.5,0.0,Bournemouth,False,Nottingham Forest,,-0.55,,,
Ionuț Radu,Bournemouth,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,9939,0.0,0,10.59,0.0,2.5,0.0,Bournemouth,True,Fulham,,-0.13,,,
Ionuț Radu,Bournemouth,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,9896,0.0,0,10.0,0.0,2.5,0.0,Bournemouth,False,Tottenham,,-0.36,,,
Ionuț Radu,Bournemouth,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,9810,0.0,0,9.47,0.0,2.5,0.0,Bournemouth,True,Liverpool,,0.18,,,
Ionuț Radu,Bournemouth,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,9828,0.0,0,9.0,0.0,2.5,0.0,Bournemouth,False,West Ham,,-0.22,,,
Ionuț Radu,Bournemouth,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,9904,0.0,0,8.57,0.0,2.5,0.0,Bournemouth,True,Nottingham Forest,,1.55,,,
Ionuț Radu,Bournemouth,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,9918,0.0,0,8.18,0.0,2.5,0.0,Bournemouth,False,Fulham,,0.86,,,
Ionuț Radu,Bournemouth,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,9963,0.0,0,7.83,0.0,2.5,0.0,Bournemouth,False,Newcastle United,,-0.41,,,
Ionuț Radu,Bournemouth,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,9938,0.0,0,7.5,0.0,2.5,0.0,Bournemouth,True,Manchester City,,-0.96,,,
Ionuț Radu,Bournemouth,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,9914,0.0,0,7.2,0.0,2.5,0.0,Bournemouth,False,Burnley,,0.0,,,
Ionuț Radu,Bournemouth,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,9944,0.0,0,6.92,0.0,2.5,0.0,Bournemouth,True,Sheffield,,0.68,,,
Ionuț Radu,Bournemouth,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,10092,0.0,0,6.67,0.0,2.5,0.0,Bournemouth,True,Luton,,,,,
Ionuț Radu,Bournemouth,Luton,,True,0,0,0.0,0,0,0,0,0,,0,10092,0.0,0,6.43,0.0,2.5,0.0,Bournemouth,True,Everton,,0.53,,,
Ionuț Radu,Bournemouth,Everton,,True,0,0,0.0,0,0,0,0,0,,0,10076,0.0,0,6.21,0.0,2.5,0.0,Bournemouth,True,Crystal Palace,,0.88,,,
Ionuț Radu,Bournemouth,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,10131,0.0,0,6.0,0.0,2.5,0.0,Bournemouth,False,Luton,,,,,
Ionuț Radu,Bournemouth,Luton,,False,0,0,0.0,0,0,0,0,0,,0,10179,0.0,0,5.81,0.0,2.5,0.0,Bournemouth,True,Manchester United,,0.38,,,
Ionuț Radu,Bournemouth,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,10208,0.0,0,5.62,0.0,2.5,0.0,Bournemouth,False,Aston Villa,,0.29,,,
Ionuț Radu,Bournemouth,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,10405,0.0,0,5.45,0.0,2.5,0.0,Bournemouth,False,Wolverhampton,,-0.52,,,
Ionuț Radu,Bournemouth,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,10405,0.0,0,5.29,0.0,2.5,0.0,Bournemouth,True,Brighton,,-0.66,,,
Ionuț Radu,Bournemouth,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,10273,0.0,0,5.14,0.0,2.5,0.0,Bournemouth,False,Arsenal,,-0.48,,,
Ionuț Radu,Bournemouth,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,10279,0.0,0,5.0,0.0,2.5,0.0,Bournemouth,True,Brentford,,0.79,,,
Ionuț Radu,Bournemouth,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,10306,0.0,0,4.86,0.0,2.5,0.0,Bournemouth,False,Chelsea,,-0.85,,,
Emiliano Martínez Romero,Aston Villa,Newcastle United,2023-08-12,False,90,5,3.44,7,0,1,0,0,0.0,1,649104,1.0,0,90.0,0.0,7.0,8.0,Aston Villa,True,Everton,,0.53,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Everton,2023-08-20,True,90,0,0.68,2,0,8,2,1,0.0,1,717905,4.5,0,90.0,0.5,4.5,0.0,Aston Villa,False,Burnley,,0.0,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,752076,3.0,0,60.0,0.5,4.5,1.0,Aston Villa,False,Liverpool,,-1.01,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Liverpool,2023-09-03,False,90,3,2.47,2,0,1,0,0,0.0,1,624158,2.5,0,67.5,0.33,3.67,2.0,Aston Villa,True,Crystal Palace,,0.88,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Crystal Palace,2023-09-16,True,90,1,1.17,2,0,2,0,0,0.0,1,628176,2.4,0,72.0,0.25,3.25,6.0,Aston Villa,False,Chelsea,,-0.85,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Chelsea,2023-09-24,False,90,0,1.35,4,0,6,0,1,0.0,1,628307,3.4,0,75.0,0.4,3.4,2.0,Aston Villa,True,Brighton,,-0.66,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Brighton,2023-09-30,True,90,1,1.71,2,0,2,0,0,0.0,1,645065,2.2,0,77.14,0.33,3.17,3.0,Aston Villa,False,Wolverhampton,,-0.52,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Wolverhampton,2023-10-08,False,90,1,1.19,2,0,3,1,0,0.0,1,680037,2.8,0,78.75,0.29,3.0,3.0,Aston Villa,True,West Ham,,0.49,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,West Ham,2023-10-22,True,90,1,1.15,3,0,3,0,0,0.0,1,699742,3.2,0,80.0,0.25,3.0,0.0,Aston Villa,True,Luton,,,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Luton,2023-10-29,True,90,1,0.48,1,0,0,0,0,0.0,1,765758,2.8,0,81.0,0.22,2.78,1.0,Aston Villa,False,Nottingham Forest,,-0.55,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Nottingham Forest,2023-11-05,False,90,2,0.41,1,0,1,0,0,0.0,1,760685,1.8,0,81.82,0.2,2.6,3.0,Aston Villa,True,Fulham,,-0.13,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Fulham,2023-11-12,True,90,1,0.93,4,0,3,0,0,0.0,1,746209,2.0,0,82.5,0.18,2.73,4.0,Aston Villa,False,Tottenham,,-0.36,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Tottenham,2023-11-26,False,90,1,2.32,6,0,4,0,0,0.0,1,721752,2.2,0,83.08,0.17,3.0,2.0,Aston Villa,False,Bournemouth,,0.19,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Bournemouth,2023-12-03,False,90,2,2.02,5,0,2,0,0,0.0,1,760569,2.0,0,83.57,0.15,3.15,9.0,Aston Villa,True,Manchester City,,-0.96,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Manchester City,2023-12-06,True,90,0,0.83,2,0,9,3,1,0.0,1,743730,3.8,0,84.0,0.21,3.07,10.0,Aston Villa,True,Arsenal,,-0.11,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Arsenal,2023-12-09,True,90,0,1.36,3,0,10,3,1,0.0,1,830216,5.6,0,84.38,0.27,3.07,1.0,Aston Villa,False,Brentford,,-0.53,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Brentford,2023-12-17,False,90,1,0.51,2,0,1,0,0,0.0,1,1049570,5.2,0,84.71,0.25,3.0,2.0,Aston Villa,True,Sheffield,,0.68,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Sheffield,2023-12-22,True,90,1,0.56,1,0,2,0,0,0.0,1,1255306,4.8,0,85.0,0.24,2.88,2.0,Aston Villa,False,Manchester United,,-0.63,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Manchester United,2023-12-26,False,90,3,1.04,4,0,2,0,0,0.0,1,1215310,4.8,0,85.26,0.22,2.94,1.0,Aston Villa,True,Burnley,,0.39,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Burnley,2023-12-30,True,90,2,0.98,3,0,1,0,0,0.0,1,1280808,3.2,0,85.5,0.21,2.95,9.0,Aston Villa,False,Everton,,-0.24,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Everton,2024-01-14,False,90,0,1.13,2,0,9,3,1,0.02,1,1278668,3.0,0,85.71,0.25,2.9,2.0,Aston Villa,True,Newcastle United,,0.55,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Newcastle United,2024-01-30,True,90,3,2.54,3,0,2,0,0,0.0,1,1306940,3.2,0,85.91,0.24,2.9,7.0,Aston Villa,False,Sheffield,,-0.61,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Sheffield,2024-02-03,False,90,0,1.26,4,0,7,0,1,0.0,1,1324692,4.2,0,86.09,0.27,2.95,2.0,Aston Villa,True,Manchester United,,0.38,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Manchester United,2024-02-11,True,90,2,1.8,3,0,2,0,0,0.0,1,1337434,4.2,0,86.25,0.26,2.96,3.0,Aston Villa,False,Fulham,,0.86,0.32,98.0,27.3
Emiliano Martínez Romero,Aston Villa,Fulham,2024-02-17,False,90,1,1.4,3,0,3,0,0,0.0,1,1319018,4.6,0,86.4,0.25,2.96,1.0,Aston Villa,True,Nottingham Forest,,1.55,0.32,98.0,27.3
