name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,form,xG&A_form,minutes_per_game
Jean-Philippe Mateta,Crystal Palace,Watford,2022-05-07,True,Sub,7,0.0,0.67,0.0,0.0,1,2.0,0.0,3.2,0,2.4,0.31,33.93
Jean-Philippe Mateta,Crystal Palace,Aston Villa,2022-05-15,False,FW,70,0.0,0.08,0.0,0.08,2,2.0,2.0,5.0,0,1.4,0.38,35.13
Jean-Philippe Mateta,Crystal Palace,Everton,2022-05-19,False,FW,80,1.0,0.57,0.0,0.0,8,2.0,0.0,7.9,2,1.4,0.36,36.58
Jean-Philippe Mateta,Crystal Palace,Manchester United,,True,,0,,,,,0,,,0.0,0,2.8,0.47,35.44
Jean-Philippe Mateta,Crystal Palace,Tottenham,,True,,0,,,,,0,,,0.0,0,2.4,0.31,34.36
Jean-Philippe Mateta,Crystal Palace,Liverpool,,False,,0,,,,,0,,,0.0,0,2.2,0.26,33.35
Jean-Philippe Mateta,Crystal Palace,Brighton,,True,,0,,,,,0,,,0.0,0,2.0,0.13,32.4
Jean-Philippe Mateta,Crystal Palace,Leeds United,,True,,0,,,,,0,,,0.0,0,1.6,0.11,31.5
Jean-Philippe Mateta,Crystal Palace,Arsenal,,False,,0,,,,,0,,,0.0,0,0.0,0.0,30.65
Jean-Philippe Mateta,Crystal Palace,Newcastle United,2021-10-23,True,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,29.95
