Name,assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,starts,threat,total_points,yellow_cards
Harvey_Elliott_295,9,8,402,4,570.0,444884,48,4.68,7.4,2.72,19.29,13,3,137.5,417.2,1330,0,0,0,0,0,2023/24,50,11,391.0,96,2
Harvey_Griffiths_787,0,0,0,0,0.0,449133,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Hjalmar_Ekdal_167,0,3,77,1,15.9,478969,39,0.01,0.07,0.06,7.91,8,0,10.7,76.6,436,0,0,0,0,0,2023/24,40,5,15.0,15,2
Hugo_Bueno López_548,0,0,136,2,122.1,490721,44,0.68,0.99,0.31,12.99,16,0,29.0,139.4,727,1,0,0,0,0,2023/24,45,7,30.0,29,1
Hugo_Lloris_502,0,0,0,0,0.0,37915,47,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Hwang_Hee-chan_557,3,10,334,3,259.9,184754,54,2.84,10.37,7.53,38.86,37,12,140.7,534.2,2116,0,0,0,0,0,2023/24,55,25,614.0,125,6
Hwang_Ui-jo_466,0,0,0,0,0.0,201440,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Hákon_Valdimarsson_789,0,0,0,0,0.0,507433,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Ian_Maatsen_609,0,0,24,0,44.8,441302,51,0.2,0.94,0.74,5.07,5,0,10.3,29.4,200,0,0,0,0,0,2023/24,55,1,29.0,11,1
Ibrahim_Sangaré_713,0,0,89,4,112.9,210462,49,0.4,1.07,0.67,14.75,16,0,32.5,168.8,1031,0,0,0,0,0,2023/24,50,13,43.0,25,6
Ibrahima_Konaté_302,0,2,315,6,139.9,204716,49,0.47,1.17,0.7,21.42,19,0,58.5,357.4,1570,0,0,0,1,0,2023/24,50,17,87.0,56,3
Idrissa_Gueye_254,0,10,337,7,237.1,80801,48,0.82,2.07,1.25,29.41,25,4,79.7,406.8,1885,0,0,0,0,0,2023/24,50,24,154.0,73,8
Igor Julio_dos Santos de Paulo_606,0,1,311,2,135.5,223434,43,0.5,0.75,0.25,24.36,26,0,45.8,297.8,1631,0,0,0,0,0,2023/24,45,17,23.0,37,4
Iliman_Ndiaye_486,0,0,0,0,0.0,440993,55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,55,0,0.0,0,0
Illia_Zabarnyi_89,0,3,583,8,111.1,477580,44,0.55,1.68,1.13,58.38,67,1,91.5,686.0,3330,0,0,0,0,0,2023/24,45,37,117.0,84,5
Ionuț_Radu_607,0,0,31,0,0.0,215531,43,0.0,0.0,0.0,2.76,7,0,3.3,33.0,180,0,0,0,0,5,2023/24,45,2,0.0,2,0
Isaac_Hayden_413,0,0,0,0,0.0,153127,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Ishé_Samuels-Smith_819,0,0,0,0,0.0,536238,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Ismaila_Coulibaly_478,0,0,0,0,0.0,476938,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Issa_Diop_271,0,3,259,5,20.5,219924,44,0.42,0.68,0.26,33.2,26,0,40.8,348.8,1423,0,0,0,1,0,2023/24,45,16,37.0,43,2
Issa_Kaboré_602,3,3,236,0,253.0,476369,40,1.87,2.09,0.22,38.04,39,0,64.0,326.6,1727,1,0,0,0,0,2023/24,40,21,62.0,34,7
Ivan_Neves Abreu Cavaleiro_269,0,0,0,0,0.0,166324,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Ivan_Perišić_507,1,0,34,0,71.2,45034,47,0.8,0.92,0.12,1.44,1,0,14.0,41.6,98,0,0,0,0,0,2023/24,50,0,27.0,6,2
Ivan_Toney_117,3,4,159,3,206.5,144485,77,1.51,7.23,5.72,27.82,30,4,101.7,289.6,1449,0,0,0,0,0,2023/24,80,16,524.0,57,5
Ivo_Grbic_790,0,0,149,0,0.0,173268,45,0.01,0.01,0.0,14.32,25,0,25.6,257.6,771,0,0,0,0,37,2023/24,45,9,0.0,15,1
Jack_Cork_163,0,0,8,0,5.2,40145,48,0.02,0.02,0.0,0.13,0,0,1.1,4.2,25,0,0,0,0,0,2023/24,50,0,2.0,4,0
Jack_Grealish_354,1,6,199,3,384.1,114283,72,2.69,4.86,2.17,12.58,13,3,91.9,240.4,998,0,0,0,0,0,2023/24,75,10,295.0,50,6
Jack_Harrison_661,3,5,292,11,405.7,221399,55,3.02,6.7,3.68,34.15,26,3,114.3,397.4,2212,0,0,0,0,0,2023/24,55,25,339.0,92,1
Jack_Hinshelwood_621,0,5,155,2,118.9,532529,45,0.36,2.46,2.1,14.3,17,3,55.0,200.2,866,0,0,0,0,0,2023/24,45,8,230.0,42,1
Jack_Robinson_576,1,1,375,1,162.1,83427,43,0.93,2.06,1.13,62.5,83,1,95.7,602.8,2883,2,0,0,0,0,2023/24,45,31,190.0,33,10
Jack_Walton_338,0,0,0,0,0.0,207722,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jacob_Brown_631,1,3,115,1,116.4,242453,49,0.44,3.25,2.81,27.75,26,2,52.0,162.6,1013,0,0,0,0,0,2023/24,50,12,249.0,39,4
Jacob_Bruun Larsen_608,0,7,237,3,416.5,179458,48,1.44,6.09,4.65,24.35,23,6,119.5,335.8,1235,0,0,0,0,0,2023/24,50,16,448.0,82,1
Jacob_Murphy_423,8,4,312,5,453.4,114243,48,3.35,5.58,2.23,18.42,21,3,110.0,377.8,1184,0,0,0,0,0,2023/24,50,14,270.0,82,1
Jacob_Ramsey_55,1,0,101,0,159.3,232653,59,1.38,3.47,2.09,12.85,12,1,46.7,124.0,848,0,0,0,0,0,2023/24,60,8,182.0,29,2
Jacob_Wright_814,0,0,0,0,0.0,516250,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Jadan_Raymond_724,0,0,0,0,0.0,474908,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Jaden_Philogene-Bidace_54,0,0,3,0,0.3,481624,45,0.0,0.0,0.0,0.65,1,0,0.3,0.4,3,0,0,0,0,0,2023/24,45,0,2.0,1,0
Jadon_Sancho_397,0,0,11,0,14.8,209243,67,0.07,0.07,0.0,1.86,1,0,3.6,9.8,76,0,0,0,0,0,2023/24,70,0,12.0,3,0
Jaidon_Anthony_62,0,0,4,0,4.6,444180,49,0.02,0.09,0.07,4.44,5,0,3.0,9.0,151,0,0,0,0,0,2023/24,50,2,16.0,3,1
Jairo_Riedewald_239,0,0,35,1,9.3,173954,43,0.07,0.11,0.04,4.05,3,0,4.8,24.6,228,0,0,0,0,0,2023/24,45,2,14.0,12,0
Jake_O'Brien_235,0,0,0,0,0.0,512462,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jakub_Kiwior_10,3,1,260,6,106.9,440854,40,0.6,1.34,0.74,5.15,8,1,42.7,228.8,942,0,0,0,0,0,2023/24,45,11,90.0,67,1
Jakub_Moder_144,0,0,89,1,82.3,243505,44,0.67,1.45,0.78,12.6,13,0,25.4,87.2,608,0,0,0,0,0,2023/24,45,6,84.0,21,2
Jamaal_Lascelles_419,0,3,212,5,35.4,101148,37,0.12,0.86,0.74,18.08,15,1,33.8,233.0,1077,0,0,0,0,0,2023/24,40,13,69.0,46,4
Jamal_Lewis_420,0,0,0,0,0.0,194799,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jamal_Lowe_73,0,0,0,0,0.0,128309,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
James_Garner_250,2,3,421,11,663.1,232928,49,3.75,6.37,2.62,48.61,47,1,143.5,526.6,3001,0,0,0,0,0,2023/24,50,34,244.0,87,7
James_Hill_69,0,0,22,0,2.2,463981,40,0.01,0.01,0.0,1.34,1,0,3.5,32.6,74,0,0,0,0,0,2023/24,40,1,0.0,5,0
James_Maddison_504,11,9,495,7,979.5,172780,78,6.21,12.74,6.53,32.54,31,4,221.4,630.4,2137,0,0,0,0,0,2023/24,75,26,605.0,117,5
James_McAtee_360,4,0,259,2,394.4,432714,44,2.16,5.14,2.98,39.34,65,3,106.0,333.8,1815,0,0,0,0,0,2023/24,45,20,333.0,77,2
James_McConnell_629,0,0,8,0,0.4,491501,44,0.0,0.0,0.0,0.01,0,0,0.1,1.0,3,0,0,0,0,0,2023/24,45,0,0.0,3,0
James_Milner_142,2,0,146,4,253.5,15157,48,2.18,2.47,0.29,12.81,12,0,46.8,152.8,770,0,0,0,0,0,2023/24,50,11,61.0,28,3
James_Shea_335,0,0,8,0,0.0,77818,42,0.0,0.0,0.0,0.43,0,0,1.1,11.0,14,0,0,0,0,2,2023/24,45,0,0.0,1,0
James_Sweet_817,0,0,0,0,0.0,503308,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
James_Tarkowski_265,1,10,649,13,269.6,17761,46,2.66,5.21,2.55,55.64,51,1,150.9,915.4,3420,0,0,0,0,0,2023/24,45,38,320.0,117,11
James_Tomkins_241,0,0,12,0,0.3,49413,39,0.0,0.0,0.0,0.78,2,0,0.3,3.0,8,0,0,0,0,0,2023/24,40,0,0.0,3,0
James_Trafford_596,0,5,533,2,3.3,432720,44,0.04,0.04,0.0,49.37,62,0,90.7,903.6,2520,0,0,0,0,106,2023/24,45,28,0.0,70,2
James_Ward-Prowse_664,7,19,708,5,1023.5,101178,57,6.3,12.53,6.23,63.29,65,7,217.5,831.0,3000,0,0,0,0,0,2023/24,60,34,324.0,146,4
James_Wright_778,0,0,0,0,0.0,481283,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jamie_Donley_722,0,0,3,0,0.0,513588,45,0.0,0.0,0.0,0.52,1,0,0.3,3.0,3,0,0,0,0,0,2023/24,45,0,0.0,2,1
Jamie_McDonnell_779,0,0,0,0,0.0,524070,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Jan Paul_van Hecke_150,0,3,454,5,176.4,469142,40,0.93,2.35,1.42,37.22,38,0,98.5,631.8,2368,0,0,0,0,0,2023/24,40,26,175.0,61,4
Japhet_Tanganga_518,0,0,0,0,0.0,199584,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jarell_Quansah_626,0,5,263,2,58.8,441428,40,0.19,1.23,1.04,14.28,15,2,49.4,331.6,1188,0,0,0,0,0,2023/24,40,13,104.0,49,1
Jarrad_Branthwaite_245,1,10,621,12,67.2,480455,45,1.29,2.91,1.62,49.43,44,3,104.3,789.4,3116,0,0,0,0,0,2023/24,40,35,185.0,124,8
Jarrod_Bowen_526,6,14,519,5,463.8,178186,76,4.9,16.86,11.96,62.39,63,16,247.8,890.4,3020,0,0,0,0,0,2023/24,70,34,1130.0,182,2
Jason_Steele_148,0,5,300,2,0.1,49262,40,0.0,0.0,0.0,24.86,34,0,38.2,382.2,1530,0,0,0,0,43,2023/24,45,17,0.0,42,0
Javier_Manquillo Gaitán_422,0,0,0,0,0.0,109528,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jay_Rodriguez_177,1,3,108,1,66.2,44683,53,0.08,3.9,3.82,13.58,18,2,42.6,138.8,811,0,0,0,0,0,2023/24,55,7,232.0,41,0
Jay_Stansfield_651,0,0,0,0,0.0,490146,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Jayden_Bogle_476,3,0,354,3,183.5,226182,45,1.14,3.5,2.36,57.85,79,3,103.7,514.4,2787,1,0,0,0,0,2023/24,45,32,339.0,63,9
Jayden_Danns_824,0,0,1,0,3.7,500058,43,0.01,0.01,0.0,0.13,0,0,0.2,0.0,7,0,0,0,0,0,2023/24,45,0,0.0,1,1
Jayden_Luker_729,0,0,0,0,0.0,608060,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Jean-Philippe_Gbamin_251,0,0,0,0,0.0,160987,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Jean-Philippe_Mateta_232,7,22,563,8,404.0,231747,51,1.3,12.14,10.84,40.46,44,16,191.9,775.0,2274,0,0,0,0,0,2023/24,50,25,741.0,165,3
Jean-Ricner_Bellegarde_715,2,1,150,0,170.1,231057,49,0.76,2.11,1.35,26.15,24,2,52.2,189.8,948,0,0,0,1,0,2023/24,50,10,163.0,45,0
Jeff_Hendrick_414,0,0,0,0,0.0,83314,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Jefferson_Lerma Solís_231,1,4,338,5,366.1,152551,47,1.78,4.39,2.61,38.16,46,1,102.4,417.6,2399,0,0,0,0,0,2023/24,50,27,240.0,64,8
Jeffrey_Schlupp_240,2,4,201,4,234.2,86417,48,1.41,3.11,1.7,22.46,25,2,74.1,279.8,1340,0,0,0,0,0,2023/24,50,17,229.0,66,1
Jenson_Metcalfe_760,0,0,0,0,0.0,491557,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Jeremy_Sarmiento Morante_146,0,0,0,0,0.0,441192,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Jesurun_Rak-Sakyi_657,0,0,21,1,28.2,450542,45,0.14,0.54,0.41,3.21,3,0,11.0,23.2,132,0,0,0,0,0,2023/24,45,0,58.0,8,0
Jhon_Durán_44,1,7,162,0,55.2,476344,50,0.15,2.18,2.04,11.16,12,5,40.2,190.2,461,0,0,0,0,0,2023/24,50,3,165.0,50,5
Ji-Soo_Kim_725,0,0,0,0,0.0,570241,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jili_Buyabu_731,0,0,0,0,0.0,601496,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jimi_Tauriainen_830,0,0,3,0,0.0,514277,45,0.0,0.0,0.0,0.01,0,0,0.0,0.0,1,0,0,0,0,0,2023/24,45,0,0.0,1,0
Joachim_Andersen_220,3,12,679,10,301.1,174874,47,2.08,3.83,1.75,53.71,58,2,143.1,873.6,3416,0,0,0,0,0,2023/24,45,38,253.0,121,7
Joe_Gardner_781,0,0,0,0,0.0,536681,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Joe_Gauci_818,0,0,0,0,0.0,462492,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Joe_Gomez_298,2,2,390,7,338.3,171287,45,1.07,2.09,1.02,27.08,19,0,77.7,316.0,1772,0,0,0,0,0,2023/24,45,17,119.0,76,5
Joe_Hodge_555,0,0,0,0,0.0,240299,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Joe_Hugill_748,0,0,0,0,0.0,515504,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Joe_Rodon_510,0,0,0,0,0.0,214225,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Joe_Rothwell_81,0,0,54,0,63.9,156685,48,0.22,0.28,0.06,11.24,12,0,11.6,45.8,380,0,0,0,0,0,2023/24,50,3,5.0,13,0
Joe_Taylor_336,0,0,0,0,0.0,242500,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Joe_White_794,0,0,9,0,1.1,461484,45,0.0,0.0,0.0,0.24,0,0,0.1,0.8,12,0,0,0,0,0,2023/24,45,0,0.0,3,1
Joe_Whitworth_243,0,0,0,0,0.0,487818,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Joe_Willock_432,0,0,60,1,92.5,200089,53,0.57,1.45,0.88,8.03,9,1,28.8,89.8,415,0,0,0,0,0,2023/24,55,5,106.0,18,0
Joe_Worrall_469,0,3,74,1,22.1,208912,43,0.31,0.41,0.1,9.01,9,0,13.0,90.0,438,0,0,0,1,0,2023/24,45,5,18.0,13,0
Joel_Matip_305,0,0,145,2,33.3,60914,48,0.11,0.59,0.48,11.21,9,0,26.1,192.8,779,1,0,0,0,0,2023/24,50,9,35.0,21,2
Joel_Ward_242,1,0,304,5,79.0,55494,45,0.25,1.13,0.88,30.96,34,0,46.8,348.2,1978,1,0,0,0,0,2023/24,45,23,41.0,54,4
Joelinton Cássio_Apolinário de Lira_416,1,3,209,3,314.9,180974,58,1.09,3.91,2.82,25.3,23,2,81.6,295.2,1276,0,0,0,0,0,2023/24,60,15,206.0,45,6
John-Kymani_Gordon_658,0,0,0,0,0.0,461382,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
John_Egan_480,0,0,54,0,1.4,108416,42,0.0,0.17,0.17,14.85,17,0,13.1,91.2,482,0,0,0,0,0,2023/24,45,6,38.0,1,2
John_Fleck_481,0,0,13,0,26.0,47247,49,0.35,0.35,0.0,3.15,5,0,3.3,5.4,89,0,0,0,0,0,2023/24,50,1,2.0,3,1
John_McAtee_324,0,0,0,0,0.0,422303,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
John_McGinn_50,5,9,502,7,690.7,122806,53,4.99,10.0,5.01,49.85,54,6,169.4,640.4,3000,0,0,0,1,0,2023/24,55,35,360.0,119,9
John_Stones_368,0,3,239,5,128.4,97299,53,0.4,1.46,1.06,12.27,9,1,38.7,188.4,1061,0,0,0,0,0,2023/24,55,12,70.0,53,2
Jonathan_Castro Otto_560,0,0,3,0,0.0,114128,43,0.0,0.0,0.0,0.07,0,0,0.5,5.0,4,0,0,0,0,0,2023/24,45,0,0.0,1,0
Jonathan_Panzo_460,0,0,0,0,0.0,209035,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jonjo_Shelvey_463,0,0,0,0,0.0,50232,48,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Jonny_Evans_703,1,3,293,4,81.2,37642,40,0.27,0.33,0.06,27.68,24,0,43.6,330.8,1389,0,0,0,0,0,2023/24,40,15,21.0,49,2
Jordan_Amissah_472,0,0,0,0,0.0,538206,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Jordan_Ayew_221,7,3,325,11,445.2,80146,53,2.55,6.52,3.97,36.77,39,4,151.1,517.6,2540,0,0,0,1,0,2023/24,55,30,550.0,109,7
Jordan_Beyer_160,1,4,236,2,46.1,241231,39,0.19,0.75,0.56,20.87,23,0,41.3,330.8,1234,0,0,0,0,0,2023/24,40,15,35.0,30,6
Jordan_Clark_320,1,3,156,1,187.5,96784,48,1.19,2.29,1.1,31.01,41,1,56.5,198.8,1297,0,0,0,0,0,2023/24,50,14,177.0,44,4
Jordan_Henderson_299,0,0,0,0,0.0,56979,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Jordan_Pickford_263,0,22,734,13,43.4,111234,48,0.46,0.46,0.0,56.01,51,0,101.3,969.2,3420,1,0,0,0,121,2023/24,45,38,0.0,153,5
Jorge Luiz_Frello Filho_9,2,1,182,4,187.8,85955,53,1.77,1.87,0.1,8.42,11,0,36.8,165.4,913,0,0,0,0,0,2023/24,55,10,16.0,44,1
Joseph_Anang_647,0,0,0,0,0.0,447879,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Joseph_Johnson_682,0,0,5,0,0.9,611011,40,0.0,0.0,0.0,1.82,5,0,0.2,1.0,75,0,0,0,0,0,2023/24,40,0,0.0,0,1
Josh_Acheampong_838,0,0,4,0,0.0,577016,40,0.0,0.0,0.0,0.57,0,0,1.5,15.0,5,0,0,0,0,0,2023/24,40,0,0.0,1,0
Josh_Bowler_440,0,0,0,0,0.0,245830,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Josh_Brooking_723,0,0,0,0,0.0,248854,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Josh_Brownhill_161,2,2,365,2,501.5,172782,47,2.04,3.85,1.81,47.82,56,4,123.5,499.0,2248,0,0,0,1,0,2023/24,50,23,234.0,78,4
Josh_Cullen_165,4,5,375,0,426.7,172567,50,2.29,2.88,0.59,45.18,48,2,98.9,458.0,2055,0,0,0,0,0,2023/24,50,23,106.0,65,9
Josh_Dasilva_99,0,0,6,0,15.4,183656,47,0.23,0.23,0.0,0.1,0,0,3.6,6.8,22,0,0,0,0,0,2023/24,50,0,14.0,3,0
Josh_Powell_637,0,0,0,0,0.0,547659,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Joshua_Duffus_747,0,0,0,0,0.0,532528,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Joshua_King_810,0,0,0,0,0.0,577725,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
José_Malheiro de Sá_569,1,8,622,4,11.0,149065,50,0.0,0.0,0.0,59.38,58,0,101.6,1003.4,3037,0,0,0,0,134,2023/24,50,35,0.0,107,1
João Pedro_Junqueira de Jesus_135,3,12,406,5,578.8,475168,52,4.64,16.65,12.01,32.63,38,9,213.4,622.4,2037,0,1,0,0,0,2023/24,55,19,932.0,104,2
João Victor_Gomes da Silva_559,2,3,359,4,372.3,448089,49,1.76,3.58,1.82,53.05,51,2,106.1,493.2,2646,0,0,0,0,0,2023/24,50,32,196.0,75,11
João_Cancelo_346,0,0,0,0,0.0,121145,58,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,60,0,0.0,0,0
João_Neves Virgínia_266,0,0,0,0,0.0,222627,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
João_Palhinha Gonçalves_280,1,8,387,9,219.0,154296,50,0.99,4.38,3.39,49.59,46,4,124.5,659.2,2698,0,0,0,0,0,2023/24,50,31,365.0,91,13
Joël_Veltman_151,1,0,294,3,97.8,111478,43,0.53,0.99,0.46,25.63,32,1,51.8,320.8,1579,0,0,0,0,0,2023/24,45,17,98.0,49,4
Joško_Gvardiol_616,2,12,549,9,362.2,477424,52,2.09,5.23,3.14,23.88,23,4,129.7,544.4,2327,0,0,0,0,0,2023/24,50,26,389.0,123,3
Julio_Enciso_130,2,0,62,0,131.7,474120,50,1.28,2.66,1.38,9.71,12,0,36.9,81.0,468,0,0,0,0,0,2023/24,55,5,157.0,20,2
Julián_Álvarez_343,11,17,662,12,1005.2,461358,64,6.28,19.35,13.07,25.52,24,11,273.3,737.0,2644,0,0,0,0,0,2023/24,65,31,992.0,158,2
Jurriën_Timber_585,0,0,4,0,4.7,445122,46,0.02,0.02,0.0,0.28,0,0,1.3,5.8,70,0,0,0,0,0,2023/24,50,1,2.0,0,2
Justin_Hubner_751,0,0,0,0,0.0,504750,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Justin_Kluivert_72,1,2,229,11,283.2,222683,46,1.68,7.44,5.76,30.07,23,7,126.4,362.2,1910,0,0,0,0,0,2023/24,50,26,619.0,100,5
Jérémy_Doku_678,10,13,391,1,640.2,248875,64,5.85,8.42,2.57,16.21,19,3,203.9,524.2,1585,0,0,0,0,0,2023/24,65,18,875.0,98,3
Jóhann Berg_Gudmundsson_170,3,0,193,2,515.6,60586,48,2.53,4.33,1.8,21.01,25,1,91.0,234.6,1185,0,0,0,0,0,2023/24,50,12,158.0,48,2
Kacper_Kozłowski_137,0,0,0,0,0.0,484658,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Kadan_Young_865,0,0,0,0,0.0,537403,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Kaden_Rodney_825,0,0,0,0,0.0,530318,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Kaelan_Casey_774,0,0,3,0,0.0,518438,40,0.0,0.0,0.0,0.0,0,0,0.2,2.0,1,0,0,0,0,0,2023/24,40,0,0.0,1,0
Kai_Havertz_6,10,15,515,16,613.4,219847,76,3.88,16.23,12.36,21.03,22,13,240.2,763.2,2627,0,0,0,0,0,2023/24,75,30,1027.0,180,11
Kaide_Gordon_783,0,0,3,0,0.3,496185,45,0.0,0.0,0.0,0.44,0,0,0.3,0.2,1,0,0,0,0,0,2023/24,45,0,2.0,1,0
Kaine_Kesler-Hayden_793,0,0,9,0,0.0,465390,40,0.0,0.0,0.0,0.11,0,0,0.0,0.0,5,0,0,0,0,0,2023/24,40,0,0.0,3,0
Kalvin_Phillips_364,0,0,27,0,23.3,155405,47,0.11,0.33,0.22,10.75,13,0,9.1,35.6,394,0,0,0,1,0,2023/24,50,3,31.0,10,1
Kaoru_Mitoma_143,7,7,252,1,375.1,451340,64,3.56,7.05,3.49,24.64,27,3,134.0,327.6,1485,0,0,0,0,0,2023/24,65,15,636.0,74,4
Karl_Darlow_408,0,0,0,0,0.0,59735,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Karl_Hein_646,0,0,0,0,0.0,463748,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Keane_Lewis-Potter_107,2,1,186,6,203.8,249231,47,1.66,8.07,6.42,20.21,29,3,105.6,280.0,1428,0,0,0,0,0,2023/24,50,15,573.0,73,0
Keinan_Davis_39,0,0,0,0,0.0,221239,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
