Name,assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,starts,threat,total_points,yellow_cards
Jamal_Lewis_420,0,0,39,1,13.8,194799,42,0.0,0.0,0.0,0.0,4,0,5.6,39.4,261,0,0,0,0,0,2021/22,45,0,2.0,10,1
James_Maddison_504,11,24,637,5,706.2,172780,69,0.0,0.0,0.0,0.0,41,12,230.2,827.4,2454,0,0,0,0,0,2021/22,70,0,770.0,181,3
James_McAtee_360,0,0,3,0,0.2,432714,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,18,0,0,0,0,0,2021/22,45,0,0.0,2,0
James_Milner_142,1,1,196,4,332.8,15157,49,0.0,0.0,0.0,0.0,6,0,64.5,233.2,844,0,0,0,0,0,2021/22,50,0,78.0,38,2
James_Tarkowski_265,2,5,486,7,118.1,17761,49,0.0,0.0,0.0,0.0,51,1,132.8,892.6,3106,1,0,0,0,0,2021/22,50,0,315.0,83,11
James_Tomkins_241,0,2,97,0,22.0,49413,43,0.0,0.0,0.0,0.0,11,1,25.1,140.4,545,0,0,0,0,0,2021/22,45,0,88.0,17,2
James_Ward-Prowse_664,5,21,769,7,1170.6,101178,64,0.0,0.0,0.0,0.0,65,10,255.5,970.0,3215,0,0,0,1,0,2021/22,65,0,413.0,159,3
Japhet_Tanganga_518,0,0,133,5,48.1,199584,42,0.0,0.0,0.0,0.0,11,0,27.5,118.0,735,0,0,0,1,0,2021/22,45,0,108.0,29,2
Jarell_Quansah_626,0,0,0,0,0.0,441428,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Jarrad_Branthwaite_245,0,1,49,0,2.8,480455,40,0.0,0.0,0.0,0.0,17,1,13.8,90.2,387,0,0,0,1,0,2021/22,40,0,44.0,7,0
Jarrod_Bowen_526,17,24,586,8,627.2,178186,69,0.0,0.0,0.0,0.0,46,12,267.4,822.2,2987,0,0,0,0,0,2021/22,65,0,1223.0,206,6
Jason_Steele_148,0,0,17,0,0.0,49262,39,0.0,0.0,0.0,0.0,2,0,2.9,28.8,90,0,0,0,0,3,2021/22,40,0,0.0,2,0
Javier_Manquillo Gaitán_422,3,0,206,1,65.4,109528,39,0.0,0.0,0.0,0.0,27,1,37.7,244.2,1258,0,0,0,0,0,2021/22,40,0,64.0,38,5
Jay_Rodriguez_177,3,4,159,6,166.0,44683,51,0.0,0.0,0.0,0.0,15,2,78.4,176.4,1365,0,0,0,0,0,2021/22,55,0,455.0,60,3
Jean-Philippe_Gbamin_251,0,0,10,0,0.6,160987,44,0.0,0.0,0.0,0.0,2,0,0.8,7.0,65,0,0,0,0,0,2021/22,45,0,0.0,3,0
Jean-Philippe_Mateta_232,1,6,182,5,112.8,231747,53,0.0,0.0,0.0,0.0,14,5,93.4,253.6,1138,0,0,0,0,0,2021/22,55,0,568.0,61,2
Jeff_Hendrick_414,0,0,25,0,12.1,83314,48,0.0,0.0,0.0,0.0,3,1,6.0,38.8,69,0,0,0,0,0,2021/22,50,0,9.0,8,0
Jeffrey_Schlupp_240,2,2,297,8,249.8,86417,54,0.0,0.0,0.0,0.0,19,4,114.9,412.0,1840,0,0,0,0,0,2021/22,55,0,486.0,86,1
Jeremy_Sarmiento Morante_146,0,0,15,0,2.4,441192,45,0.0,0.0,0.0,0.0,2,0,0.8,2.8,44,0,0,0,0,0,2021/22,45,0,2.0,5,0
Jesurun_Rak-Sakyi_657,0,0,7,1,6.1,450542,44,0.0,0.0,0.0,0.0,0,0,0.8,1.0,79,0,0,0,0,0,2021/22,45,0,2.0,4,0
Joachim_Andersen_220,4,14,619,12,234.0,174874,47,0.0,0.0,0.0,0.0,37,0,100.7,630.6,2914,1,0,0,0,0,2021/22,45,0,142.0,124,4
Joe_Gomez_298,1,2,92,2,64.0,171287,47,0.0,0.0,0.0,0.0,3,0,15.4,76.6,330,0,0,0,0,0,2021/22,50,0,13.0,22,2
Joe_Rodon_510,0,0,17,0,0.7,214225,42,0.0,0.0,0.0,0.0,3,0,2.0,19.6,87,0,0,0,0,0,2021/22,45,0,0.0,3,0
Joe_White_794,0,0,0,0,0.0,461484,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,45,0,0.0,0,0
Joe_Willock_432,3,3,248,6,243.2,200089,53,0.0,0.0,0.0,0.0,37,2,101.3,320.4,2037,0,0,0,0,0,2021/22,60,0,449.0,79,0
Joel_Matip_305,3,20,763,17,195.3,60914,53,0.0,0.0,0.0,0.0,21,3,141.7,711.4,2790,0,0,0,0,0,2021/22,50,0,509.0,170,2
Joel_Ward_242,0,2,422,9,132.5,55494,45,0.0,0.0,0.0,0.0,37,0,65.4,455.8,2486,0,0,0,0,0,2021/22,45,0,64.0,73,8
Joelinton Cássio_Apolinário de Lira_416,2,7,323,7,386.6,180974,59,0.0,0.0,0.0,0.0,46,4,149.5,529.6,2554,0,0,0,0,0,2021/22,60,0,583.0,83,8
John_McGinn_50,4,12,495,10,777.8,122806,56,0.0,0.0,0.0,0.0,48,3,178.6,700.2,3090,0,0,0,0,0,2021/22,60,0,307.0,110,8
John_Stones_368,0,4,290,9,79.7,97299,52,0.0,0.0,0.0,0.0,6,1,44.4,219.8,1117,0,0,0,0,0,2021/22,55,0,145.0,70,0
Jonathan_Castro Otto_560,0,2,178,2,174.2,114128,45,0.0,0.0,0.0,0.0,22,2,54.9,229.8,1022,0,0,0,0,0,2021/22,45,0,144.0,38,1
Jonjo_Shelvey_463,1,6,292,6,246.7,50232,53,0.0,0.0,0.0,0.0,30,2,72.6,320.8,1981,0,0,0,1,0,2021/22,55,0,156.0,63,5
Jonny_Evans_703,1,0,257,2,57.6,37642,54,0.0,0.0,0.0,0.0,23,1,48.8,355.6,1346,0,0,0,0,0,2021/22,55,0,75.0,39,3
Jordan_Ayew_221,4,3,281,9,361.3,80146,58,0.0,0.0,0.0,0.0,31,3,120.1,349.2,2012,0,0,0,0,0,2021/22,60,0,491.0,77,2
Jordan_Henderson_299,5,9,507,15,659.5,56979,49,0.0,0.0,0.0,0.0,22,2,139.2,487.4,2592,0,0,0,0,0,2021/22,50,0,247.0,110,3
Jordan_Pickford_263,0,12,624,7,43.0,111234,48,0.0,0.0,0.0,0.0,58,0,90.5,863.2,3150,0,0,0,0,117,2021/22,50,0,0.0,116,2
Jorge Luiz_Frello Filho_9,2,11,519,12,429.3,85955,57,0.0,0.0,0.0,0.0,16,6,125.1,605.8,2271,0,1,0,0,0,2021/22,60,0,214.0,106,5
Josh_Brownhill_161,3,8,428,7,572.5,172782,43,0.0,0.0,0.0,0.0,45,2,142.5,573.4,2952,0,0,0,0,0,2021/22,45,0,277.0,92,10
Josh_Dasilva_99,0,0,27,0,41.2,183656,53,0.0,0.0,0.0,0.0,6,0,10.0,30.2,250,0,0,0,1,0,2021/22,55,0,30.0,7,0
José_Malheiro de Sá_569,1,11,722,11,30.0,149065,52,0.0,0.0,0.0,0.0,40,0,97.5,947.0,3285,1,0,0,0,121,2021/22,50,0,0.0,146,3
João Pedro_Junqueira de Jesus_135,1,4,207,2,291.2,475168,54,0.0,0.0,0.0,0.0,35,3,123.7,332.6,1634,0,0,0,0,0,2021/22,55,0,610.0,60,1
João_Cancelo_346,11,27,829,19,786.9,121145,72,0.0,0.0,0.0,0.0,25,1,243.6,796.0,3227,0,0,0,0,0,2021/22,60,0,851.0,201,7
João_Neves Virgínia_266,0,0,0,0,0.0,222627,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Joël_Veltman_151,1,5,545,8,275.8,111478,42,0.0,0.0,0.0,0.0,39,1,104.4,582.2,2874,0,0,0,0,0,2021/22,45,0,183.0,95,6
Jóhann Berg_Gudmundsson_170,1,0,100,3,137.5,60586,54,0.0,0.0,0.0,0.0,19,0,46.5,134.0,1097,0,0,0,0,0,2021/22,55,0,193.0,33,2
Kai_Havertz_6,4,5,271,10,329.5,219847,79,0.0,0.0,0.0,0.0,18,8,171.9,461.2,1802,0,0,0,0,0,2021/22,85,0,939.0,112,3
Kaide_Gordon_783,0,0,-3,0,0.6,496185,45,0.0,0.0,0.0,0.0,0,0,1.4,4.0,8,0,0,0,0,0,2021/22,45,0,9.0,1,0
Kaine_Kesler-Hayden_793,0,0,0,0,0.0,465390,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Kalvin_Phillips_364,1,1,209,3,151.0,155405,47,0.0,0.0,0.0,0.0,25,0,52.4,270.8,1594,0,0,0,0,0,2021/22,50,0,99.0,39,4
Karl_Darlow_408,0,3,110,0,0.0,59735,45,0.0,0.0,0.0,0.0,15,0,15.8,157.0,720,0,0,0,0,24,2021/22,45,0,0.0,20,1
Karl_Hein_646,0,0,0,0,0.0,463748,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Keinan_Davis_39,0,0,2,0,1.0,221239,45,0.0,0.0,0.0,0.0,0,0,0.1,0.4,11,0,0,0,0,0,2021/22,45,0,0.0,1,0
Kepa_Arrizabalaga_187,0,1,89,2,0.0,109745,45,0.0,0.0,0.0,0.0,2,0,9.6,95.6,360,0,0,0,0,11,2021/22,50,0,0.0,19,0
Kevin_De Bruyne_349,8,33,732,13,1222.0,61366,121,0.0,0.0,0.0,0.0,22,15,311.0,1005.8,2196,0,0,0,0,0,2021/22,120,0,880.0,196,2
Ki-Jana_Hoever_556,0,0,56,1,22.1,441271,39,0.0,0.0,0.0,0.0,5,0,7.1,42.6,306,0,0,0,0,0,2021/22,40,0,8.0,14,1
Kieran_Tierney_24,3,11,454,11,335.9,192895,49,0.0,0.0,0.0,0.0,21,1,90.1,365.2,1916,0,0,0,0,0,2021/22,50,0,198.0,106,0
Kieran_Trippier_430,0,3,101,1,128.3,77794,49,0.0,0.0,0.0,0.0,5,2,30.8,164.8,429,0,0,0,0,0,2021/22,50,0,14.0,28,0
Kjell_Scherpen_147,0,0,0,0,0.0,240514,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,45,0,0.0,0,0
Konstantinos_Mavropanos_676,0,0,0,0,0.0,233963,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,45,0,0.0,0,0
Konstantinos_Tsimikas_311,2,2,202,4,401.1,214285,37,0.0,0.0,0.0,0.0,6,0,75.8,214.4,874,0,0,0,0,0,2021/22,40,0,141.0,42,3
Kortney_Hause_45,0,3,89,1,5.9,123354,44,0.0,0.0,0.0,0.0,9,1,17.3,102.8,397,0,0,0,0,0,2021/22,45,0,64.0,20,0
Kristoffer_Ajer_90,3,5,384,8,124.2,191866,44,0.0,0.0,0.0,0.0,32,1,70.0,390.0,1995,0,0,0,0,0,2021/22,45,0,184.0,81,5
Kurt_Zouma_544,0,5,388,5,33.3,103192,54,0.0,0.0,0.0,0.0,29,1,67.2,506.0,2078,1,0,0,0,0,2021/22,55,0,131.0,66,1
Kyle_Walker_369,2,5,403,10,247.8,58621,54,0.0,0.0,0.0,0.0,14,0,63.2,274.2,1755,0,0,0,0,0,2021/22,55,0,110.0,85,1
Leander_Dendoncker_40,3,5,308,5,180.0,151589,46,0.0,0.0,0.0,0.0,29,2,80.9,348.6,1945,0,0,0,0,0,2021/22,50,0,279.0,76,4
Leandro_Trossard_26,4,16,465,11,708.3,116216,59,0.0,0.0,0.0,0.0,33,8,235.4,627.6,2803,0,0,0,0,0,2021/22,65,0,1020.0,141,2
Leon_Bailey_34,3,1,98,2,118.5,215711,63,0.0,0.0,0.0,0.0,13,1,53.2,143.2,750,0,0,0,0,0,2021/22,65,0,271.0,37,3
Lewis_Dobbin_624,0,0,6,0,0.9,461421,45,0.0,0.0,0.0,0.0,1,0,0.8,2.4,30,0,0,0,0,0,2021/22,45,0,4.0,2,1
Lewis_Dunk_129,0,7,537,10,63.5,83299,48,0.0,0.0,0.0,0.0,33,1,96.1,570.0,2573,0,0,0,1,0,2021/22,50,0,327.0,92,3
Lewis_Hall_204,0,0,0,0,0.0,487838,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,45,0,0.0,0,0
Lucas_Digne_42,4,8,459,7,772.7,101188,50,0.0,0.0,0.0,0.0,42,0,151.6,538.8,2440,1,0,0,0,0,2021/22,55,0,202.0,83,6
Luis_Díaz_303,3,6,227,6,288.0,244731,81,0.0,0.0,0.0,0.0,4,4,115.7,289.4,957,0,0,0,0,0,2021/22,80,0,578.0,64,0
Lukasz_Fabianski_533,0,9,661,8,0.0,37096,50,0.0,0.0,0.0,0.0,50,0,91.8,918.6,3330,0,0,3,0,114,2021/22,50,0,0.0,136,2
Luke_Cundle_550,0,0,32,1,32.0,245923,44,0.0,0.0,0.0,0.0,1,0,5.1,17.0,179,0,0,0,0,0,2021/22,45,0,2.0,7,0
Luke_Shaw_398,3,3,276,3,586.1,106760,50,0.0,0.0,0.0,0.0,24,0,93.3,292.0,1600,0,0,0,0,0,2021/22,55,0,54.0,46,8
Luke_Thomas_693,1,1,349,5,198.5,244619,43,0.0,0.0,0.0,0.0,35,0,66.6,406.2,1911,0,0,0,0,0,2021/22,45,0,59.0,50,2
Mads_Bech Sørensen_93,0,1,139,2,89.7,228044,43,0.0,0.0,0.0,0.0,14,0,26.1,127.6,833,0,0,0,0,0,2021/22,45,0,44.0,22,3
Mads_Bidstrup_94,0,0,11,0,0.7,481405,44,0.0,0.0,0.0,0.0,0,0,0.8,6.6,36,0,0,0,0,0,2021/22,45,0,0.0,4,0
Mads_Roerslev Rasmussen_114,1,4,170,1,125.8,226956,41,0.0,0.0,0.0,0.0,27,1,40.8,200.2,1232,0,0,0,0,0,2021/22,45,0,81.0,41,1
Malang_Sarr_214,0,4,141,4,60.4,204727,49,0.0,0.0,0.0,0.0,7,0,17.9,118.4,544,0,0,0,0,0,2021/22,50,0,1.0,30,2
Marc_Cucurella Saseta_198,1,21,673,11,700.8,179268,49,0.0,0.0,0.0,0.0,39,1,159.1,679.8,3089,0,0,0,0,0,2021/22,50,0,207.0,126,6
Marc_Guéhi_228,1,8,676,11,98.5,209036,45,0.0,0.0,0.0,0.0,43,2,111.1,720.6,3222,0,0,0,0,0,2021/22,45,0,290.0,123,4
Marcelo_de Araújo Pitaluga Filho_756,0,0,0,0,0.0,443629,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Marcus_Bettinelli_192,0,0,0,0,0.0,122074,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Marcus_Rashford_396,2,0,171,2,155.4,176297,94,0.0,0.0,0.0,0.0,28,4,79.4,233.8,1224,0,0,0,0,0,2021/22,95,0,406.0,63,2
Mark_Gillespie_411,0,0,0,0,0.0,81441,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Martin_Dubravka_409,0,9,465,8,20.0,67089,44,0.0,0.0,0.0,0.0,35,0,61.1,590.8,2340,0,0,0,0,73,2021/22,45,0,0.0,96,1
Martin_Ødegaard_14,4,9,541,11,1073.2,184029,56,0.0,0.0,0.0,0.0,39,7,238.2,676.6,2782,0,0,0,0,0,2021/22,55,0,639.0,131,4
Marvelous_Nakamba_52,0,0,124,2,42.2,184704,44,0.0,0.0,0.0,0.0,20,0,18.3,139.2,899,0,0,0,0,0,2021/22,45,0,0.0,22,5
Mason_Holgate_255,2,2,312,5,42.1,194164,42,0.0,0.0,0.0,0.0,42,2,59.3,431.2,2133,1,0,0,1,0,2021/22,45,0,120.0,62,7
Mason_Mount_209,11,16,597,11,944.9,184341,77,0.0,0.0,0.0,0.0,25,11,276.3,823.8,2358,0,0,0,0,0,2021/22,75,0,995.0,169,4
Mateo_Kovačić_356,5,7,348,8,407.4,91651,49,0.0,0.0,0.0,0.0,11,2,101.5,409.6,1552,0,0,0,0,0,2021/22,50,0,198.0,76,4
Mathias_Jensen_106,1,2,246,3,540.6,207283,49,0.0,0.0,0.0,0.0,30,0,99.3,253.2,1590,0,0,0,0,0,2021/22,50,0,198.0,54,0
Mathias_Jorgensen_121,0,0,84,1,44.9,48760,45,0.0,0.0,0.0,0.0,10,1,21.1,108.6,516,0,0,0,0,0,2021/22,45,0,57.0,18,2
Matt_Doherty_598,5,8,255,3,224.4,87835,45,0.0,0.0,0.0,0.0,11,2,79.6,279.6,871,0,0,0,0,0,2021/22,50,0,291.0,67,0
Matt_Ritchie_425,2,0,207,0,420.4,56983,49,0.0,0.0,0.0,0.0,37,0,74.0,226.0,1333,0,0,0,0,0,2021/22,50,0,92.0,20,5
Matt_Targett_428,2,7,530,9,635.1,169359,47,0.0,0.0,0.0,0.0,47,1,140.7,587.4,2871,1,0,0,0,0,2021/22,50,0,184.0,101,3
Matthew_Cox_97,0,0,0,0,0.0,503300,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Matty_Cash_36,3,11,623,13,432.1,199796,53,0.0,0.0,0.0,0.0,50,4,172.1,754.8,3377,0,0,0,0,0,2021/22,50,0,534.0,147,8
Max_Aarons_643,2,2,413,4,318.2,232980,43,0.0,0.0,0.0,0.0,69,0,100.9,511.4,2879,1,0,0,0,0,2021/22,45,0,184.0,55,8
Max_Kilman_563,1,5,536,10,68.8,214048,45,0.0,0.0,0.0,0.0,25,1,86.5,587.8,2688,0,0,0,0,0,2021/22,45,0,207.0,106,3
Maxwel_Cornet_527,2,9,242,5,260.4,149519,58,0.0,0.0,0.0,0.0,24,9,131.5,434.6,1764,0,1,0,0,0,2021/22,60,0,620.0,104,2
Michael_Keane_257,2,11,518,8,97.0,106611,46,0.0,0.0,0.0,0.0,54,3,102.7,697.0,2791,2,0,0,1,0,2021/22,50,0,231.0,102,2
Michael_Obafemi_174,0,0,0,0,0.0,220598,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,45,0,0.0,0,0
Michael_Olise_236,6,8,287,4,389.0,443661,53,0.0,0.0,0.0,0.0,14,2,96.5,308.2,1127,0,0,0,0,0,2021/22,55,0,269.0,73,4
Michail_Antonio_523,10,14,441,7,615.6,57531,73,0.0,0.0,0.0,0.0,43,10,252.7,649.2,2975,0,1,0,1,0,2021/22,75,0,1274.0,140,6
Michał_Karbownik_136,0,0,0,0,0.0,442229,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Miguel_Almirón Rejala_402,0,0,228,6,240.9,179018,50,0.0,0.0,0.0,0.0,32,1,81.8,227.2,1706,0,0,0,0,0,2021/22,55,0,347.0,59,2
Mohamed_Elneny_3,2,0,156,0,131.5,153256,44,0.0,0.0,0.0,0.0,17,0,34.4,163.2,801,0,0,0,0,0,2021/22,45,0,49.0,27,1
Mohamed_Salah_308,14,29,756,17,875.9,118748,131,0.0,0.0,0.0,0.0,22,23,434.8,1241.0,2758,0,1,0,0,0,2021/22,125,0,2230.0,265,1
Moisés_Caicedo Corozo_126,1,1,124,4,64.6,486672,45,0.0,0.0,0.0,0.0,6,1,34.1,145.4,660,0,0,0,0,0,2021/22,45,0,131.0,27,2
Morgan_Gibbs-White_447,0,0,0,0,0.7,222531,45,0.0,0.0,0.0,0.0,0,0,2.1,0.0,7,0,0,0,0,0,2021/22,45,0,24.0,1,1
Morgan_Sanson_56,0,0,61,0,36.6,122775,50,0.0,0.0,0.0,0.0,8,0,9.4,52.8,349,0,0,0,0,0,2021/22,50,0,3.0,13,0
Myles_Peart-Harris_744,0,0,0,0,0.0,450539,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,45,0,0.0,0,0
Nathan_Aké_342,0,0,234,5,58.9,126184,47,0.0,0.0,0.0,0.0,3,2,37.9,245.0,919,0,0,0,0,0,2021/22,50,0,75.0,54,0
Nathan_Collins_96,0,1,272,5,78.2,432830,43,0.0,0.0,0.0,0.0,26,2,77.0,436.0,1670,0,0,0,1,0,2021/22,45,0,254.0,55,2
Nathan_Patterson_262,0,0,0,0,0.0,243571,41,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,45,0,0.0,0,0
Nathan_Redmond_600,6,6,313,4,516.0,83283,59,0.0,0.0,0.0,0.0,33,1,116.0,333.6,1827,0,0,0,0,0,2021/22,60,0,310.0,79,0
Nathaniel_Clyne_222,1,4,264,6,99.1,57328,43,0.0,0.0,0.0,0.0,12,0,29.9,181.0,1351,0,0,0,0,0,2021/22,45,0,17.0,59,1
Nathaniel_Phillips_306,0,0,0,0,0.0,197464,42,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,45,0,0.0,0,0
Neal_Maupay_258,3,11,295,7,366.0,115382,62,0.0,0.0,0.0,0.0,31,8,143.5,370.4,2269,0,1,0,0,0,2021/22,65,0,721.0,98,7
Neco_Williams_467,1,0,17,0,11.1,215136,38,0.0,0.0,0.0,0.0,0,0,3.1,18.2,7,0,0,0,0,0,2021/22,40,0,2.0,4,0
Nick_Pope_424,0,12,683,9,20.0,98747,53,0.0,0.0,0.0,0.0,47,0,92.4,902.8,3240,0,0,0,0,120,2021/22,55,0,0.0,130,1
Nicolas_Pépé_16,4,1,127,2,216.9,195735,69,0.0,0.0,0.0,0.0,9,1,76.3,149.4,681,0,0,0,0,0,2021/22,75,0,400.0,45,0
Nikola_Vlašić_543,0,0,98,1,122.8,180151,56,0.0,0.0,0.0,0.0,10,1,32.3,85.4,549,0,0,0,0,0,2021/22,60,0,115.0,30,0
Nuno_Varela Tavares_23,1,2,199,3,188.2,437626,43,0.0,0.0,0.0,0.0,19,1,61.1,201.0,1169,0,0,0,0,0,2021/22,45,0,221.0,49,2
Nélson_Cabral Semedo_572,1,9,412,9,289.3,200402,48,0.0,0.0,0.0,0.0,18,0,90.3,346.2,2131,0,0,0,0,0,2021/22,50,0,266.0,94,1
Odeluga_Offiah_845,0,0,0,0,0.0,445548,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Odsonne_Edouard_225,4,9,280,9,265.7,199670,60,0.0,0.0,0.0,0.0,19,6,127.6,389.8,1554,0,0,0,0,0,2021/22,65,0,618.0,87,4
Oleksandr_Zinchenko_31,4,4,284,5,282.1,206325,53,0.0,0.0,0.0,0.0,9,0,65.4,259.4,1044,0,0,0,0,0,2021/22,55,0,111.0,59,0
Oliver_Skipp_515,0,0,180,8,151.5,209042,44,0.0,0.0,0.0,0.0,13,0,37.4,183.8,1346,0,0,0,0,0,2021/22,45,0,39.0,34,6
Ollie_Watkins_60,3,17,441,10,469.6,178301,75,0.0,0.0,0.0,0.0,48,11,242.9,613.8,2950,0,0,0,0,0,2021/22,75,0,1345.0,131,7
Owen_Beck_782,0,0,0,0,0.0,430992,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Owen_Dodgson_622,0,0,0,0,0.0,461567,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Pablo_Fornals Malla_534,4,5,480,8,719.5,217593,59,0.0,0.0,0.0,0.0,38,6,182.7,574.8,2795,0,0,0,0,0,2021/22,60,0,532.0,117,4
Pascal_Groß_134,5,7,405,8,961.8,60307,56,0.0,0.0,0.0,0.0,24,2,180.9,475.2,2033,0,1,0,0,0,2021/22,60,0,370.0,88,1
Paul_Dummett_581,0,0,28,1,1.9,106618,45,0.0,0.0,0.0,0.0,1,0,2.6,24.2,197,0,0,0,0,0,2021/22,45,0,0.0,7,2
Pedro_Lomba Neto_567,1,0,88,0,205.1,247632,62,0.0,0.0,0.0,0.0,14,1,52.6,103.4,459,0,0,0,0,0,2021/22,65,0,219.0,22,3
Phil_Foden_353,6,11,483,13,716.4,209244,79,0.0,0.0,0.0,0.0,16,9,225.5,580.8,2125,0,0,0,0,0,2021/22,80,0,954.0,137,1
Philippe_Coutinho Correia_38,3,7,283,7,349.3,84583,71,0.0,0.0,0.0,0.0,17,5,115.7,360.8,1327,0,0,0,0,0,2021/22,70,0,445.0,83,0
Pierre-Emerick_Aubameyang_188,1,7,131,6,132.4,54694,96,0.0,0.0,0.0,0.0,16,4,92.9,217.6,1036,0,2,0,0,0,2021/22,100,0,582.0,44,3
Pierre-Emile_Højbjerg_499,3,6,616,16,439.2,132015,48,0.0,0.0,0.0,0.0,34,2,147.9,716.0,3196,0,0,0,0,0,2021/22,50,0,323.0,109,3
Raheem_Sterling_216,7,15,468,13,613.2,103955,105,0.0,0.0,0.0,0.0,17,13,253.4,730.8,2121,0,1,0,0,0,2021/22,110,0,1188.0,163,1
Raphaël_Varane_395,1,9,378,5,60.0,90152,55,0.0,0.0,0.0,0.0,22,1,58.5,402.4,1829,0,0,0,0,0,2021/22,55,0,119.0,75,0
Rayan_Aït-Nouri_545,4,10,367,7,323.2,448514,41,0.0,0.0,0.0,0.0,26,1,89.1,390.8,1826,0,0,0,0,0,2021/22,45,0,174.0,87,4
Raúl_Jiménez_558,5,11,266,11,506.7,102057,75,0.0,0.0,0.0,0.0,32,6,171.2,470.8,2630,0,0,0,2,0,2021/22,75,0,746.0,101,5
Reece_James_206,9,26,573,7,733.4,225796,65,0.0,0.0,0.0,0.0,22,5,178.0,605.2,1863,1,0,0,1,0,2021/22,55,0,440.0,141,4
Reiss_Nelson_578,0,0,4,0,11.6,200641,50,0.0,0.0,0.0,0.0,1,0,3.6,4.0,19,0,0,0,0,0,2021/22,50,0,20.0,1,0
Remi_Matthews_233,0,0,0,0,0.0,169593,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2021/22,40,0,0.0,0,0
Richarlison_de Andrade_509,6,19,413,7,383.7,212319,76,0.0,0.0,0.0,0.0,46,10,203.9,651.4,2522,0,0,0,0,0,2021/22,75,0,1010.0,125,9
Rico_Henry_103,0,4,453,9,325.4,194010,45,0.0,0.0,0.0,0.0,41,3,101.0,451.0,2775,0,0,0,0,0,2021/22,45,0,235.0,108,2
Riyad_Mahrez_359,7,12,477,7,631.6,103025,86,0.0,0.0,0.0,0.0,14,11,208.7,616.8,1485,0,1,0,0,0,2021/22,90,0,842.0,135,0
Rob_Holding_7,0,2,152,2,8.6,156074,41,0.0,0.0,0.0,0.0,16,1,31.1,253.0,840,0,0,0,1,0,2021/22,45,0,49.0,29,2
Robert_Sánchez_145,0,8,679,11,30.0,215059,45,0.0,0.0,0.0,0.0,42,0,84.0,811.0,3330,0,0,0,1,101,2021/22,45,0,0.0,126,3
Robin_Olsen_53,0,0,14,0,0.0,111782,40,0.0,0.0,0.0,0.0,3,0,1.9,18.8,90,0,0,0,0,2,2021/22,40,0,0.0,1,0
Rodrigo_Bentancur_492,4,4,266,9,244.8,202993,49,0.0,0.0,0.0,0.0,12,0,68.9,322.8,1360,0,0,0,0,0,2021/22,50,0,122.0,52,5
Rodrigo_Hernandez_365,2,9,618,17,541.4,220566,55,0.0,0.0,0.0,0.0,22,7,174.8,758.2,2884,0,0,0,0,0,2021/22,55,0,444.0,127,5
Romelu_Lukaku Bolingoli_207,1,12,310,7,303.3,66749,114,0.0,0.0,0.0,0.0,14,8,137.2,367.0,1583,0,0,0,0,0,2021/22,115,0,704.0,87,1
