Name,assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,starts,threat,total_points,yellow_cards
Luis_Sinisterra_705,0,6,173,0,157.7,224995,65,0.88,4.69,3.81,18.12,23,5,70.6,242.8,863,0,0,0,1,0,2022/23,65,13,305.0,53,1
Lukasz_Fabianski_533,0,10,622,9,0.0,37096,49,0.0,0.0,0.0,45.55,48,0,77.0,772.0,3111,0,0,1,0,109,2022/23,50,36,0.0,127,1
Luke_Chambers_726,0,0,0,0,0.0,462491,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Luke_Cundle_550,0,0,0,0,0.0,245923,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Luke_Harris_683,0,0,7,0,1.6,515024,43,0.0,0.0,0.0,1.16,1,0,0.2,0.6,10,0,0,0,0,0,2022/23,45,0,0.0,3,0
Luke_Plange_237,0,0,0,0,0.0,450541,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Luke_Shaw_398,4,20,626,12,547.7,106760,53,2.9,3.99,1.09,37.85,35,1,124.2,572.8,2552,0,0,0,0,0,2022/23,50,30,118.0,124,8
Luke_Thomas_693,1,0,189,2,91.9,244619,39,0.48,0.57,0.09,23.11,20,0,27.8,174.0,1068,1,0,0,0,0,2022/23,45,11,12.0,28,3
Mads_Bech Sørensen_93,0,0,12,0,0.2,228044,45,0.0,0.0,0.0,0.28,0,0,0.2,2.6,18,0,0,0,0,0,2022/23,45,0,0.0,4,0
Mads_Bidstrup_94,0,0,0,0,0.0,481405,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Mads_Roerslev Rasmussen_114,0,0,201,5,120.7,226956,43,0.82,1.1,0.28,17.67,12,0,33.4,167.6,1101,0,0,0,0,0,2022/23,45,12,46.0,48,0
Malang_Sarr_214,0,0,0,0,0.0,204727,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,50,0,0.0,0,0
Malcolm_Ebiowei_224,0,0,9,0,0.9,450535,42,0.01,0.01,0.0,0.18,1,0,0.9,3.4,31,0,0,0,0,0,2022/23,45,0,4.0,3,0
Manor_Solomon_583,0,1,156,0,97.6,235674,49,0.78,1.99,1.21,12.18,11,4,43.4,219.0,560,0,0,0,0,0,2022/23,50,4,117.0,44,0
Manuel_Akanji_341,1,5,460,7,146.5,211975,51,0.99,2.13,1.14,21.7,23,0,71.4,385.6,2284,0,0,0,0,0,2022/23,50,24,180.0,82,2
Marc_Cucurella Saseta_198,2,1,363,6,232.5,179268,49,0.96,1.34,0.38,26.03,20,0,65.9,354.4,1669,0,0,0,0,0,2022/23,50,21,72.0,65,4
Marc_Guéhi_228,0,2,623,9,145.5,209036,45,0.82,2.28,1.46,46.47,46,1,106.7,705.0,3330,1,0,0,0,0,2022/23,45,37,213.0,95,8
Marcos_Senesi_83,0,5,462,5,79.1,221466,44,0.35,2.01,1.66,47.62,55,2,79.6,602.2,2489,0,0,0,0,0,2022/23,45,29,113.0,69,7
Marcus_Bettinelli_192,0,0,0,0,0.0,122074,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Marcus_Oliveira Alencar_11,0,0,3,0,0.2,479683,46,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,2022/23,50,0,0.0,1,0
Marcus_Rashford_396,7,21,530,13,462.5,176297,72,2.86,18.13,15.27,43.46,39,17,282.2,892.2,2880,0,0,0,0,0,2022/23,65,32,1466.0,205,2
Marcus_Tavernier_86,4,12,315,5,348.4,201658,47,1.37,4.5,3.13,31.77,37,5,124.2,459.8,1740,0,0,0,0,0,2022/23,50,19,436.0,94,1
Marek_Rodák_284,0,0,33,1,0.0,155529,43,0.0,0.0,0.0,2.12,2,0,1.9,19.0,180,0,0,0,0,2,2022/23,45,2,0.0,7,0
Mario_Lemina_565,1,0,196,5,66.3,151086,45,0.46,0.71,0.25,27.88,28,0,31.8,216.4,1297,0,0,0,1,0,2022/23,45,17,36.0,35,2
Mark_Gillespie_411,0,0,0,0,0.0,81441,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Mark_Travers_88,0,1,193,2,0.0,229600,41,0.0,0.0,0.0,19.68,32,0,29.1,290.0,1035,0,0,0,0,36,2022/23,45,11,0.0,28,0
Martin_Dubravka_409,0,1,49,1,0.0,67089,41,0.0,0.0,0.0,3.33,1,0,5.4,54.0,156,0,0,0,0,10,2022/23,45,1,0.0,11,0
Martin_Ødegaard_14,8,30,813,13,1140.3,184029,69,8.02,17.77,9.75,37.94,38,15,304.9,971.8,3132,0,0,0,0,0,2022/23,65,37,934.0,212,4
Marvelous_Nakamba_52,0,0,0,0,0.0,184704,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Mason_Holgate_255,0,2,81,2,71.9,194164,42,0.17,1.17,1.0,9.49,9,0,21.5,90.4,506,0,0,0,1,0,2022/23,45,5,55.0,16,1
Mason_Mount_209,4,8,277,8,463.1,184341,72,2.81,4.78,1.97,23.53,21,3,117.2,331.4,1644,0,0,0,0,0,2022/23,80,20,376.0,82,4
Mateo_Kovačić_356,2,2,289,4,365.8,91651,49,2.04,3.83,1.79,24.0,25,1,77.9,295.8,1699,0,0,0,0,0,2022/23,50,17,114.0,53,8
Matheus Luiz_Nunes_566,1,5,338,11,406.6,465351,48,1.38,3.79,2.41,41.19,38,1,109.3,371.4,2467,0,0,0,1,0,2022/23,50,30,314.0,80,2
Matheus_Santos Carneiro Da Cunha_590,0,6,122,5,95.1,430871,53,0.17,1.89,1.72,16.76,12,2,45.1,143.0,961,0,0,0,0,0,2022/23,55,12,217.0,39,1
Mathias_Jensen_106,7,11,498,10,787.9,207283,48,4.79,7.13,2.34,40.47,40,5,164.1,644.0,2805,0,0,0,0,0,2022/23,50,37,208.0,132,5
Mathias_Jorgensen_121,1,4,191,4,39.4,48760,39,0.15,1.48,1.33,19.73,15,0,30.0,203.2,1097,1,0,0,0,0,2022/23,40,11,54.0,45,2
Matija_Šarkić_571,0,0,0,0,0.0,216208,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Matt_Doherty_598,0,2,147,3,110.5,87835,46,0.27,1.01,0.74,8.61,9,1,40.3,147.0,663,0,0,0,0,0,2022/23,50,7,146.0,35,0
Matt_Ritchie_425,0,0,24,0,17.2,56983,42,0.05,0.05,0.0,0.9,0,0,2.8,8.8,35,0,0,0,0,0,2022/23,45,0,2.0,7,0
Matt_Targett_428,0,2,157,3,142.4,169359,47,0.67,0.68,0.01,6.79,6,0,26.3,112.4,600,0,0,0,0,0,2022/23,50,6,8.0,35,1
Matt_Turner_28,0,0,0,0,0.0,224068,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Matthew_Cox_97,0,0,0,0,0.0,503300,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Matthew_Dibley-Dias_652,0,0,0,0,0.0,515023,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Matty_Cash_36,2,3,311,4,178.3,199796,46,0.95,1.15,0.2,27.14,29,0,54.9,303.0,1817,0,0,0,0,0,2022/23,50,20,67.0,57,4
Mauro_Bandeira_815,0,0,0,0,0.0,504751,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Max_Kilman_563,1,12,622,11,77.6,214048,43,0.5,1.81,1.31,56.6,56,0,93.2,742.8,3307,0,0,0,0,0,2022/23,45,37,108.0,109,3
Max_Kinsey-Wellings_802,0,0,0,0,0.0,496683,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Max_Kinsey_802,0,0,0,0,0.0,496683,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Maxwel_Cornet_527,0,0,22,0,30.7,149519,59,0.12,1.38,1.26,4.77,5,0,12.5,27.8,232,0,0,0,0,0,2022/23,60,2,71.0,14,0
Michael_Dacosta Gonzalez_849,0,0,0,0,0.0,596572,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Michael_Keane_257,2,5,180,2,42.6,106611,42,0.83,2.12,1.29,23.98,22,1,41.7,242.6,983,0,0,0,0,0,2022/23,45,10,131.0,39,0
Michael_Olakigbe_620,0,0,0,0,0.0,501284,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Michael_Olise_236,11,15,517,8,1115.0,443661,53,6.42,9.29,2.87,37.03,38,2,225.6,652.4,2743,0,0,0,0,0,2022/23,55,31,484.0,132,2
Michail_Antonio_523,3,4,222,5,209.0,57531,69,0.58,7.27,6.69,29.47,29,5,109.1,305.8,1822,0,0,0,0,0,2022/23,75,21,579.0,84,2
Michale_Olakigbe_620,0,0,0,0,0.0,501284,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Miguel_Almirón Rejala_402,4,15,511,15,426.4,179018,54,3.0,11.03,8.03,28.35,22,11,193.3,611.8,2487,0,0,0,0,0,2022/23,50,29,892.0,158,2
Mikkel_Damsgaard_98,0,0,131,3,172.1,440089,50,1.32,3.63,2.31,14.89,14,0,46.5,140.2,970,0,0,0,0,0,2022/23,55,9,152.0,33,4
Mohamed_Dräger_444,0,0,0,0,0.0,173399,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Mohamed_Elneny_3,0,0,27,0,5.4,153256,41,0.04,0.04,0.0,1.29,2,0,1.1,4.6,111,0,0,0,0,0,2022/23,45,1,0.0,6,0
Mohamed_Salah_308,13,23,651,13,899.2,118748,131,7.03,28.04,21.01,47.47,45,19,365.6,1067.4,3290,0,2,0,0,0,2022/23,130,37,1688.0,239,2
Moisés_Caicedo Corozo_126,1,0,503,10,680.4,486672,50,2.51,4.18,1.67,45.9,47,1,148.2,589.8,3138,0,0,0,0,0,2022/23,50,34,210.0,79,10
Morgan_Gibbs-White_447,12,11,479,8,980.2,222531,55,6.06,12.83,6.77,57.88,61,5,221.8,611.4,3151,0,0,0,0,0,2022/23,55,36,628.0,145,6
Morgan_Sanson_56,0,0,6,0,0.5,122775,43,0.0,0.0,0.0,0.4,1,0,0.4,4.2,10,0,0,0,0,0,2022/23,45,0,0.0,2,0
Moussa_Niakhaté_457,0,0,141,2,15.6,199170,43,0.15,0.81,0.66,23.87,22,0,26.0,183.4,1163,0,0,0,0,0,2022/23,45,14,61.0,25,1
Mykhailo_Mudryk_210,2,0,73,0,146.4,465920,64,1.26,3.08,1.82,10.88,10,0,38.2,100.8,650,0,0,0,0,0,2022/23,70,7,140.0,25,1
Máximo_Perrone_363,0,0,4,0,2.6,482769,44,0.01,0.01,0.0,0.19,1,0,0.8,1.0,18,0,0,0,0,0,2022/23,45,0,4.0,1,0
Naouirou_Ahamada_219,0,0,20,0,13.2,466117,45,0.02,0.17,0.15,1.83,2,0,3.0,7.4,87,0,0,0,0,0,2022/23,45,0,14.0,7,1
Nathan_Aké_342,0,9,419,9,175.9,126184,50,1.3,2.85,1.55,16.48,15,1,73.3,405.2,1871,0,0,0,0,0,2022/23,50,22,150.0,92,2
Nathan_Collins_96,0,6,326,4,38.9,432830,42,0.21,0.44,0.23,32.93,37,0,51.5,437.0,1811,0,0,0,1,0,2022/23,45,19,36.0,49,2
Nathan_Fraser_704,0,0,0,0,0.0,531363,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Nathan_Patterson_262,0,0,173,2,111.9,243571,39,0.71,1.19,0.48,25.4,22,0,45.3,231.4,1274,0,0,0,0,0,2022/23,40,14,108.0,31,3
Nathan_Redmond_600,0,0,3,0,0.0,83283,53,0.0,0.0,0.0,0.02,0,0,0.0,0.0,1,0,0,0,0,0,2022/23,55,0,0.0,1,0
Nathaniel_Clyne_222,0,0,246,3,124.9,57328,45,0.6,0.6,0.0,26.26,23,0,33.6,203.6,1638,0,0,0,0,0,2022/23,45,19,8.0,44,3
Nathaniel_Phillips_306,0,0,17,0,1.4,197464,38,0.01,0.05,0.04,0.48,1,0,3.4,15.4,65,0,0,0,0,0,2022/23,40,1,18.0,3,0
Nayef_Aguerd_522,0,5,320,5,67.9,210494,48,0.23,2.46,2.23,28.42,28,2,61.4,428.2,1594,0,0,0,0,0,2022/23,50,17,118.0,58,4
Neal_Maupay_258,0,3,86,3,109.9,115382,56,0.24,5.15,4.91,22.04,19,1,62.2,85.8,1104,0,0,0,0,0,2022/23,65,11,429.0,41,4
Neco_Williams_467,1,1,284,4,257.3,215136,38,1.22,2.46,1.24,39.55,41,1,84.0,372.2,1872,0,0,0,0,0,2022/23,40,20,209.0,54,7
Nick_Pope_424,0,14,678,14,20.0,98747,54,0.01,0.01,0.0,39.44,32,0,72.9,709.6,3261,0,0,2,1,87,2022/23,50,37,0.0,157,3
Nicolas_Pépé_16,0,0,0,0,0.0,195735,53,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,55,0,0.0,0,0
Nikola_Vlašić_543,0,0,0,0,0.0,180151,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,50,0,0.0,0,0
Noni_Madueke_208,0,2,105,0,170.8,248857,54,0.72,1.62,0.9,13.11,13,1,55.0,153.8,639,0,0,0,0,0,2022/23,55,7,224.0,26,0
Norberto_Murara Neto_77,0,9,510,6,0.0,69752,45,0.02,0.02,0.0,44.7,39,0,72.8,727.6,2385,0,0,0,0,100,2022/23,45,27,0.0,93,4
Nuno_Varela Tavares_23,0,0,0,0,0.0,437626,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Nélson_Cabral Semedo_572,1,5,424,8,229.4,200402,50,0.91,1.44,0.53,50.02,43,0,76.8,455.0,2633,0,0,0,1,0,2022/23,50,31,88.0,75,11
Odeluga_Offiah_845,0,0,10,0,1.5,445548,40,0.02,0.02,0.0,1.77,3,0,0.8,6.2,23,0,0,0,0,0,2022/23,40,0,0.0,1,0
Odsonne_Edouard_225,2,5,225,5,238.7,199670,50,0.8,4.94,4.14,24.19,25,5,113.2,351.6,1788,0,0,0,0,0,2022/23,55,20,552.0,82,3
Oleksandr_Zinchenko_31,2,8,500,10,387.7,206325,50,2.39,3.71,1.32,26.67,28,1,98.3,405.0,2122,0,0,0,0,0,2022/23,50,26,190.0,99,3
Oliver_Skipp_515,0,1,199,4,157.5,209042,43,0.41,0.7,0.29,22.65,28,1,43.4,222.4,1489,0,0,0,0,0,2022/23,45,18,52.0,43,7
Oliwier_Zych_686,0,0,0,0,0.0,516159,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Ollie_Watkins_60,8,25,550,13,420.3,178301,73,2.66,18.81,16.15,46.65,40,15,256.7,837.6,3129,0,1,0,0,0,2022/23,75,36,1308.0,175,4
Omar_Richards_461,0,0,0,0,0.0,204822,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Orel_Mangala_453,1,0,190,5,62.0,179519,49,0.7,1.27,0.57,29.46,24,1,33.6,199.4,1543,0,0,0,0,0,2022/23,50,20,75.0,50,3
Pablo_Fornals Malla_534,1,6,282,1,317.9,217593,49,2.01,4.14,2.13,25.06,28,3,79.9,272.0,1493,0,0,0,0,0,2022/23,55,17,212.0,71,0
Pablo_Sarabia_570,0,3,57,3,184.7,88484,49,0.89,3.88,2.99,13.37,9,1,43.0,92.0,764,0,0,0,0,0,2022/23,55,9,157.0,27,3
Pape Matar_Sarr_513,1,0,60,0,26.8,482442,42,0.03,0.09,0.06,5.8,11,0,8.6,55.4,211,0,0,0,0,0,2022/23,45,2,4.0,14,1
Pascal_Groß_134,8,14,748,11,1227.5,60307,54,8.93,14.12,5.19,48.43,51,9,273.2,918.6,3240,1,0,0,0,0,2022/23,55,37,582.0,159,7
Paul_Dummett_581,0,0,0,0,0.0,106618,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Pedro_Lomba Neto_567,2,0,124,5,309.5,247632,49,1.64,2.76,1.12,14.34,15,0,60.9,96.8,962,0,0,0,0,0,2022/23,55,13,203.0,37,1
Pedro_Porro_506,3,5,253,2,403.7,441164,48,2.29,4.1,1.81,19.42,26,3,90.9,330.4,1132,0,0,0,0,0,2022/23,50,13,175.0,59,0
Pervis_Estupiñán_131,7,15,593,10,757.9,204214,50,3.88,5.68,1.8,41.6,43,1,162.5,575.2,2674,0,0,0,0,0,2022/23,45,31,297.0,128,4
Phil_Foden_353,7,15,517,5,707.4,209244,80,4.73,10.48,5.75,17.62,16,11,210.9,684.8,1832,0,0,0,0,0,2022/23,80,22,717.0,142,1
Philip_Billing_63,2,14,475,9,401.1,168991,50,2.56,7.16,4.6,49.46,54,7,148.4,637.4,2766,0,0,0,0,0,2022/23,55,34,445.0,126,5
Philippe_Coutinho Correia_38,0,1,98,3,152.5,84583,66,0.65,2.02,1.37,8.11,9,1,48.8,119.2,777,0,0,0,0,0,2022/23,70,7,218.0,32,3
Pierre-Emerick_Aubameyang_188,0,3,61,1,59.4,54694,84,0.18,1.71,1.53,8.66,8,1,28.5,55.0,546,0,0,0,0,0,2022/23,90,5,177.0,25,1
Pierre-Emile_Højbjerg_499,5,10,629,10,501.7,132015,53,3.13,5.15,2.02,45.05,57,4,150.0,758.0,3131,0,0,0,0,0,2022/23,55,35,237.0,120,5
Raheem_Sterling_216,4,9,274,5,495.4,103955,97,3.22,9.43,6.21,27.83,27,6,153.9,399.6,1886,0,0,0,0,0,2022/23,100,23,647.0,101,4
Raphaël_Varane_395,0,2,392,10,74.0,90152,48,0.51,1.26,0.75,27.27,22,0,58.8,387.0,1912,1,0,0,0,0,2022/23,50,22,124.0,77,1
Rayan_Aït-Nouri_545,0,0,194,4,131.1,448514,41,0.84,2.1,1.26,18.36,18,1,48.9,200.4,1067,1,0,0,0,0,2022/23,45,9,156.0,41,4
Raúl_Jiménez_558,2,0,65,2,117.1,102057,65,0.55,3.1,2.55,16.0,18,0,46.7,74.6,839,0,0,0,0,0,2022/23,70,8,277.0,29,0
Reece_James_206,2,5,286,2,358.2,225796,58,2.93,3.99,1.06,14.11,17,1,80.4,292.2,1242,0,0,0,0,0,2022/23,60,14,153.0,44,4
Reiss_Nelson_578,3,5,127,1,121.9,200641,47,0.99,2.08,1.09,2.16,3,3,48.0,179.8,202,0,0,0,0,0,2022/23,50,0,178.0,42,0
Remi_Matthews_233,0,0,0,0,0.0,169593,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Remo_Freuler_446,0,0,267,6,174.7,89076,49,0.79,1.21,0.42,41.93,47,0,50.3,272.2,2157,0,0,0,0,0,2022/23,50,24,54.0,54,4
Reuell_Walters_736,0,0,0,0,0.0,535262,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Rhys_Bennett_768,0,0,0,0,0.0,515500,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Richarlison_de Andrade_509,5,2,165,3,221.5,212319,84,1.46,4.89,3.43,14.99,18,1,86.3,209.8,995,0,0,0,0,0,2022/23,85,12,435.0,54,3
Richie_Laryea_452,0,0,0,0,0.0,221403,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Rico_Henry_103,3,4,505,11,411.5,194010,44,2.9,4.7,1.8,48.49,46,0,107.0,460.0,3240,0,0,0,0,0,2022/23,45,37,197.0,112,4
Rico_Lewis_358,0,0,168,2,189.3,477064,38,1.63,1.84,0.21,8.9,8,0,36.3,129.4,900,0,0,0,0,0,2022/23,40,10,44.0,29,1
Riyad_Mahrez_359,12,11,470,6,803.1,103025,75,5.22,10.62,5.4,18.28,23,5,186.5,540.0,1913,0,0,0,0,0,2022/23,80,22,524.0,126,2
Rob_Holding_7,0,0,120,0,10.3,156074,42,0.15,0.47,0.32,11.14,13,1,21.6,152.0,562,0,0,0,0,0,2022/23,45,6,54.0,21,0
Robert_Sánchez_145,0,10,380,6,0.1,215059,44,0.01,0.01,0.0,27.6,30,0,43.9,439.0,2070,0,0,1,0,48,2022/23,45,23,0.0,82,2
Robin_Olsen_53,0,1,62,1,0.0,111782,39,0.0,0.0,0.0,8.56,8,0,8.2,83.2,280,0,0,0,0,11,2022/23,40,2,0.0,10,0
Rodrigo_Bentancur_492,2,7,342,6,180.2,202993,53,0.68,2.94,2.26,19.71,24,5,90.7,489.6,1501,0,0,0,0,0,2022/23,55,17,236.0,71,8
Rodrigo_Hernandez_365,6,7,606,11,555.9,220566,56,3.49,8.02,4.53,25.24,26,2,176.9,716.0,2911,0,0,0,0,0,2022/23,60,34,493.0,108,5
Rodrigo_Muniz Carvalho_279,0,0,0,0,0.0,244042,54,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,55,0,0.0,0,0
Roméo_Lavia_667,1,0,317,4,247.5,514356,45,0.62,1.04,0.42,41.72,50,1,64.5,347.6,2219,0,0,0,0,0,2022/23,45,26,46.0,57,9
Ross_Barkley_630,0,0,0,0,0.0,88894,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,50,0,0.0,0,0
Ryan_Christie_65,2,2,225,3,423.5,158499,53,2.07,4.96,2.89,30.87,35,1,111.1,284.2,1825,0,0,0,0,0,2022/23,55,22,402.0,64,2
Ryan_Fraser_410,0,0,39,1,74.0,90105,52,0.25,0.56,0.31,3.34,3,0,17.2,26.8,308,0,0,0,0,0,2022/23,55,3,70.0,11,1
Ryan_Fredericks_68,0,0,63,0,26.7,81012,44,0.29,0.29,0.0,10.14,11,0,10.6,66.0,527,0,0,0,0,0,2022/23,45,5,12.0,12,1
Ryan_Sessegnon_514,1,0,121,1,103.0,184349,44,1.1,2.74,1.64,10.48,15,2,54.3,148.6,805,0,0,0,0,0,2022/23,45,9,290.0,35,4
Ryan_Trevitt_118,0,0,0,0,0.0,591357,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Ryan_Yates_470,3,0,177,5,103.3,204968,50,0.43,2.42,1.99,29.34,36,0,54.5,215.0,1833,0,0,0,0,0,2022/23,50,21,233.0,53,5
Rúben_Gato Alves Dias_350,0,1,432,9,83.7,171314,60,0.34,1.7,1.36,17.36,16,0,62.5,416.8,1997,0,0,0,0,0,2022/23,60,22,124.0,80,3
Sam_Johnstone_230,0,5,159,3,0.0,101982,44,0.0,0.0,0.0,8.81,10,0,17.8,177.4,810,0,0,0,0,26,2022/23,45,9,0.0,36,1
Sam_Surridge_464,0,3,61,0,16.2,217331,46,0.02,1.73,1.71,8.6,5,1,15.9,61.4,306,0,0,0,0,0,2022/23,50,1,92.0,26,2
Saman_Ghoddos_701,0,0,53,0,62.9,205836,48,0.29,0.34,0.05,4.01,5,0,11.1,27.2,124,0,0,0,0,0,2022/23,50,0,21.0,15,0
Sasa_Kalajdzic_562,0,0,-1,0,0.0,429414,53,0.0,0.27,0.27,0.62,0,0,0.7,0.0,45,0,0,0,0,0,2022/23,55,1,9.0,1,0
Saïd_Benrahma_525,3,5,360,6,640.4,172841,55,3.28,10.32,7.04,32.76,32,6,182.7,517.4,2059,0,0,0,0,0,2022/23,60,22,669.0,106,0
Saša_Lukić_276,0,0,58,0,21.9,212314,45,0.16,0.29,0.13,9.68,10,0,8.2,40.8,406,0,0,0,0,0,2022/23,45,4,19.0,15,1
Scott_Carson_347,0,0,0,0,0.0,17601,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Scott_McKenna_455,0,0,275,5,93.9,168281,44,0.42,0.49,0.07,28.95,32,0,41.8,278.8,1570,0,0,0,0,0,2022/23,45,19,46.0,40,4
Scott_McTominay_392,0,2,146,4,123.2,195851,49,0.99,2.95,1.96,22.38,20,1,52.2,247.0,1149,0,0,0,0,0,2022/23,50,10,156.0,36,8
Seamus_Coleman_247,0,5,314,5,108.7,59949,41,0.92,1.22,0.3,33.5,25,1,50.4,297.8,1654,0,0,0,0,0,2022/23,45,20,95.0,63,1
Sean_Longstaff_421,5,2,347,13,372.0,180135,43,2.57,5.87,3.3,27.57,18,1,116.8,385.2,2514,0,0,0,0,0,2022/23,45,28,408.0,93,2
Sepp_van den Berg_312,0,0,0,0,0.0,444765,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,40,0,0.0,0,0
Serge_Aurier_436,0,8,336,6,168.9,80226,43,0.92,1.66,0.74,33.13,31,1,72.5,437.6,1943,0,0,0,0,0,2022/23,45,22,117.0,70,2
Sergi_Canós Tenés_95,0,0,14,0,13.5,174932,50,0.04,0.11,0.07,1.79,2,0,2.8,7.0,73,0,0,0,0,0,2022/23,50,0,6.0,5,0
Sergio_Gómez_366,1,1,83,1,80.5,437468,44,1.05,1.42,0.37,5.9,6,0,18.7,76.2,340,0,0,0,0,0,2022/23,45,2,30.0,21,0
Sergio_Reguilón_508,0,0,0,0,0.0,199249,42,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Shandon_Baptiste_92,2,0,123,1,144.5,432160,45,0.53,0.85,0.32,7.51,6,0,31.2,112.8,600,0,0,0,1,0,2022/23,45,4,54.0,29,1
Shea_Charles_348,0,0,3,0,0.9,463210,45,0.0,0.0,0.0,0.05,1,0,1.5,13.8,27,0,0,0,0,0,2022/23,45,0,0.0,1,0
Shola_Shoretire_399,0,0,0,0,0.0,472464,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2022/23,45,0,0.0,0,0
Siriki_Dembélé_67,0,0,20,0,52.3,244085,47,0.21,0.37,0.16,2.28,2,0,11.3,31.8,104,0,0,0,0,0,2022/23,50,0,28.0,6,0
Solly_March_140,10,16,559,10,965.8,109345,52,5.9,12.91,7.01,37.58,40,6,271.4,791.8,2719,0,0,0,0,0,2022/23,50,31,955.0,147,2
Son_Heung-min_516,6,8,471,9,852.0,85971,115,4.56,14.36,9.8,42.74,55,10,250.2,732.6,2886,0,0,0,0,0,2022/23,120,33,919.0,152,2
Stefan_Bajcetic_292,0,0,85,3,61.7,535928,43,0.47,1.26,0.79,6.8,4,1,22.8,90.2,522,0,0,0,0,0,2022/23,45,6,77.0,22,2
