name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Leo Fuhr Hjelde,Leeds,Nottingham Forest,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Manchester United,2.58,-0.1
Leo Fuhr Hjelde,Leeds,Manchester United,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Manchester United,1.66,0.38
Leo Fuhr Hjelde,Leeds,Manchester United,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Everton,1.15,-0.63
Leo Fuhr Hjelde,Leeds,Everton,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Southampton,-3.43,-0.38
Leo Fuhr Hjelde,Leeds,Southampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Chelsea,-1.33,-0.72
Leo Fuhr Hjelde,Leeds,Chelsea,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Brighton,-4.64,-0.71
Leo Fuhr Hjelde,Leeds,Brighton,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Wolverhampton,-3.79,-0.46
Leo Fuhr Hjelde,Leeds,Wolverhampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Arsenal,0.14,-0.0
Leo Fuhr Hjelde,Leeds,Arsenal,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Nottingham Forest,1.75,
Leo Fuhr Hjelde,Leeds,Nottingham Forest,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Chelsea,-0.38,-0.25
Leo Fuhr Hjelde,Leeds,Chelsea,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Crystal Palace,1.78,0.81
Leo Fuhr Hjelde,Leeds,Crystal Palace,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Liverpool,0.62,-0.53
Leo Fuhr Hjelde,Leeds,Liverpool,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Fulham,,1.37
Leo Fuhr Hjelde,Leeds,Fulham,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Leeds United,,-0.79
Leo Fuhr Hjelde,Leeds,Leeds United,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Bournemouth,0.09,0.19
Leo Fuhr Hjelde,Leeds,Bournemouth,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Manchester City,4.57,-1.26
Leo Fuhr Hjelde,Leeds,Manchester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Newcastle United,-0.68,0.73
Leo Fuhr Hjelde,Leeds,Newcastle United,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,West Ham,0.82,0.14
Leo Fuhr Hjelde,Leeds,West Ham,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Tottenham,-4.61,1.07
Leo Fuhr Hjelde,Leeds,Tottenham,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Brighton,1.41,-0.39
Leo Fuhr Hjelde,Leeds,Brighton,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Everton,,0.34
Leo Fuhr Hjelde,Leeds,Everton,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Brentford,-0.35,-0.55
Leo Fuhr Hjelde,Leeds,Brentford,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Aston Villa,,0.55
Leo Fuhr Hjelde,Leeds,Aston Villa,True,0,0,0.0,0,0,0,0.0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
