name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Odsonne Edouard,Crystal Palace,Aston Villa,2022-08-20,True,FW,69,0.0,0.21,1.0,0.09,5,2.0,1.0,6.8,0,False,1.4,0.14,45.56,6.0,4.0,6.55,2.17,0.06,6,Crystal Palace,False,Leicester City,2.85
Odsonne Edouard,Crystal Palace,Leicester City,2023-04-09,False,FW,73,1.0,0.59,0.0,0.0,6,4.0,0.0,7.9,0,True,2.4,0.38,46.62,6.0,4.0,6.55,2.17,0.06,2,Crystal Palace,False,Southampton,
Odsonne Edouard,Crystal Palace,Southampton,2023-04-15,False,FW,73,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,True,3.4,0.5,47.59,6.0,4.0,6.55,2.17,0.06,2,Crystal Palace,True,Everton,-1.9
Odsonne Edouard,Crystal Palace,Everton,2023-04-22,True,FW,70,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,True,3.4,0.42,48.39,6.0,4.0,6.55,2.17,0.06,1,Crystal Palace,False,Wolverhampton,
Odsonne Edouard,Crystal Palace,Wolverhampton,2023-04-25,False,Sub,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,3.4,0.42,47.59,6.0,4.0,6.55,2.17,0.06,1,Crystal Palace,True,West Ham,
Odsonne Edouard,Crystal Palace,West Ham,2023-04-29,True,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,False,3.2,0.36,46.2,6.0,4.0,6.55,2.17,0.06,1,Crystal Palace,False,Tottenham,6.04
Odsonne Edouard,Crystal Palace,Tottenham,2023-05-06,False,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,2.4,0.12,44.9,6.0,4.0,6.55,2.17,0.06,1,Crystal Palace,True,Bournemouth,
Odsonne Edouard,Crystal Palace,Bournemouth,2023-05-13,True,Sub,39,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,False,1.4,0.0,44.72,6.0,4.0,6.55,2.17,0.06,8,Crystal Palace,False,Fulham,
Odsonne Edouard,Crystal Palace,Fulham,2023-05-20,False,FW,79,1.0,0.5,0.0,0.07,8,2.0,1.0,8.5,2,True,1.2,0.0,45.76,6.0,4.0,6.55,2.17,0.06,2,Crystal Palace,True,Nottingham Forest,
Odsonne Edouard,Crystal Palace,Nottingham Forest,2023-05-28,True,FW,66,0.0,0.06,0.0,0.02,2,1.0,1.0,0.0,0,True,2.4,0.1,46.35,6.0,4.0,6.55,2.17,0.06,2,Crystal Palace,False,Manchester City,-0.86
Odsonne Edouard,Crystal Palace,Manchester City,2022-08-27,False,FW,66,0.0,0.0,0.0,0.0,2,0.0,0.0,0.2,0,False,2.6,0.11,46.91,6.0,4.0,6.55,2.17,0.06,1,Crystal Palace,True,Brentford,0.87
Odsonne Edouard,Crystal Palace,Brentford,2022-08-30,True,Sub,36,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,2.8,0.11,46.61,6.0,4.0,6.55,2.17,0.06,1,Crystal Palace,False,Newcastle United,1.9
Odsonne Edouard,Crystal Palace,Newcastle United,2022-09-03,False,Sub,27,0.0,0.16,0.0,0.14,1,2.0,3.0,8.7,0,False,2.8,0.11,46.08,6.0,4.0,6.55,2.17,0.06,5,Crystal Palace,True,Chelsea,1.2
Odsonne Edouard,Crystal Palace,Chelsea,2022-10-01,True,FW,83,1.0,0.43,0.0,0.08,5,1.0,1.0,6.8,0,False,2.8,0.14,47.05,6.0,4.0,6.55,2.17,0.06,7,Crystal Palace,False,Sheffield,
