name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Danny Welbeck,Brighton,Manchester United,2023-05-04,True,FW,74,0,0.08,0,0.15,2,1,2,3.8,0,True,5.6,0.54,60.05,6,1,8.27,0.89,0.06,1
Danny Welbeck,Brighton,Everton,2023-05-08,True,FW,45,0,0.28,0,0.0,1,1,0,0.6,0,True,5.0,0.55,59.39,6,1,8.27,0.89,0.06,1
Danny Welbeck,Brighton,Arsenal,2023-05-14,False,Sub,30,0,0.03,0,0.05,1,1,2,2.5,0,False,4.8,0.58,58.17,6,1,8.27,0.89,0.06,1
Danny Welbeck,Brighton,Newcastle United,2023-05-18,False,FW,55,0,0.02,0,0.0,1,1,0,1.3,0,True,4.0,0.46,58.04,6,1,8.27,0.89,0.06,1
Danny Welbeck,Brighton,Southampton,2023-05-21,True,Sub,25,0,0.16,0,0.09,1,2,1,3.1,0,False,4.0,0.46,56.77,6,1,8.27,0.89,0.06,2
Danny Welbeck,Brighton,Manchester City,2023-05-24,True,FW,74,0,0.21,0,0.84,2,3,3,5.7,0,True,1.2,0.12,57.41,6,1,8.27,0.89,0.06,2
Danny Welbeck,Brighton,Leicester City,2022-08-27,True,FW,87,0,0.0,0,0.21,2,0,2,3.5,0,False,1.2,0.14,58.46,6,1,8.27,0.89,0.06,1
Danny Welbeck,Brighton,Fulham,2022-08-30,False,Sub,27,0,0.49,0,0.33,1,1,1,4.8,0,False,1.4,0.08,57.38,6,1,8.27,0.89,0.06,5
Danny Welbeck,Brighton,Leeds United,2022-09-04,True,FW,90,0,0.29,0,0.0,5,4,0,8.3,0,False,1.4,0.18,58.47,6,1,8.27,0.89,0.06,5
Danny Welbeck,Brighton,Liverpool,2022-10-01,False,FW,90,0,0.82,1,0.79,5,2,2,9.4,0,False,2.2,0.23,59.48,6,1,8.27,0.89,0.06,2
