name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Ollie Watkins,Aston Villa,Wolverhampton,2023-01-04,True,FW,66,0.0,0.0,0.0,0.0,2,0.0,0.0,0.6,0,True,3.4,0.6,71.55,11.0,2.0,11.48,2.99,0.04,11,Aston Villa,True,Everton,-3.07
Ollie Watkins,Aston Villa,Everton,2022-08-13,True,FW,90,0.0,0.51,2.0,1.14,11,2.0,2.0,11.1,3,False,3.6,0.6,73.08,11.0,2.0,11.48,2.99,0.04,1,Aston Villa,True,Leicester City,-0.17
Ollie Watkins,Aston Villa,Leicester City,2023-01-13,True,FW,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,True,4.8,0.9,69.85,11.0,2.0,11.48,2.99,0.04,8,Aston Villa,False,Southampton,1.75
Ollie Watkins,Aston Villa,Southampton,2023-01-21,False,FW,90,1.0,0.58,0.0,0.0,8,4.0,0.0,6.9,2,True,5.0,0.9,71.29,11.0,2.0,11.48,2.99,0.04,11,Aston Villa,True,Leeds United,-3.62
Ollie Watkins,Aston Villa,Leeds United,2023-02-04,True,FW,90,1.0,0.83,0.0,0.05,11,4.0,1.0,10.5,2,True,5.4,0.88,72.53,11.0,2.0,11.48,2.99,0.04,7,Aston Villa,False,Manchester City,0.58
Ollie Watkins,Aston Villa,Manchester City,2023-02-12,False,FW,90,1.0,0.1,0.0,0.15,7,1.0,3.0,9.4,1,True,6.6,0.78,73.62,11.0,2.0,11.48,2.99,0.04,8,Aston Villa,True,Arsenal,0.71
Ollie Watkins,Aston Villa,Arsenal,2023-02-18,True,FW,77,1.0,0.1,0.0,0.0,8,1.0,0.0,6.0,2,True,7.6,0.8,73.82,11.0,2.0,11.48,2.99,0.04,6,Aston Villa,False,Everton,-0.42
Ollie Watkins,Aston Villa,Everton,2023-02-25,False,FW,90,1.0,1.56,0.0,0.02,6,4.0,1.0,12.4,0,True,7.0,0.32,74.72,11.0,2.0,11.48,2.99,0.04,2,Aston Villa,True,Crystal Palace,-0.13
Ollie Watkins,Aston Villa,Crystal Palace,2023-03-04,True,FW,84,0.0,0.37,0.0,0.0,2,1.0,0.0,0.6,0,True,8.0,0.64,75.21,11.0,2.0,11.48,2.99,0.04,8,Aston Villa,False,West Ham,1.86
Ollie Watkins,Aston Villa,West Ham,2023-03-12,False,FW,84,1.0,1.12,0.0,0.06,8,4.0,1.0,14.3,2,True,6.8,0.59,75.65,11.0,2.0,11.48,2.99,0.04,5,Aston Villa,True,Bournemouth,
Ollie Watkins,Aston Villa,Bournemouth,2023-03-18,True,FW,90,0.0,0.55,1.0,0.44,5,4.0,2.0,11.3,0,True,6.2,0.65,76.33,11.0,2.0,11.48,2.99,0.04,8,Aston Villa,False,Chelsea,4.06
Ollie Watkins,Aston Villa,Chelsea,2023-04-01,False,FW,90,1.0,0.62,0.0,0.0,8,2.0,0.0,5.5,2,True,5.8,0.94,76.95,11.0,2.0,11.48,2.99,0.04,9,Aston Villa,False,Leeds United,
Ollie Watkins,Aston Villa,Leeds United,2023-04-04,False,FW,90,1.0,0.45,0.0,0.0,9,3.0,0.0,11.0,3,True,5.8,1.04,77.52,11.0,2.0,11.48,2.99,0.04,6,Aston Villa,False,Crystal Palace,1.07
Ollie Watkins,Aston Villa,Crystal Palace,2022-08-20,False,FW,90,1.0,0.36,0.0,0.0,6,2.0,0.0,5.7,0,False,6.4,0.82,78.04,11.0,2.0,11.48,2.99,0.04,7,Aston Villa,True,Nottingham Forest,
Ollie Watkins,Aston Villa,Nottingham Forest,2023-04-08,True,FW,90,1.0,0.74,0.0,0.0,7,4.0,0.0,11.0,2,True,7.2,0.82,78.52,11.0,2.0,11.48,2.99,0.04,16,Aston Villa,True,Newcastle United,-3.47
Ollie Watkins,Aston Villa,Newcastle United,2023-04-15,True,FW,90,2.0,1.17,1.0,0.39,16,5.0,2.0,20.4,3,True,7.0,0.74,78.96,11.0,2.0,11.48,2.99,0.04,2,Aston Villa,False,Brentford,0.38
Ollie Watkins,Aston Villa,Brentford,2023-04-22,False,FW,90,0.0,0.39,0.0,0.03,2,2.0,1.0,3.7,0,True,9.2,0.87,79.37,11.0,2.0,11.48,2.99,0.04,2,Aston Villa,True,Fulham,
Ollie Watkins,Aston Villa,Fulham,2023-04-25,True,FW,90,0.0,0.31,0.0,0.0,2,4.0,0.0,2.7,0,True,8.0,0.82,79.75,11.0,2.0,11.48,2.99,0.04,2,Aston Villa,False,Manchester United,-1.29
Ollie Watkins,Aston Villa,Manchester United,2023-04-30,False,FW,90,0.0,0.0,0.0,0.04,2,0.0,1.0,1.4,0,True,6.6,0.8,80.1,11.0,2.0,11.48,2.99,0.04,1,Aston Villa,False,Wolverhampton,
Ollie Watkins,Aston Villa,Wolverhampton,2023-05-06,False,FW,90,0.0,0.45,0.0,0.03,1,3.0,1.0,5.0,0,True,5.8,0.72,80.43,11.0,2.0,11.48,2.99,0.04,4,Aston Villa,True,Tottenham,
Ollie Watkins,Aston Villa,Tottenham,2023-05-13,True,FW,90,0.0,0.54,0.0,0.49,4,1.0,1.0,2.8,0,True,4.6,0.66,80.74,11.0,2.0,11.48,2.99,0.04,0,Aston Villa,False,Liverpool,0.83
Ollie Watkins,Aston Villa,Liverpool,2023-05-20,False,FW,86,0.0,0.76,0.0,0.03,0,1.0,1.0,2.5,0,True,2.2,0.34,80.91,11.0,2.0,11.48,2.99,0.04,9,Aston Villa,True,Brighton,-3.72
Ollie Watkins,Aston Villa,Brighton,2023-05-28,True,FW,90,1.0,0.71,0.0,0.07,9,2.0,1.0,0.0,3,True,1.8,0.41,81.18,11.0,2.0,11.48,2.99,0.04,2,Aston Villa,True,West Ham,3.13
Ollie Watkins,Aston Villa,West Ham,2022-08-28,True,FW,90,0.0,0.1,0.0,0.0,2,2.0,0.0,4.2,0,False,3.2,0.49,81.44,11.0,2.0,11.48,2.99,0.04,2,Aston Villa,False,Arsenal,2.49
Ollie Watkins,Aston Villa,Arsenal,2022-08-31,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0,False,3.2,0.51,81.69,11.0,2.0,11.48,2.99,0.04,2,Aston Villa,True,Manchester City,-0.28
Ollie Watkins,Aston Villa,Manchester City,2022-09-03,True,FW,90,0.0,0.14,0.0,0.0,2,1.0,0.0,2.8,0,False,3.4,0.42,81.92,11.0,2.0,11.48,2.99,0.04,2,Aston Villa,True,Southampton,-1.35
Ollie Watkins,Aston Villa,Southampton,2022-09-16,True,FW,90,0.0,0.08,0.0,0.09,2,1.0,1.0,5.1,0,False,3.0,0.34,82.14,11.0,2.0,11.48,2.99,0.04,2,Aston Villa,False,Leicester City,0.16
Ollie Watkins,Aston Villa,Leicester City,2022-10-02,False,FW,90,0.0,0.67,0.0,0.0,2,6.0,0.0,11.5,0,False,3.4,0.21,82.34,11.0,2.0,11.48,2.99,0.04,5,Aston Villa,False,Newcastle United,6.5
