name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Bryan Mbeumo,Brentford,Nottingham Forest,2023-04-29,True,FWR,90,0,0.14,0,0.07,2,2,2,6.4,0,True,3.6,0.37,75.38,0,0,0,0,0,1.0,Brentford,False,Liverpool,3.48
Bryan Mbeumo,Brentford,Liverpool,2023-05-06,False,FW,90,0,0.03,0,0.0,1,1,0,2.6,0,True,3.6,0.38,75.87,0,0,0,0,0,9.0,Brentford,True,West Ham,-1.97
Bryan Mbeumo,Brentford,West Ham,2023-05-14,True,FWR,90,1,1.02,0,0.25,9,6,2,15.8,3,True,3.6,0.38,76.32,0,0,0,0,0,16.0,Brentford,False,Tottenham,2.11
Bryan Mbeumo,Brentford,Tottenham,2023-05-20,False,FWR,90,2,0.54,1,0.5,16,6,1,17.2,3,True,5.0,0.58,76.75,0,0,0,0,0,5.0,Brentford,True,Manchester City,1.02
Bryan Mbeumo,Brentford,Manchester City,2023-05-28,True,FW,88,0,0.35,1,0.63,5,1,3,0.0,0,True,6.8,0.6,77.09,0,0,0,0,0,2.0,Brentford,True,Everton,0.56
Bryan Mbeumo,Brentford,Everton,2022-08-27,True,FWR,77,0,0.25,0,0.04,2,4,1,6.1,0,False,6.6,0.82,77.09,0,0,0,0,0,2.0,Brentford,False,Crystal Palace,1.07
Bryan Mbeumo,Brentford,Crystal Palace,2022-08-30,False,FWR,67,0,0.0,0,0.14,2,0,1,0.8,0,False,6.6,0.84,76.8,0,0,0,0,0,8.0,Brentford,True,Leicester City,-0.73
Bryan Mbeumo,Brentford,Leicester City,2022-09-03,True,FWR,82,1,0.41,0,0.41,8,1,2,9.0,2,False,6.8,0.83,76.94,0,0,0,0,0,2.0,Brentford,True,Arsenal,0.17
Bryan Mbeumo,Brentford,Arsenal,2022-09-18,True,FW,75,0,0.09,0,0.0,2,2,0,3.7,0,False,6.6,0.71,76.89,0,0,0,0,0,2.0,Brentford,False,Bournemouth,0.55
Bryan Mbeumo,Brentford,Bournemouth,2022-10-01,False,FWR,60,0,0.02,0,0.0,2,1,0,1.1,0,False,3.8,0.42,76.45,0,0,0,0,0,,Chelsea,True,Liverpool,-0.16
