player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title
Lisandro Martínez,27,2123,1,0.5251706019043922,0,0.2293218709528446,10,6,6,0,D S,Manchester United
Matheus Nunes,34,2507,1,2.3803958501666784,1,2.0282051162794232,28,27,2,0,M S,Wolverhampton Wanderers
Fábio Vieira,22,468,1,0.7378775309771299,2,2.2388318199664354,15,12,0,0,M S,Arsenal
Noni Madueke,12,662,1,0.9803801961243152,0,0.513928035274148,12,12,0,0,F M S,Chelsea
Facundo Buonanotte,13,553,1,1.0888761393725872,1,0.5841287039220333,11,6,2,0,M S,Brighton
Antoine Semenyo,11,237,1,0.3684318736195564,0,0.0759903937578201,3,2,0,0,F M S,Bournemouth
João Gomes,11,650,1,0.2052773246541619,0,0.1225481405854225,4,5,5,0,M S,Wolverhampton Wanderers
Bernd Leno,36,3240,0,0.0,0,0.0308126993477344,0,1,3,0,GK,Fulham
Thiago Alcántara,18,1258,0,0.3972757617011666,0,1.4019673261791468,10,17,2,0,M S,Liverpool
Steve Cook,12,958,0,0.1638485975563526,0,0.7961927652359009,3,3,4,0,D S,Nottingham Forest
Matt Ritchie,7,25,0,0.0,0,0.0817376971244812,0,1,0,0,S,Newcastle United
Junior Stanislas,4,52,0,0.0267488993704319,0,0.0846412032842636,1,2,0,0,S,Bournemouth
Danny Ward,26,2340,0,0.0,0,0.0,0,0,0,0,GK,Leicester
James Milner,31,841,0,0.3870005868375301,1,1.6215140726417303,7,14,2,0,D M S,Liverpool
Mohamed Elneny,5,107,0,0.0,0,0.0,0,0,0,0,M S,Arsenal
Calum Chambers,14,318,0,0.0993134919553995,0,0.3778975680470466,2,2,2,0,D S,Aston Villa
Wayne Hennessey,4,271,0,0.0,0,0.0,0,0,0,0,GK S,Nottingham Forest
Angelo Ogbonna,16,1235,0,0.2092116959393024,0,0.4893949385732412,3,3,0,0,D S,West Ham
Aaron Cresswell,28,2231,0,0.4190359637141227,1,3.1738543678075075,9,40,3,0,D S,West Ham
David de Gea,38,3420,0,0.0,0,0.0185502003878355,0,1,0,0,GK,Manchester United
Jesse Lingard,17,937,0,0.6977619081735611,0,0.4312230888754129,10,11,1,0,F M S,Nottingham Forest
Joe Rothwell,20,1028,0,0.1488286033272743,1,1.1982360780239103,3,8,1,0,M S,Bournemouth
Joel Robles,4,360,0,0.0,0,0.0,0,0,1,0,GK,Leeds
Nathaniel Clyne,22,1644,0,0.0,0,0.7021582964807749,0,7,3,0,D S,Crystal Palace
Jordan Henderson,35,2084,0,0.8594531016424298,2,3.592609709128737,23,31,2,0,M S,Liverpool
James McArthur,4,42,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace
Alex McCarthy,6,540,0,0.0,0,0.0,0,0,0,0,GK,Southampton
Hugo Lloris,25,2208,0,0.0,0,0.0,0,0,0,0,GK,Tottenham
Kyle Walker,27,1957,0,0.3253306970000267,0,0.2089456282556057,5,6,3,0,D M S,Manchester City
Dele Alli,2,26,0,0.0,0,0.0,0,0,0,0,S,Everton
Josh Onomah,2,11,0,0.0,0,0.0,0,0,0,0,S,Fulham
Idrissa Gueye,33,2638,0,0.5034467745572329,1,0.9359579710289836,15,12,7,0,M S,Everton
César Azpilicueta,25,1511,0,0.3268246091902256,0,1.4374469444155693,9,13,3,0,D M S,Chelsea
Ruben Loftus-Cheek,25,1550,0,0.856397295370698,1,1.7559158895164728,9,15,1,0,D M S,Chelsea
Asmir Begovic,1,90,0,0.0,0,0.0,0,0,0,0,GK,Everton
Lukasz Fabianski,36,3115,0,0.0,0,0.0,0,0,1,0,GK,West Ham
André Ayew,13,286,0,0.9884005077183248,0,0.0331967063248157,4,1,1,0,F S,Nottingham Forest
Jordan Pickford,37,3330,0,0.0,1,0.3126417994499206,0,2,5,0,GK,Everton
N&#039;Golo Kanté,7,526,0,0.308291532099247,1,2.0793348141014576,8,13,1,0,M S,Chelsea
Daniel Amartey,20,1615,0,1.054015912115574,0,0.4650263823568821,6,5,1,0,D S,Leicester
Jamaal Lascelles,7,200,0,0.120240394026041,0,0.0,2,0,2,0,D S,Newcastle United
Jack Colback,11,480,0,0.0,0,0.2822478041052818,0,2,0,0,M S,Nottingham Forest
Jonjo Shelvey,11,565,0,0.1604539966210723,0,0.3491519913077354,6,6,1,0,M S,"Newcastle United,Nottingham Forest"
Ayoze Pérez,8,373,0,0.8422358185052872,1,1.504247609525919,8,11,0,0,M S,Leicester
Nathan Redmond,1,1,0,0.0,0,0.0,0,0,0,0,S,Southampton
Jonny Evans,13,1057,0,0.0843219012022018,0,0.0927421972155571,1,1,1,0,D S,Leicester
Salomón Rondón,7,96,0,0.7647659070789814,0,0.1265218034386634,4,2,0,0,F S,Everton
Adam Smith,37,2957,0,0.9768042117357254,1,1.4084933251142502,5,16,11,0,D M S,Bournemouth
Fraser Forster,14,1212,0,0.0,0,0.0,0,0,1,0,GK S,Tottenham
Oriol Romeu,1,77,0,0.0,0,0.0,0,0,0,0,M,Southampton
Cédric Soares,8,213,0,0.0555640272796154,0,0.1316027827560901,2,2,0,0,D S,"Arsenal,Fulham"
Matt Targett,17,575,0,0.0252592992037534,0,0.3976358901709318,1,10,1,0,D S,Newcastle United
Sam Johnstone,9,810,0,0.0,0,0.0,0,0,1,0,GK,Crystal Palace
Kevin Mbabu,6,138,0,0.0,1,0.5595380067825317,0,2,1,0,D S,Fulham
Mason Holgate,8,505,0,0.9284062683582306,0,0.3237291630357504,4,6,1,1,D S,Everton
Joseph Gomez,21,1443,0,0.120236212387681,0,0.0427149012684822,7,1,3,0,D S,Liverpool
Tom Davies,19,500,0,1.3129857713356614,0,0.1336751990020275,9,2,3,0,M S,Everton
Sergi Canos,5,55,0,0.0599079988896846,0,0.0176229998469352,1,1,0,0,S,Brentford
Alisson,37,3330,0,0.0,1,0.168625995516777,0,1,1,0,GK,Liverpool
Neto,27,2390,0,0.0,0,0.0,0,0,4,0,GK,Bournemouth
Mario Lemina,19,1325,0,0.2064824542030692,1,0.1570493020117283,9,3,2,1,M S,Wolverhampton Wanderers
Remo Freuler,28,2178,0,0.3386984970420599,0,0.4867018014192581,8,12,5,0,M S,Nottingham Forest
Sasa Lukic,12,401,0,0.1066898759454488,0,0.0,5,0,1,0,M S,Fulham
Emil Krafth,1,1,0,0.0,0,0.0,0,0,0,0,S,Newcastle United
Nathaniel Chalobah,4,10,0,0.0855346992611885,0,0.0,1,0,0,1,M S,Fulham
Ryan Fraser,8,309,0,0.3093165084719658,0,0.3554232940077781,6,5,1,0,F S,Newcastle United
Harry Maguire,16,750,0,0.1488308310508728,0,0.3812321983277797,3,2,4,0,D S,Manchester United
Andrew Robertson,34,2609,0,1.0899251960217953,8,6.820856744423509,13,52,3,0,D S,Liverpool
Adam Forshaw,12,470,0,0.0106636295095086,0,0.4425672311335802,1,8,0,0,M S,Leeds
Javier Manquillo,4,25,0,0.0,0,0.0,0,0,0,0,S,Newcastle United
Jack Stephens,17,1215,0,0.2225914001464843,0,0.2588117085397243,2,3,3,0,D S,"Bournemouth,Southampton"
Ainsley Maitland-Niles,22,1395,0,0.0137403002008795,0,0.4833124335855245,1,10,3,0,D M S,Southampton
Lewis Cook,28,1694,0,0.183636961504817,2,2.3000271562486887,6,23,4,0,M S,Bournemouth
Diego Llorente,8,646,0,0.301153801381588,0,0.0,6,0,1,0,D S,Leeds
Vicente Guaita,27,2430,0,0.0,0,0.0,0,0,1,0,GK,Crystal Palace
Keylor Navas,17,1530,0,0.0,0,0.0,0,0,2,0,GK,Nottingham Forest
Raphael Varane,24,1918,0,0.911432646214962,0,0.1431176997721195,8,4,1,0,D S,Manchester United
Alphonse Areola,5,305,0,0.0,0,0.0,0,0,0,0,GK S,West Ham
Aymeric Laporte,12,993,0,0.7524237418547273,0,0.212882986292243,10,6,0,0,D S,Manchester City
Thilo Kehrer,27,2228,0,0.654550208710134,2,0.7119171218946576,8,8,4,0,D S,West Ham
Maxwel Cornet,14,216,0,1.092479458078742,0,0.0942045971751213,9,1,0,0,M S,West Ham
Thiago Silva,27,2352,0,1.4437993383035064,2,0.573215376585722,15,5,2,0,D S,Chelsea
Layvin Kurzawa,3,138,0,0.0,0,0.0,0,0,1,0,D S,Fulham
Fabinho,36,2691,0,0.6533067272976041,2,2.687867143191397,18,17,11,0,M S,Liverpool
João Moutinho,31,1778,0,0.9379508132115006,2,2.346919506788254,16,36,3,0,M S,Wolverhampton Wanderers
Morgan Sanson,2,2,0,0.0,0,0.0,0,0,0,0,S,Aston Villa
Raúl Jiménez,15,842,0,2.711337735876441,1,1.5050795823335648,20,9,0,0,F S,Wolverhampton Wanderers
Álex Moreno,19,1346,0,0.6219645887613297,3,2.47616658359766,13,21,3,0,D S,Aston Villa
Mateusz Klich,14,224,0,0.1730077974498272,0,0.2886551991105079,4,5,2,0,S,Leeds
Emiliano Martinez,36,3143,0,0.0,0,0.1398649960756302,0,2,7,0,GK,Aston Villa
Clement Lenglet,26,2039,0,0.960752010345459,2,0.7074382677674294,13,6,3,0,D S,Tottenham
Kepa,29,2567,0,0.0,0,0.0,0,0,1,0,GK,Chelsea
Naby Keita,8,290,0,0.4318549875169992,0,0.7309129983186722,10,8,1,0,M S,Liverpool
Marcel Sabitzer,11,635,0,0.6979504860937595,1,1.3641165122389791,11,10,1,0,M S,Manchester United
Weston McKennie,19,1450,0,0.590064475312829,1,0.7054706662893295,13,13,7,0,M S,Leeds
Wilfred Ndidi,27,1691,0,0.1515615982934832,0,0.0530797010287642,7,3,4,0,D M S,Leicester
Luka Milivojevic,18,489,0,0.2416350301355123,0,0.1513487976044416,7,2,2,0,M S,Crystal Palace
Nick Pope,37,3261,0,0.0,0,0.0174218993633985,0,1,3,1,GK,Newcastle United
Aaron Wan-Bissaka,19,1436,0,1.1713167987763882,0,1.153474660590291,10,15,2,0,D S,Manchester United
Aaron Ramsdale,38,3420,0,0.0,0,0.0,0,0,1,0,GK,Arsenal
Yves Bissouma,23,988,0,0.1294596353545785,0,0.4400514382869005,6,8,6,0,M S,Tottenham
Cafú,1,3,0,0.0,0,0.0,0,0,0,0,S,Nottingham Forest
Diego Carlos,3,203,0,0.7391797844320536,0,0.0345584973692894,4,1,0,0,D S,Aston Villa
Boubacar Kamara,24,1790,0,0.0835402803495526,1,0.6932991156354547,4,7,4,0,M S,Aston Villa
Moussa Niakhate,14,1170,0,1.2535991268232465,0,0.0697230026125907,6,1,1,0,D,Nottingham Forest
Jairo Riedewald,6,50,0,0.0538971312344074,0,0.0,1,0,0,0,S,Crystal Palace
Zanka,18,1082,0,0.4019469805061817,0,0.2393823862075805,5,3,2,0,D S,Brentford
Jan Bednarek,23,1772,0,0.3442239593714475,0,0.1472967974841594,8,3,5,0,D S,"Aston Villa,Southampton"
Shane Duffy,5,16,0,0.0223742593079805,0,0.0,1,0,0,0,S,Fulham
Ederson,35,3150,0,0.0,1,0.2855649888515472,0,1,3,0,GK,Manchester City
Victor Lindelöf,20,1350,0,0.2323515973985195,0,0.0846685543656349,3,3,1,0,D S,Manchester United
Ludwig Augustinsson,3,74,0,0.0730345025658607,0,0.0,2,0,1,0,D S,Aston Villa
Denis Zakaria,7,417,0,0.2399110049009323,0,0.0211979001760482,2,1,0,0,M S,Chelsea
Nélson Semedo,36,2646,0,0.7855268660932779,1,0.6530346218496561,9,11,11,1,D S,Wolverhampton Wanderers
Davinson Sánchez,18,845,0,0.3042332818731665,0,0.1408364623785019,6,2,1,0,D S,Tottenham
Robin Koch,36,3186,0,1.059426173567772,0,0.2720854748040437,17,6,7,0,D M,Leeds
Boubakary Soumare,26,1640,0,0.0206572990864515,0,0.2854275647550821,1,11,9,0,M S,Leicester
Ibrahima Konaté,18,1545,0,1.5610232884064317,0,0.2667285501956939,11,1,5,0,D S,Liverpool
Harry Souttar,12,991,0,1.3052809908986092,1,0.1511544995009899,8,3,2,0,D S,Leicester
Pedro Neto,18,993,0,1.1067704604938626,0,2.707404026761651,17,20,1,0,D F M S,Wolverhampton Wanderers
Ben Johnson,17,845,0,0.0838250741362571,0,0.2368279919028282,2,3,0,0,D S,West Ham
Manuel Akanji,29,2272,0,1.069366091862321,1,0.2808441743254661,15,7,2,0,D S,Manchester City
Martin Dubravka,2,157,0,0.0,0,0.0,0,0,0,0,GK S,Newcastle United
Trevoh Chalobah,25,1598,0,0.7949223592877388,0,0.1997714750468731,9,4,4,0,D S,Chelsea
Sergio Gómez,12,326,0,0.3138598967343569,1,0.4458680246025324,7,5,0,0,M S,Manchester City
Ibrahima Diallo,18,821,0,0.1378516973927617,0,0.1038510017096996,6,4,4,0,M S,Southampton
David Brooks,6,166,0,0.2445639120414853,0,0.1819901317358017,5,2,1,0,M S,Bournemouth
Neeskens Kebano,17,770,0,0.7552167885005474,3,1.5724477292969825,9,13,0,0,M S,Fulham
Willy Boly,11,687,0,0.0699901822954416,1,0.117637999355793,2,1,2,0,D S,Nottingham Forest
Rúben Vinagre,2,13,0,0.0,0,0.0,0,0,0,0,S,Everton
Edouard Mendy,10,853,0,0.0,0,0.0,0,0,1,0,GK S,Chelsea
Ryan Fredericks,12,524,0,0.0,0,0.0990857034921646,0,1,1,0,D S,Bournemouth
Mohammed Salisu,22,1973,0,1.6058198306709528,1,0.6115739094093442,19,7,5,0,D S,Southampton
Georginio Rutter,11,238,0,0.2494509778916835,1,0.4192553162574768,4,5,0,0,F S,Leeds
Robin Olsen,4,277,0,0.0,0,0.0,0,0,0,0,GK S,Aston Villa
Hamed Junior Traore,7,435,0,0.7354794796556234,0,0.8439797200262547,6,14,0,0,M S,Bournemouth
Wout Weghorst,17,798,0,2.2213404029607773,1,1.1286072386428714,14,14,1,0,F M S,Manchester United
Saman Ghoddos,15,93,0,0.0554910004138946,0,0.2644379809498787,1,4,0,0,S,Brentford
Marc Cucurella,24,1682,0,0.3548601996153593,2,1.018142694607377,7,11,4,0,D M S,Chelsea
Cristian Romero,27,2367,0,0.859663300216198,1,0.888403657823801,11,8,9,1,D S,Tottenham
Emile Smith-Rowe,12,132,0,0.3294837065041065,2,1.042964968830347,4,6,0,0,S,Arsenal
Jason Steele,15,1350,0,0.0,1,0.1888159960508346,0,1,1,0,GK,Brighton
Leander Dendoncker,24,888,0,0.5861904192715883,0,0.6650882922112942,5,7,0,0,M S,"Aston Villa,Wolverhampton Wanderers"
Conor Coventry,1,1,0,0.0,0,0.0,0,0,0,0,S,West Ham
Yan Valery,1,48,0,0.0,0,0.0,0,0,0,0,D,Southampton
Giulian Biancone,2,13,0,0.0,0,0.0,0,0,0,0,S,Nottingham Forest
Max Kilman,37,3310,0,1.4871823685243726,0,0.1923391576856374,14,4,3,0,D,Wolverhampton Wanderers
Bryan Gil Salvatierra,4,148,0,0.0724655985832214,1,0.2734795957803726,2,2,1,0,F M S,Tottenham
Tyler Adams,24,2159,0,0.0683434996753931,0,1.370405713096261,4,24,4,1,M,Leeds
Maximilian Wöber,16,1263,0,0.464545956812799,0,0.742159578949213,9,6,3,0,D S,Leeds
Chris Mepham,26,2197,0,0.5010207425802946,0,0.2000297037884593,8,4,7,0,D S,Bournemouth
James Garner,16,777,0,0.8283093441277742,1,0.4450816921889782,9,7,3,0,D M S,Everton
Mark Travers,12,1030,0,0.0,0,0.0,0,0,0,0,GK S,Bournemouth
Ben Godfrey,13,799,0,0.7159480974078178,1,0.1486973017454147,6,3,2,0,D S,Everton
Jamal Lewis,2,4,0,0.0,0,0.0,0,0,0,0,S,Newcastle United
Adam Webster,27,2000,0,1.5340027026832104,0,0.5189482178539038,18,6,2,0,D S,Brighton
Moussa Djenepo,16,695,0,0.2433777973055839,2,0.5622396729886532,3,9,1,0,D M S,Southampton
Dean Henderson,18,1620,0,0.0,0,0.0,0,0,2,0,GK,Nottingham Forest
Ezri Konsa Ngoyo,38,3325,0,0.8061013985425234,0,1.4513042895123365,8,8,6,0,D S,Aston Villa
James Justin,14,1257,0,0.1448470018804073,0,0.3056566026061773,5,7,0,0,D,Leicester
Jack Stacey,10,288,0,0.0468770004808902,0,0.0,1,0,2,0,D S,Bournemouth
Renan Lodi,28,2236,0,0.751506220549345,1,1.318730404600501,15,13,7,0,D M S,Nottingham Forest
Caoimhin Kelleher,1,90,0,0.0,0,0.0,0,0,0,0,GK,Liverpool
Felipe,16,1427,0,1.246483264490962,1,1.502428017556667,13,7,4,0,D S,Nottingham Forest
Takehiro Tomiyasu,21,632,0,0.1446346025913953,1,0.6008766107261181,3,4,2,0,D S,Arsenal
Billy Gilmour,14,515,0,0.3644320666790008,1,0.3617988973855972,6,2,1,0,M S,Brighton
Kieran Tierney,27,733,0,0.3038469729945063,1,0.2897520996630192,7,4,0,0,D S,Arsenal
Lloyd Kelly,23,2044,0,0.1227391017600894,2,0.3940800903365016,3,7,3,0,D,Bournemouth
Boubacar Traore,10,399,0,0.0458009000867605,1,0.3329919874668121,3,1,2,0,M S,Wolverhampton Wanderers
Tyrick Mitchell,36,2903,0,0.8962186202406883,2,1.5452212002128365,6,15,5,1,D S,Crystal Palace
Japhet Tanganga,4,153,0,0.0,0,0.0,0,0,0,0,D S,Tottenham
Tariq Lamptey,20,414,0,0.2084955014288425,0,0.1961832959204912,5,4,1,0,D S,Brighton
Nathaniel Phillips,2,67,0,0.0313891991972923,0,0.0,1,0,0,0,D S,Liverpool
Chris Richards,9,432,0,0.6922851279377937,0,0.4522219896316528,4,1,0,0,D S,Crystal Palace
Harvey White,1,3,0,0.0,0,0.0,0,0,0,0,S,Tottenham
Cole Palmer,14,336,0,0.913382014259696,1,0.6336369244381785,11,5,1,0,F M S,Manchester City
Luke Thomas,17,1064,0,0.0825991313904523,0,0.5999135356396437,3,4,3,0,D S,Leicester
Sven Botman,36,3141,0,2.445929459296167,0,0.9378497563302516,22,9,2,0,D S,Newcastle United
Cheick Oumar Doucoure,34,2825,0,0.9975933516398072,3,2.030144080519676,36,26,8,1,M,Crystal Palace
Marek Rodák,2,180,0,0.0,0,0.0,0,0,0,0,GK,Fulham
Illan Meslier,34,3060,0,0.0571881011128425,0,0.0,1,0,3,0,GK,Leeds
Kalvin Phillips,12,275,0,0.2444907762110233,0,0.136385791003704,6,3,1,0,M S,Manchester City
Stefan Ortega Moreno,3,270,0,0.0,0,0.0,0,0,0,0,GK,Manchester City
Sasa Kalajdzic,1,48,0,0.5194780230522156,0,0.0,1,0,0,0,F,Wolverhampton Wanderers
Donny van de Beek,7,157,0,0.08036869764328,0,0.1288376990705728,2,3,0,0,M S,Manchester United
Konstantinos Tsimikas,20,754,0,0.6083908993750811,4,1.3976509422063828,7,18,3,0,D S,Liverpool
Mikkel Damsgaard,26,963,0,2.660358265042305,0,1.7436131360009313,12,11,4,0,F M S,Brentford
Matthew Cash,26,1822,0,0.1666707005351781,1,0.4675993956625461,7,8,4,0,D M S,Aston Villa
Antonee Robinson,35,3088,0,0.0579266995191574,1,1.0235916152596474,3,21,8,0,D,Fulham
Aaron Hickey,26,1958,0,0.3167129307985306,1,0.6221226900815964,11,6,7,0,D S,Brentford
Rúben Dias,26,2006,0,1.9355910001322627,0,0.3942475691437721,10,3,3,0,D S,Manchester City
Vladimir Coufal,27,2148,0,0.1806397484615445,1,2.275553598999977,6,25,5,0,D S,West Ham
Hakim Ziyech,18,630,0,0.5913859363645315,3,2.5491114612668757,16,14,1,0,D F M S,Chelsea
Pape Sarr,11,200,0,0.0562562998384237,1,0.5660416968166828,2,2,1,0,M S,Tottenham
Robert Sánchez,23,2070,0,0.0,0,0.0,0,0,2,0,GK,Brighton
Elliot Anderson,22,353,0,1.1292364411056042,1,1.5604944918304682,11,9,0,0,M S,Newcastle United
Kevin Schade,18,720,0,1.3834919892251492,1,1.5542514063417912,12,8,2,0,F S,Brentford
Naouirou Ahamada,8,73,0,0.182050397619605,0,0.0916864015161991,3,2,1,0,S,Crystal Palace
Facundo Pellistri,4,48,0,0.0,0,0.0,0,0,0,0,S,Manchester United
Joe Gelhardt,15,177,0,0.9828338120132684,2,0.731904000043869,10,2,1,0,F S,Leeds
Carney Chukwuemeka,14,323,0,0.2807844597846269,0,0.5179743207991123,5,8,0,0,M S,Chelsea
Isaac Price,1,30,0,0.0,0,0.0322885997593402,0,1,1,0,S,Everton
Cody Drameh,1,74,0,0.0,0,0.0,0,0,0,0,D,Leeds
Valentino Livramento,2,19,0,0.0,0,0.0,0,0,0,0,S,Southampton
Anthony Elanga,16,408,0,1.2088623978197577,1,1.1436329931020737,10,6,0,0,M S,Manchester United
Tyrese Francois,1,1,0,0.0,0,0.0,0,0,0,0,S,Fulham
David Raya,38,3420,0,0.1039170026779174,0,0.1581754013895988,1,2,1,0,GK,Brentford
Kristoffer Ajer,9,781,0,0.023081500083208,0,0.0165113992989063,1,1,0,0,D,Brentford
Rico Henry,37,3260,0,1.945255502127111,2,3.062078721821308,22,23,4,0,D,Brentford
Frank Onyeka,21,823,0,1.3004195326939223,2,0.9003641102463007,9,7,0,0,M S,Brentford
Mads Bech Sørensen,4,13,0,0.0,0,0.0,0,0,0,0,S,Brentford
Mads Roerslev,20,1089,0,0.3934907913208008,0,1.8459260575473309,3,8,0,0,D S,Brentford
Halil Dervisoglu,1,5,0,0.0668924003839492,0,0.0,2,0,0,0,S,Brentford
Albert Sambi Lokonga,15,732,0,0.1307045519351959,0,0.0456785000860691,2,2,2,0,M S,"Arsenal,Crystal Palace"
Armel Bella Kotchap,24,1890,0,1.270264146849513,2,1.4630886502563951,14,6,4,0,D,Southampton
Nathan Collins,26,1788,0,0.1207122802734375,0,0.0746328979730606,3,2,2,1,D S,Wolverhampton Wanderers
Enock Mwepu,6,205,0,0.0766704007983207,1,0.4522641953080892,2,3,0,0,F M S,Brighton
José Sá,36,3240,0,0.0,0,0.0,0,0,2,0,GK,Wolverhampton Wanderers
Chem Campbell,5,55,0,0.0622584000229835,0,0.0,2,0,0,0,S,Wolverhampton Wanderers
Cameron Archer,6,31,0,0.0,0,0.0,0,0,0,0,S,Aston Villa
Shandon Baptiste,23,568,0,0.184569239616394,1,1.0790189672261477,4,10,1,1,M S,Brentford
Jeremy Sarmiento,9,156,0,0.2745006997138262,1,0.2008139938116073,5,2,1,0,M S,Brighton
Samuel Edozie,17,540,0,1.0850969199091196,0,0.3165547512471676,8,8,0,0,F M S,Southampton
Hugo Bueno,21,1320,0,0.1124543994665145,1,1.070818241685629,4,15,1,0,D S,Wolverhampton Wanderers
Lewis Brunt,1,21,0,0.0,0,0.0,0,0,0,0,S,Leicester
Lewis Hall,9,669,0,0.9621372651308776,0,2.483380403369665,11,15,1,0,D M S,Chelsea
Vitalii Mykolenko,34,2651,0,0.6954699149355292,0,1.0392506159842014,10,18,4,0,D S,Everton
Nathan Patterson,19,1272,0,0.8275385983288288,0,0.7127293702214956,8,6,3,0,D S,Everton
Omari Hutchinson,1,20,0,0.0,0,0.0,0,0,0,0,S,Chelsea
Odeluga Offiah,2,17,0,0.0,0,0.0,0,0,0,0,S,Brighton
Matthew Craig,1,11,0,0.0,0,0.0,0,0,0,0,S,Tottenham
Malcolm Ebiowei,3,26,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace
Jay Stansfield,3,85,0,0.1730169951915741,0,0.0589650012552738,2,1,0,0,M S,Fulham
Luke Harris,3,6,0,0.0,0,0.0,0,0,0,0,S,Fulham
Jordan Zemura,19,1465,0,0.3462909907102585,1,2.14239261392504,4,18,1,0,D M S,Bournemouth
Ben Pearson,7,285,0,0.0565079990774393,0,0.0,2,0,1,0,M S,Bournemouth
Emiliano Marcondes,1,6,0,0.0,0,0.0,0,0,0,0,S,Bournemouth
Siriki Dembélé,6,93,0,0.1077635008841753,0,0.2604870051145553,2,4,0,0,S,Bournemouth
Darko Gyabi,1,5,0,0.0653707012534141,0,0.0,1,0,0,0,S,Leeds
Connor Ronan,1,1,0,0.0,0,0.0,0,0,0,0,S,Wolverhampton Wanderers
Joseph Hodge,6,162,0,0.2323972880840301,0,0.0711171999573707,2,1,1,0,M S,Wolverhampton Wanderers
Scott McKenna,20,1568,0,0.072630500420928,0,0.8567974828183651,2,8,4,0,D S,Nottingham Forest
Harry Toffolo,19,922,0,0.2182767949998378,0,0.4909842014312744,6,5,2,0,D M S,Nottingham Forest
Alex Mighten,1,5,0,0.0,0,0.0,0,0,0,0,S,Nottingham Forest
Djed Spence,4,4,0,0.1141080036759376,0,0.0,1,0,0,0,S,Tottenham
Gavin Bazunu,32,2880,0,0.0,0,0.0428376011550426,0,1,0,0,GK,Southampton
Tyrell Malacia,22,1376,0,0.1680589988827705,0,0.7472324855625629,5,9,6,0,D S,Manchester United
Levi Colwill,17,1213,0,1.5830463785678148,2,0.6098756808787584,8,7,1,0,D S,Brighton
Jan Paul van Hecke,8,288,0,0.5538489818572998,0,0.0,2,0,2,0,D S,Brighton
Daniel Iversen,12,1080,0,0.0,0,0.0,0,0,0,0,GK,Leicester
Keane Lewis-Potter,10,307,0,0.6775096822530031,1,1.429301805794239,7,5,0,0,F S,Brentford
Flynn Downes,21,738,0,0.3241226226091385,0,0.0507442839443683,4,2,2,0,M S,West Ham
Rico Lewis,14,904,0,0.2003175821155309,0,1.379109164699912,5,11,1,0,D M S,Manchester City
Jamal Lowe,2,9,0,0.0,0,0.0,0,0,0,0,S,Bournemouth
Bobby Clark,1,5,0,0.0,0,0.0,0,0,0,0,S,Liverpool
Ryan Yates,26,1842,0,1.7420261716470122,2,1.0617644041776657,26,7,5,0,M S,Nottingham Forest
Joseph Whitworth,2,180,0,0.0,0,0.0,0,0,0,0,GK,Crystal Palace
Owen Bevan,1,6,0,0.0,0,0.0,0,0,0,0,S,Bournemouth
Marquinhos,1,1,0,0.0,0,0.0,0,0,0,0,S,Arsenal
Juan Larios,5,144,0,0.0,0,0.0,0,0,0,0,D S,Southampton
Ethan Nwaneri,1,1,0,0.0,0,0.0,0,0,0,0,S,Arsenal
Kobbie Mainoo,1,7,0,0.0,0,0.0,0,0,0,0,S,Manchester United
Andrew Moran,1,9,0,0.0,0,0.0,0,0,0,0,S,Brighton
Mateo Joseph,3,23,0,0.0736948028206825,0,0.0,1,0,0,0,S,Leeds
Ben Doak,2,20,0,0.0,0,0.0,0,0,0,0,S,Liverpool
Thomas Cannon,2,15,0,0.0505074001848697,0,0.0708136036992073,1,1,0,0,S,Everton
Dexter Lembikisa,1,20,0,0.0,0,0.0,0,0,0,0,S,Wolverhampton Wanderers
Divin Mubama,3,30,0,0.0,0,0.0591654740273952,0,1,0,0,S,West Ham
David Ozoh,1,1,0,0.0,0,0.0,0,0,0,0,S,Crystal Palace
Jack Hinshelwood,1,1,0,0.0,0,0.0,0,0,0,0,S,Brighton
Gustavo Scarpa,6,173,0,0.2078698715195059,0,0.0278489999473094,7,1,1,0,M S,Nottingham Forest
David Datro Fofana,3,65,0,0.326112687587738,0,0.0874276300892233,3,3,0,0,F S,Chelsea
Mislav Orsic,1,3,0,0.0,0,0.0,0,0,0,0,S,Southampton
Mykhailo Mudryk,15,654,0,1.9044867679476736,2,0.7282041758298874,14,10,1,0,F M S,Chelsea
Enzo Fernández,18,1559,0,0.6178922252729535,2,2.1305470690131187,20,20,3,0,M,Chelsea
James Bree,5,373,0,0.014379559084773,0,0.1782319955527782,1,4,1,0,D S,Southampton
Paul Onuachu,11,390,0,0.9351124968379736,0,0.3200107105076313,11,4,0,0,F S,Southampton
Daniel Bentley,2,180,0,0.0,0,0.0,0,0,0,0,GK,Wolverhampton Wanderers
Jhon Durán,12,103,0,0.7512960135936737,0,0.0525350011885166,7,1,1,0,S,Aston Villa
Victor Kristiansen,12,902,0,0.1182039007544517,1,0.6666268110275269,3,7,2,0,D S,Leicester
Máximo Perrone,1,17,0,0.0,0,0.0,0,0,0,0,S,Manchester City
Yasin Ayari,3,59,0,0.0128233004361391,0,0.2380980178713798,1,2,0,0,M S,Brighton
