name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Hugo Lloris,Spurs,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Nottingham Forest,-0.6,0.0,79
Hugo Lloris,Spurs,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Newcastle United,4.3,0.0,79
Hugo Lloris,Spurs,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Arsenal,-0.34,0.0,79
Hugo Lloris,Spurs,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Chelsea,1.82,0.0,79
Hugo Lloris,Spurs,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Liverpool,0.68,0.0,79
Hugo Lloris,Spurs,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Burnley,-1.38,0.0,79
Hugo Lloris,Spurs,Burnley,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Manchester City,-0.27,0.0,79
Hugo Lloris,Spurs,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Sheffield,-2.16,0.0,79
Hugo Lloris,Spurs,Sheffield,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Burnley,0.34,0.0,79
Hugo Lloris,Spurs,Burnley,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Sheffield,-0.02,0.0,79
Hugo Lloris,Spurs,Sheffield,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Arsenal,1.92,0.0,79
Hugo Lloris,Spurs,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Liverpool,-0.19,0.0,79
Hugo Lloris,Spurs,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,False,Luton,-1.24,0.0,79
Hugo Lloris,Spurs,Luton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,0.0,Spurs,True,Fulham,-2.03,0.0,79
Hugo Lloris,Spurs,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0,14.74,0.29,,,,,,0.0,79
