name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Jason Steele,Brighton,Fulham,2024-03-02,False,90,3,1.24,2,0,1,0,False,0.0,True,0.6,0.17,1.45,1,23.46,0.4,37,0.0,Brighton,True,Nottingham Forest,-0.0
Jason Steele,Brighton,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.6,0.17,1.38,1,23.46,0.4,37,0.0,Brighton,True,West Ham,4.62
Jason Steele,Brighton,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.6,0.17,1.32,1,23.46,0.4,37,0.0,Brighton,False,Liverpool,-2.6
Jason Steele,Brighton,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.2,0.17,1.26,1,23.46,0.4,37,0.0,Brighton,False,Brentford,0.72
Jason Steele,Brighton,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,0.2,0.17,1.21,1,23.46,0.4,37,0.0,Brighton,True,Arsenal,2.09
Jason Steele,Brighton,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.17,1.16,1,23.46,0.4,37,0.0,Brighton,False,Burnley,-0.71
Jason Steele,Brighton,Burnley,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.17,1.12,1,23.46,0.4,37,0.0,Brighton,True,Manchester City,5.78
Jason Steele,Brighton,Manchester City,2024-04-25,True,90,4,1.3,2,0,0,0,False,0.0,True,0.0,0.15,1.15,1,23.46,0.4,37,0.0,Brighton,False,Bournemouth,
Jason Steele,Brighton,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.15,1.11,1,23.46,0.4,37,0.0,Brighton,True,Aston Villa,1.69
Jason Steele,Brighton,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.15,1.07,1,23.46,0.4,37,0.0,Brighton,False,Newcastle United,
Jason Steele,Brighton,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.15,1.03,1,23.46,0.4,37,0.0,Brighton,True,Chelsea,-6.21
Jason Steele,Brighton,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.15,1.0,1,23.46,0.4,37,1.0,Brighton,True,Manchester United,
Jason Steele,Brighton,Manchester United,2024-05-19,True,90,2,1.2,2,0,1,0,False,0.0,True,0.0,0.14,1.03,1,23.46,0.4,37,0.0,Brighton,True,Newcastle United,-0.89
Jason Steele,Brighton,Newcastle United,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.14,1.0,1,23.46,0.4,37,3.0,Brighton,False,Manchester United,-2.71
Jason Steele,Brighton,Manchester United,2023-09-16,False,90,1,0.96,3,0,3,0,False,0.0,True,0.2,0.13,1.06,1,23.46,0.4,37,0.0,Brighton,True,Bournemouth,-2.12
Jason Steele,Brighton,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.8,0.13,1.03,1,23.46,0.4,37,0.0,Brighton,False,Aston Villa,3.52
Jason Steele,Brighton,Aston Villa,2023-09-30,False,90,6,1.58,4,0,0,0,False,0.0,True,0.8,0.12,1.11,1,23.46,0.4,37,0.0,Brighton,True,Liverpool,-2.54
Jason Steele,Brighton,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.8,0.12,1.08,1,23.46,0.4,37,2.0,Brighton,False,Manchester City,0.52
Jason Steele,Brighton,Manchester City,2023-10-21,False,90,2,0.75,3,0,2,0,False,0.0,True,0.6,0.12,1.13,1,23.46,0.4,37,,,,,
