name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Dean Henderson,Crystal Palace,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.6,0.0,2,3.57,0.33,0.0,Crystal Palace,True,Luton,-0.01,1.3,54
Dean Henderson,Crystal Palace,Luton,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.0,2,3.57,0.33,0.0,Man Utd,True,Nottingham Forest,-0.7,1.24,54
Dean Henderson,Man Utd,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.0,2,3.57,0.33,3.0,Crystal Palace,False,Nottingham Forest,1.76,1.18,54
Dean Henderson,Crystal Palace,Nottingham Forest,2024-03-30,False,90,1,0.92,4,0,3,0,False,0.0,True,0.0,0.0,2,3.57,0.33,3.0,Crystal Palace,False,Bournemouth,0.25,1.3,54
Dean Henderson,Crystal Palace,Bournemouth,2024-04-02,False,90,1,1.22,5,0,3,0,False,0.0,True,0.6,0.0,2,3.57,0.33,1.0,Crystal Palace,True,Manchester City,1.02,1.46,54
Dean Henderson,Crystal Palace,Manchester City,2024-04-06,True,90,4,1.91,4,0,1,0,False,0.0,True,1.2,0.0,2,3.57,0.33,9.0,Crystal Palace,False,Liverpool,1.18,1.56,54
Dean Henderson,Crystal Palace,Liverpool,2024-04-14,False,90,0,2.87,5,0,9,2,True,0.0,True,1.4,0.08,2,3.57,0.33,-1.0,Crystal Palace,True,West Ham,0.94,1.69,54
Dean Henderson,Crystal Palace,West Ham,2024-04-21,True,90,2,1.27,0,0,-1,0,False,0.0,True,3.2,0.08,2,3.57,0.33,6.0,Crystal Palace,True,Newcastle United,0.03,1.63,54
Dean Henderson,Crystal Palace,Newcastle United,2024-04-24,True,90,0,0.42,2,0,6,0,True,0.0,True,3.0,0.14,2,3.57,0.33,2.0,Crystal Palace,False,Fulham,1.13,1.64,54
Dean Henderson,Crystal Palace,Fulham,2024-04-27,False,90,1,1.14,1,0,2,0,False,0.0,True,3.6,0.13,2,3.57,0.33,6.0,Crystal Palace,True,Manchester United,-1.44,1.62,54
Dean Henderson,Crystal Palace,Manchester United,2024-05-06,True,90,0,0.35,2,0,6,0,True,0.0,True,3.4,0.19,2,3.57,0.33,3.0,Crystal Palace,False,Wolverhampton,-0.93,1.63,54
Dean Henderson,Crystal Palace,Wolverhampton,2024-05-11,False,90,1,1.57,7,0,3,0,False,0.0,True,4.4,0.18,2,3.57,0.33,6.0,Crystal Palace,True,Aston Villa,-0.88,1.81,54
Dean Henderson,Crystal Palace,Aston Villa,2024-05-19,True,90,0,1.08,2,0,6,0,True,0.0,True,3.2,0.22,2,3.57,0.33,0.0,Crystal Palace,True,Wolverhampton,-1.42,1.81,54
Dean Henderson,Crystal Palace,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,4.6,0.22,2,3.57,0.33,0.0,Crystal Palace,False,Aston Villa,1.69,1.76,54
Dean Henderson,Crystal Palace,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,3.4,0.22,2,3.57,0.33,0.0,Crystal Palace,True,Fulham,2.42,1.71,54
Dean Henderson,Crystal Palace,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,3.0,0.22,2,3.57,0.33,0.0,Crystal Palace,False,Manchester United,0.01,1.66,54
Dean Henderson,Crystal Palace,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,1.8,0.22,2,3.57,0.33,0.0,Crystal Palace,True,Nottingham Forest,1.11,1.61,54
Dean Henderson,Crystal Palace,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,1.2,0.22,2,3.57,0.33,0.0,Crystal Palace,False,Newcastle United,3.58,1.57,54
Dean Henderson,Crystal Palace,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.22,2,3.57,0.33,,,,,,1.53,54
