name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Alphonse Areola,West Ham,Arsenal,2023-12-28,False,90,0,2.68,8,0,10,2,True,0.0,True,2.0,0.25,2.55,0,5.33,0.0,9,10.0,West Ham,True,Chelsea,-1.89
Alphonse Areola,West Ham,Chelsea,2023-08-20,True,90,1,2.45,3,1,10,2,False,0.0,True,3.6,0.22,2.58,0,5.33,0.0,9,11.0,West Ham,True,Brighton,1.39
Alphonse Areola,West Ham,Brighton,2024-01-02,True,90,0,2.48,8,0,11,3,True,0.0,True,5.6,0.3,3.0,0,5.33,0.0,9,3.0,West Ham,False,Sheffield,
Alphonse Areola,West Ham,Sheffield,2024-01-21,False,90,1,1.44,4,0,3,0,False,0.0,True,7.8,0.27,3.07,0,5.33,0.0,9,3.0,West Ham,True,Bournemouth,-2.69
Alphonse Areola,West Ham,Bournemouth,2024-02-01,True,90,1,1.17,3,0,3,0,False,0.0,True,8.4,0.25,3.07,0,5.33,0.0,9,1.0,West Ham,False,Manchester United,2.04
Alphonse Areola,West Ham,Manchester United,2024-02-04,False,45,1,0.16,2,0,1,0,False,0.0,True,7.4,0.25,3.0,0,5.33,0.0,9,0.0,West Ham,True,Arsenal,0.59
Alphonse Areola,West Ham,Arsenal,2024-02-11,True,90,6,3.66,6,0,0,0,False,0.0,True,5.6,0.23,3.18,0,5.33,0.0,9,3.0,West Ham,False,Nottingham Forest,1.5
Alphonse Areola,West Ham,Nottingham Forest,2024-02-17,False,90,2,2.79,6,0,3,0,False,0.0,True,3.6,0.21,3.33,0,5.33,0.0,9,2.0,West Ham,True,Brentford,3.72
Alphonse Areola,West Ham,Brentford,2024-02-26,True,90,2,1.12,5,0,2,0,False,0.0,True,2.0,0.2,3.42,0,5.33,0.0,9,13.0,West Ham,False,Everton,-0.01
Alphonse Areola,West Ham,Everton,2024-03-02,False,90,1,2.73,9,1,13,3,False,0.0,True,1.8,0.19,3.7,0,5.33,0.0,9,2.0,West Ham,True,Burnley,1.4
Alphonse Areola,West Ham,Burnley,2024-03-10,True,90,2,0.65,3,0,2,0,False,0.0,True,3.8,0.18,3.67,0,5.33,0.0,9,3.0,West Ham,True,Aston Villa,
Alphonse Areola,West Ham,Aston Villa,2024-03-17,True,90,1,0.63,4,0,3,0,False,0.0,True,4.0,0.17,3.68,0,5.33,0.0,9,5.0,West Ham,False,Brighton,-6.17
Alphonse Areola,West Ham,Brighton,2023-08-26,False,90,1,1.52,9,0,5,0,False,0.0,True,4.6,0.16,3.91,0,5.33,0.0,9,2.0,West Ham,False,Newcastle United,-0.75
Alphonse Areola,West Ham,Newcastle United,2024-03-30,False,45,1,1.44,3,0,2,0,False,0.0,True,5.0,0.16,3.88,0,5.33,0.0,9,0.0,West Ham,True,Tottenham,-2.08
Alphonse Areola,West Ham,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,5.0,0.16,3.72,0,5.33,0.0,9,0.0,West Ham,False,Wolverhampton,2.78
Alphonse Areola,West Ham,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,2.4,0.16,3.58,0,5.33,0.0,9,0.0,West Ham,True,Fulham,-5.99
Alphonse Areola,West Ham,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,2.0,0.16,3.44,0,5.33,0.0,9,0.0,West Ham,False,Crystal Palace,
Alphonse Areola,West Ham,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,1.4,0.16,3.32,0,5.33,0.0,9,1.0,West Ham,True,Liverpool,-1.96
Alphonse Areola,West Ham,Liverpool,2024-04-27,True,90,2,1.75,7,0,1,0,False,0.0,True,0.4,0.15,3.45,0,5.33,0.0,9,3.0,West Ham,False,Chelsea,-1.22
Alphonse Areola,West Ham,Chelsea,2024-05-05,False,90,5,4.13,9,0,3,0,False,0.0,True,0.2,0.14,3.63,0,5.33,0.0,9,2.0,West Ham,True,Luton,
Alphonse Areola,West Ham,Luton,2024-05-11,True,90,1,0.42,0,0,2,0,False,0.0,True,0.8,0.14,3.52,0,5.33,0.0,9,4.0,West Ham,False,Manchester City,3.95
Alphonse Areola,West Ham,Manchester City,2024-05-19,False,90,3,2.01,9,0,4,0,False,0.0,True,1.2,0.13,3.69,0,5.33,0.0,9,2.0,West Ham,False,Luton,0.92
Alphonse Areola,West Ham,Luton,2023-09-01,False,90,1,1.43,0,0,2,0,False,0.0,True,2.0,0.12,3.58,0,5.33,0.0,9,4.0,West Ham,True,Manchester City,2.35
Alphonse Areola,West Ham,Manchester City,2023-09-16,True,90,3,3.63,10,0,4,0,False,0.0,True,2.4,0.12,3.76,0,5.33,0.0,9,2.0,West Ham,False,Liverpool,0.49
Alphonse Areola,West Ham,Liverpool,2023-09-24,False,90,3,3.06,4,0,2,0,False,0.0,True,3.0,0.12,3.77,0,5.33,0.0,9,6.0,West Ham,True,Sheffield,-1.28
Alphonse Areola,West Ham,Sheffield,2023-09-30,True,90,0,1.07,2,0,6,0,True,0.0,True,2.8,0.15,3.72,0,5.33,0.0,9,1.0,West Ham,True,Newcastle United,-0.75
Alphonse Areola,West Ham,Newcastle United,2023-10-08,True,90,2,1.95,1,0,1,0,False,0.0,True,3.6,0.14,3.65,0,5.33,0.0,9,1.0,West Ham,False,Aston Villa,-0.5
Alphonse Areola,West Ham,Aston Villa,2023-10-22,False,90,4,2.02,3,0,1,0,False,0.0,True,3.0,0.14,3.63,0,5.33,0.0,9,,,,,
