name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Daniel Bentley,Wolves,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,0.0,Wolves,False,Chelsea,-1.76,0.47,11
Daniel Bentley,Wolves,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,0.0,Wolves,True,Brentford,1.37,0.44,11
Daniel Bentley,Wolves,Brentford,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,0.0,Wolves,False,Tottenham,-2.61,0.41,11
Daniel Bentley,Wolves,Tottenham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,0.0,Wolves,True,Sheffield,-0.53,0.39,11
Daniel Bentley,Wolves,Sheffield,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,1.0,Wolves,False,Newcastle United,2.58,0.37,11
Daniel Bentley,Wolves,Newcastle United,2024-03-02,False,45,1,0.77,1,0,1,0,False,0.0,False,0.0,0.67,0,4.66,0.0,0.0,Wolves,True,Fulham,-0.51,0.4,11
Daniel Bentley,Wolves,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.67,0,4.66,0.0,0.0,Wolves,False,Everton,-1.6,0.38,11
Daniel Bentley,Wolves,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.2,0.67,0,4.66,0.0,0.0,Wolves,False,Aston Villa,-0.08,0.36,11
Daniel Bentley,Wolves,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.2,0.67,0,4.66,0.0,0.0,Wolves,False,Burnley,0.99,0.35,11
Daniel Bentley,Wolves,Burnley,,False,0,0,0.0,0,0,0,0,False,,False,0.2,0.67,0,4.66,0.0,0.0,Wolves,True,West Ham,-1.01,0.33,11
Daniel Bentley,Wolves,West Ham,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.67,0,4.66,0.0,0.0,Wolves,False,Nottingham Forest,0.01,0.32,11
Daniel Bentley,Wolves,Nottingham Forest,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,0.0,Wolves,True,Arsenal,2.09,0.31,11
Daniel Bentley,Wolves,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,0.0,Wolves,True,Bournemouth,2.85,0.3,11
Daniel Bentley,Wolves,Bournemouth,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,0.0,Wolves,True,Luton,-3.07,0.29,11
Daniel Bentley,Wolves,Luton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,0.0,Wolves,False,Manchester City,3.31,0.28,11
Daniel Bentley,Wolves,Manchester City,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.67,0,4.66,0.0,1.0,Wolves,True,Crystal Palace,0.91,0.27,11
Daniel Bentley,Wolves,Crystal Palace,2024-05-11,True,90,3,2.7,0,0,1,0,False,0.0,True,0.0,0.5,0,4.66,0.0,0.0,Wolves,False,Liverpool,1.68,0.26,11
Daniel Bentley,Wolves,Liverpool,,False,0,0,0.0,0,0,0,0,False,,False,0.2,0.5,0,4.66,0.0,0.0,Wolves,False,Crystal Palace,1.56,0.25,11
Daniel Bentley,Wolves,Crystal Palace,,False,0,0,0.0,0,0,0,0,False,,False,0.2,0.5,0,4.66,0.0,0.0,Wolves,True,Liverpool,-2.02,0.24,11
Daniel Bentley,Wolves,Liverpool,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.5,0,4.66,0.0,0.0,Wolves,False,Luton,-1.71,0.24,11
Daniel Bentley,Wolves,Luton,,False,0,0,0.0,0,0,0,0,False,,False,0.2,0.5,0,4.66,0.0,0.0,Wolves,True,Manchester City,1.61,0.23,11
Daniel Bentley,Wolves,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.5,0,4.66,0.0,0.0,Wolves,True,Aston Villa,-1.57,0.22,11
Daniel Bentley,Wolves,Aston Villa,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0,4.66,0.0,0.0,Wolves,False,Bournemouth,0.02,0.22,11
Daniel Bentley,Wolves,Bournemouth,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0,4.66,0.0,,,,,,0.21,11
