name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Stefan Ortega Moreno,Man City,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,2.2,0.25,0,4.12,0.67,1.0,Man City,False,Nottingham Forest,0.39,0.48,14
Stefan Ortega Moreno,Man City,Nottingham Forest,2024-04-28,False,45,0,0.36,1,0,1,0,False,0.0,False,2.2,0.25,0,4.12,0.67,0.0,Man City,True,Wolverhampton,-3.86,0.5,14
Stefan Ortega Moreno,Man City,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.8,0.25,0,4.12,0.67,0.0,Man City,False,Fulham,-3.19,0.48,14
Stefan Ortega Moreno,Man City,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.25,0,4.12,0.67,2.0,Man City,False,Tottenham,0.04,0.47,14
Stefan Ortega Moreno,Man City,Tottenham,2024-05-14,False,21,0,0.82,3,0,2,0,False,0.0,False,0.2,0.25,0,4.12,0.67,2.0,Man City,True,West Ham,-1.87,0.55,14
Stefan Ortega Moreno,Man City,West Ham,2024-05-19,True,90,1,0.36,1,0,2,0,False,0.0,True,0.6,0.2,0,4.12,0.67,0.0,Man City,True,Fulham,-1.5,0.56,14
Stefan Ortega Moreno,Man City,Fulham,,True,0,0,0.0,0,0,0,0,False,,False,1.0,0.2,0,4.12,0.67,0.0,Man City,False,West Ham,-1.27,0.55,14
Stefan Ortega Moreno,Man City,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,0.8,0.2,0,4.12,0.67,0.0,Man City,True,Nottingham Forest,-4.8,0.53,14
Stefan Ortega Moreno,Man City,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.8,0.2,0,4.12,0.67,0.0,Man City,False,Wolverhampton,-1.76,0.51,14
Stefan Ortega Moreno,Man City,Wolverhampton,,False,0,0,0.0,0,0,0,0,False,,False,0.8,0.2,0,4.12,0.67,0.0,Man City,False,Arsenal,-1.52,0.5,14
Stefan Ortega Moreno,Man City,Arsenal,,False,0,0,0.0,0,0,0,0,False,,False,0.4,0.2,0,4.12,0.67,2.0,Man City,True,Brighton,-2.1,0.49,14
Stefan Ortega Moreno,Man City,Brighton,2023-10-21,True,90,1,0.83,2,0,2,0,False,0.0,True,0.0,0.17,0,4.12,0.67,,,,,,0.53,14
