name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Guglielmo Vicario,Spurs,Wolverhampton,2024-02-17,True,90,2,1.51,5,0,3,1,False,0.0,True,1.8,0.11,3.06,0,0,0,0,2.0,Spurs,True,Crystal Palace,-2.5,
Guglielmo Vicario,Spurs,Crystal Palace,2024-03-02,True,90,1,0.29,0,0,2,0,False,0.0,True,1.8,0.11,2.89,0,0,0,0,6.0,Spurs,False,Aston Villa,-1.56,
Guglielmo Vicario,Spurs,Aston Villa,2024-03-10,False,90,0,0.97,1,0,6,0,True,0.0,True,2.0,0.15,2.8,0,0,0,0,2.0,Spurs,False,Fulham,-1.25,0.86
Guglielmo Vicario,Spurs,Fulham,2024-03-16,False,90,3,2.79,4,0,2,0,False,0.0,True,2.8,0.14,2.86,0,0,0,0,7.0,Spurs,False,Bournemouth,-2.08,0.19
Guglielmo Vicario,Spurs,Bournemouth,2023-08-26,False,90,0,0.67,3,0,7,0,True,0.0,True,3.0,0.18,2.86,0,0,0,0,2.0,Spurs,True,Luton,,
Guglielmo Vicario,Spurs,Luton,2024-03-30,True,90,1,0.39,2,0,2,0,False,0.0,True,4.0,0.17,2.83,0,0,0,0,3.0,Spurs,False,West Ham,2.68,
Guglielmo Vicario,Spurs,West Ham,2024-04-02,False,90,1,1.16,3,0,3,0,False,0.0,True,3.8,0.17,2.83,0,0,0,0,4.0,Spurs,True,Nottingham Forest,,
Guglielmo Vicario,Spurs,Nottingham Forest,2024-04-07,True,90,1,1.56,5,0,4,1,False,0.0,True,4.0,0.16,2.92,0,0,0,0,0.0,Spurs,False,Newcastle United,0.79,
Guglielmo Vicario,Spurs,Newcastle United,2024-04-13,False,90,4,2.86,1,0,0,0,False,0.0,True,3.6,0.15,2.85,0,0,0,0,1.0,Spurs,True,Arsenal,0.83,-0.11
Guglielmo Vicario,Spurs,Arsenal,2024-04-28,True,90,3,1.08,1,0,1,0,False,0.0,True,3.2,0.15,2.78,0,0,0,0,1.0,Spurs,False,Chelsea,-2.17,-0.85
Guglielmo Vicario,Spurs,Chelsea,2024-05-02,False,90,2,1.94,2,0,1,0,False,0.0,True,2.0,0.14,2.75,0,0,0,0,2.0,Spurs,False,Liverpool,,-1.01
Guglielmo Vicario,Spurs,Liverpool,2024-05-05,False,90,4,3.22,8,0,2,0,False,0.0,True,1.8,0.14,2.93,0,0,0,0,2.0,Spurs,True,Burnley,,0.39
Guglielmo Vicario,Spurs,Burnley,2024-05-11,True,90,1,0.75,2,0,2,0,False,0.0,True,1.6,0.13,2.9,0,0,0,0,2.0,Spurs,True,Manchester City,-0.19,
Guglielmo Vicario,Spurs,Manchester City,2024-05-14,True,90,2,2.4,3,0,2,0,False,0.0,True,1.2,0.13,2.9,0,0,0,0,6.0,Spurs,False,Sheffield,,-0.61
Guglielmo Vicario,Spurs,Sheffield,2024-05-19,False,90,0,0.7,1,0,6,0,True,0.0,True,1.6,0.16,2.84,0,0,0,0,2.0,Spurs,False,Burnley,-3.2,0.0
Guglielmo Vicario,Spurs,Burnley,2023-09-02,False,90,2,1.35,3,0,2,0,False,0.0,True,2.6,0.15,2.85,0,0,0,0,3.0,Spurs,True,Sheffield,-0.02,0.68
Guglielmo Vicario,Spurs,Sheffield,2023-09-16,True,90,1,0.58,4,0,3,0,False,0.0,True,2.8,0.15,2.88,0,0,0,0,2.0,Spurs,False,Arsenal,1.92,-0.48
Guglielmo Vicario,Spurs,Arsenal,2023-09-24,False,90,2,2.08,4,0,2,0,False,0.0,True,3.0,0.14,2.91,0,0,0,0,3.0,Spurs,True,Liverpool,-0.19,0.18
Guglielmo Vicario,Spurs,Liverpool,2023-09-30,True,90,1,1.34,3,0,3,0,False,0.0,True,3.0,0.14,2.92,0,0,0,0,7.0,Spurs,False,Luton,-1.24,
Guglielmo Vicario,Spurs,Luton,2023-10-07,False,90,0,0.82,2,0,7,1,True,0.0,True,3.2,0.16,2.89,0,0,0,0,6.0,Spurs,True,Fulham,-2.03,-0.13
Guglielmo Vicario,Spurs,Fulham,2023-10-23,True,90,0,1.03,3,0,6,0,True,0.0,True,3.4,0.18,2.89,0,0,0,0,,,,,,
