name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty,saves_per_game,last_season_total_saves
Mark Flekken,Brentford,Arsenal,2024-03-09,False,90,2,1.32,4,0,2,0,False,0.0,True,3.0,0.15,0,0,0,2.0,Brentford,False,Burnley,3.71,3.62,0
Mark Flekken,Brentford,Burnley,2024-03-16,False,90,2,2.66,4,0,2,0,False,0.0,True,2.0,0.14,0,0,0,4.0,Brentford,True,Crystal Palace,1.05,3.64,0
Mark Flekken,Brentford,Crystal Palace,2023-08-26,True,90,1,0.8,4,0,4,1,False,0.0,True,2.2,0.14,0,0,0,3.0,Brentford,True,Manchester United,-1.13,3.65,0
Mark Flekken,Brentford,Manchester United,2024-03-30,True,90,1,0.5,4,0,3,0,False,0.08,True,2.0,0.13,0,0,0,11.0,Brentford,True,Brighton,-0.72,3.67,0
Mark Flekken,Brentford,Brighton,2024-04-03,True,90,0,1.11,6,0,11,3,True,0.02,True,2.6,0.17,0,0,0,1.0,Brentford,False,Aston Villa,2.08,3.76,0
Mark Flekken,Brentford,Aston Villa,2024-04-06,False,90,3,1.52,0,0,1,0,False,0.0,True,4.4,0.16,0,0,0,7.0,Brentford,True,Sheffield,-1.99,3.62,0
Mark Flekken,Brentford,Sheffield,2024-04-13,True,90,0,0.84,2,0,7,1,True,0.0,True,4.2,0.19,0,0,0,2.0,Brentford,False,Luton,-5.68,3.56,0
Mark Flekken,Brentford,Luton,2024-04-20,False,90,1,0.59,2,0,2,0,False,0.0,True,5.2,0.19,0,0,0,2.0,Brentford,False,Everton,2.1,3.5,0
Mark Flekken,Brentford,Everton,2024-04-27,False,90,1,0.77,0,0,2,0,False,0.0,True,4.8,0.18,0,0,0,10.0,Brentford,True,Fulham,0.44,3.38,0
Mark Flekken,Brentford,Fulham,2024-05-04,True,90,0,1.19,3,0,10,3,True,0.0,True,4.6,0.21,0,0,0,3.0,Brentford,False,Bournemouth,0.55,3.37,0
Mark Flekken,Brentford,Bournemouth,2024-05-11,False,90,1,0.69,3,0,3,0,False,0.0,True,4.4,0.2,0,0,0,1.0,Brentford,True,Newcastle United,2.43,3.35,0
Mark Flekken,Brentford,Newcastle United,2024-05-19,True,90,4,3.41,3,0,1,0,False,0.0,True,4.8,0.19,0,0,0,2.0,Brentford,True,Bournemouth,-0.5,3.34,0
Mark Flekken,Brentford,Bournemouth,2023-09-02,True,90,2,2.02,3,0,2,0,False,0.0,True,3.6,0.19,0,0,0,1.0,Brentford,False,Newcastle United,2.44,3.33,0
Mark Flekken,Brentford,Newcastle United,2023-09-16,False,90,1,1.43,1,0,1,0,False,0.0,True,3.6,0.18,0,0,0,2.0,Brentford,True,Everton,0.56,3.26,0
Mark Flekken,Brentford,Everton,2023-09-23,True,90,3,1.84,3,0,2,0,False,0.0,True,3.4,0.18,0,0,0,2.0,Brentford,False,Nottingham Forest,1.35,3.26,0
Mark Flekken,Brentford,Nottingham Forest,2023-10-01,False,90,1,0.47,0,0,2,0,False,0.0,True,1.8,0.17,0,0,0,0.0,Brentford,False,Manchester United,1.62,3.17,0
Mark Flekken,Brentford,Manchester United,,False,0,0,0.0,0,0,0,0,False,,False,1.6,0.17,0,0,0,6.0,Brentford,True,Burnley,-3.55,3.08,0
Mark Flekken,Brentford,Burnley,2023-10-21,True,90,0,1.14,1,0,6,0,True,0.0,True,1.4,0.19,0,0,0,,,,,,3.03,0
