h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,1.80116,0.834172,1.80116,0.834172,3.1666666666666665,25.928571428571427,14,2,2,0,2.1129,w,2023-12-06 19:30:00,1,0,0,3,0.966988,0.5,0.0,0.2054191414640577,0.2683746990342818,0.029432624113475178,0.3050366758143663,0.5454545454545454,0.058823529411764705
a,1.3708,1.79152,1.3708,1.03036,3.1904761904761907,16.0,15,4,2,1,0.9942,w,2023-12-09 12:30:00,1,0,0,3,0.3404400000000001,0.5,0.3333333333333333,0.13520738701529567,0.6153873339308095,0.030597771023302956,0.1405413125758766,0.5909090909090909,0.17647058823529413
h,1.97111,0.632715,1.97111,0.632715,5.178571428571429,23.384615384615383,12,7,0,0,2.3368,d,2023-12-17 16:30:00,0,1,0,1,1.3383949999999998,0.0,0.0,0.23314589968639968,0.19535201095392882,0.127887537993921,0.26288872164755905,0.45454545454545453,0.35294117647058826
h,0.982901,0.851681,0.982901,0.851681,7.303030303030303,12.857142857142858,7,5,1,1,1.4648,d,2023-12-23 17:30:00,0,1,0,1,0.13122,0.25,0.3333333333333333,0.0719229987382245,0.27472123574235796,0.23185041908446163,0.08847083788167842,0.22727272727272727,0.23529411764705882
a,1.68451,0.972389,1.68451,0.972389,9.2,15.6,18,3,2,0,1.8768,w,2023-12-26 17:30:00,1,0,0,3,0.712121,0.5,0.0,0.1863880949995905,0.3184746056069109,0.32468085106382977,0.13391416125116046,0.7272727272727273,0.11764705882352941
h,6.67151,0.910974,5.02355,0.910974,4.825,14.947368421052632,16,4,4,2,2.9958,w,2024-01-01 19:00:00,1,0,0,3,4.112576000000001,1.0,0.6666666666666666,1.0,0.2962133370063913,0.11058510638297873,0.12310144066872888,0.6363636363636364,0.17647058823529413
a,1.53344,0.834585,1.53344,0.834585,4.806451612903226,10.035714285714286,15,10,4,0,1.9563,w,2024-01-21 16:30:00,1,0,0,3,0.6988549999999999,1.0,0.0,0.16174154386896852,0.26852440031136415,0.10967741935483873,0.04172575264484142,0.5909090909090909,0.5294117647058824
h,3.6627,0.477972,2.90153,0.477972,10.054054054054054,19.6,10,6,4,1,2.9203,w,2024-01-31 20:15:00,1,0,0,3,2.4235580000000003,1.0,0.3333333333333333,0.5091229926039138,0.13926187846104915,0.36647498562392183,0.2001856744983218,0.36363636363636365,0.29411764705882354
a,0.542052,2.8526,0.542052,2.8526,9.619047619047619,9.7,2,5,1,3,0.1636,l,2024-02-04 16:30:00,0,0,1,0,-2.310548,0.25,1.0,0.0,1.0,0.34518743667679835,0.0361636792115975,0.0,0.23529411764705882
h,3.14734,1.11123,3.14734,1.11123,4.62962962962963,17.166666666666668,15,6,3,1,2.5408,w,2024-02-10 15:00:00,1,0,0,3,2.03611,0.75,0.3333333333333333,0.4250437803799292,0.36880069522288,0.10102442868400316,0.159870503939632,0.5909090909090909,0.29411764705882354
a,3.08952,1.69518,3.08952,1.69518,7.363636363636363,13.6,11,10,4,1,2.2674,w,2024-02-17 12:30:00,1,0,0,3,1.39434,1.0,0.3333333333333333,0.41561064616153665,0.5804667018869429,0.234816247582205,0.1007784046275798,0.4090909090909091,0.5294117647058824
h,3.70302,0.956512,3.70302,0.956512,4.8,12.3,16,4,4,1,2.7612,w,2024-02-21 15:00:00,1,0,0,3,2.746508,1.0,0.3333333333333333,0.5157010619862311,0.312719624550647,0.10936170212765957,0.07924016282225238,0.6363636363636364,0.17647058823529413
a,1.32259,0.971466,1.32259,0.971466,4.76,22.0625,12,7,1,0,1.6254,w,2024-03-02 15:00:00,1,0,0,3,0.3511239999999999,0.25,0.0,0.12734209125831353,0.31814004318863726,0.10740425531914893,0.24098407484110548,0.45454545454545453,0.35294117647058826
h,2.25492,1.37289,1.49375,1.37289,8.90625,14.826086956521738,9,5,1,1,2.0021,d,2024-03-10 15:45:00,0,1,0,1,0.1208599999999999,0.25,0.3333333333333333,0.27944852546505744,0.4636453348388038,0.3103058510638298,0.12109206412290532,0.3181818181818182,0.23529411764705882
h,3.21149,0.43922,3.21149,0.43922,8.941176470588236,18.625,24,6,2,1,2.8344,w,2024-03-31 14:00:00,1,0,0,3,2.77227,0.5,0.3333333333333333,0.4355096323361707,0.12521533151311565,0.3120150187734668,0.18403199314432622,1.0,0.29411764705882354
h,2.51772,0.720948,2.51772,0.720948,2.5652173913043477,26.4,18,2,3,1,2.5417,w,2024-04-04 18:30:00,1,0,0,3,1.7967720000000005,0.75,0.3333333333333333,0.32232344197480434,0.227334075798505,0.0,0.31284724701849603,0.7272727272727273,0.058823529411764705
a,4.43457,0.814509,3.6734,0.814509,7.84,14.2,21,6,2,2,2.9172,d,2024-04-07 14:30:00,0,1,0,1,2.858891,0.5,0.6666666666666666,0.6350509294622787,0.2612473958592917,0.2581276595744681,0.11071913161465399,0.8636363636363636,0.29411764705882354
h,3.04497,2.12879,3.04497,2.12879,5.75,26.066666666666666,11,6,0,1,1.963,l,2024-04-14 13:00:00,0,0,1,0,0.9161800000000002,0.0,0.3333333333333333,0.40834246682169945,0.7376385439104113,0.15585106382978725,0.3073246209145659,0.4090909090909091,0.29411764705882354
a,1.02445,0.83885,1.02445,0.83885,12.238095238095237,52.0,9,8,3,1,1.4674,w,2024-04-21 15:30:00,1,0,0,3,0.1856000000000001,0.75,0.3333333333333333,0.07870157524531535,0.2700703469136798,0.47335359675785205,0.7369849318003285,0.3181818181818182,0.4117647058823529
a,1.87155,1.89111,1.87155,1.89111,4.523809523809524,21.055555555555557,24,6,0,2,1.3542999999999998,l,2024-04-24 19:00:00,0,0,1,0,-0.01956,0.0,0.6666666666666666,0.21690302796756258,0.6514860026587382,0.09584599797365755,0.22430114181881664,1.0,0.29411764705882354
a,2.29298,0.794025,2.29298,0.794025,5.2,19.842105263157894,20,5,2,2,2.3549,d,2024-04-27 11:30:00,0,1,0,1,1.498955,0.5,0.6666666666666666,0.2856578836171159,0.25382250249426613,0.12893617021276596,0.20419684503696575,0.8181818181818182,0.23529411764705882
h,3.26222,1.17205,3.26222,1.17205,13.173913043478262,8.37037037037037,22,9,4,2,2.613,w,2024-05-05 15:30:00,1,0,0,3,2.09017,1.0,0.6666666666666666,0.44378605742954763,0.39084629249200975,0.5191489361702128,0.014134537308142956,0.9090909090909091,0.47058823529411764
a,1.89968,2.71655,1.89968,2.71655,7.375,14.875,7,14,3,3,0.8218000000000001,d,2024-05-13 19:00:00,0,1,0,1,-0.8168699999999998,0.75,1.0,0.22149234075835092,0.950685572041021,0.23537234042553193,0.12190244947511247,0.22727272727272727,0.7647058823529411
h,5.65937,0.731254,5.65937,0.731254,5.096774193548387,16.6,22,1,2,0,2.9874,w,2024-05-19 15:00:00,1,0,0,3,4.928116,0.5,0.0,0.8348728386751325,0.23106972074187312,0.1238846945778998,0.15048203956295084,0.9090909090909091,0.0
