h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,0.923233,1.31224,0.923233,1.31224,19.36842105263158,6.5,6,3,2,2,1.011,d,2024-01-14 16:30:00,0,1,0,1,-0.3890070000000001,0.5,0.5,0.19802451330845253,0.21847361507702978,0.7000832854913439,0.0793423874195854,0.29411764705882354,0.08
a,3.22698,2.27609,3.22698,1.51492,12.571428571428571,15.333333333333334,9,9,4,3,2.018,w,2024-02-01 20:15:00,1,0,0,3,1.71206,1.0,0.75,0.7908987921433474,0.45141788222158036,0.3972521563549371,0.6097212294496068,0.47058823529411764,0.32
h,0.96721,1.1807,0.96721,1.1807,8.84,21.714285714285715,9,3,3,0,1.1898,w,2024-02-04 14:00:00,1,0,0,3,-0.21349,0.75,0.0,0.2093420894834067,0.18668289152025833,0.2310032263020433,0.9928520371694066,0.47058823529411764,0.08
a,2.44591,2.64675,2.44591,2.64675,11.75,11.85,4,10,2,1,1.2387,w,2024-02-11 16:30:00,1,0,0,3,-0.2008399999999999,0.5,0.25,0.5898887363648389,0.5409993752545202,0.360654478414503,0.40057183702644744,0.17647058823529413,0.36
a,3.58973,1.57234,3.58973,1.57234,8.517241379310345,11.052631578947368,9,11,2,1,2.5207,w,2024-02-18 16:30:00,1,0,0,3,2.01739,0.5,0.25,0.8842532901187576,0.2813348527014502,0.21662313719465356,0.3526955344042737,0.47058823529411764,0.4
h,1.96036,1.1385,1.96036,1.1385,10.727272727272727,16.5625,11,11,1,2,2.0153,l,2024-02-24 15:00:00,0,0,1,0,0.82186,0.25,0.5,0.46493139248624327,0.17648395177496595,0.3150881995558597,0.6835239456754825,0.5882352941176471,0.4
a,0.153764,2.64173,0.153764,2.64173,18.176470588235293,10.058823529411764,1,26,1,3,0.0737,l,2024-03-03 15:30:00,0,0,1,0,-2.487966,0.25,0.75,0.0,0.5397861364506964,0.6469774881837816,0.2930244292141445,0.0,1.0
h,2.9016,1.8214,1.37927,1.8214,15.428571428571429,15.4,7,13,2,0,2.1497,w,2024-03-09 12:30:00,1,0,0,3,-0.4421299999999999,0.5,0.0,0.7071615445865201,0.34152793168160456,0.5245484274520993,0.613724088634739,0.35294117647058826,0.48
a,0.989565,3.16487,0.989565,3.16487,7.2,13.1875,7,21,1,1,0.2803,d,2024-03-30 20:00:00,0,1,0,1,-2.175305,0.25,0.25,0.21509519713947922,0.6662191539471951,0.15793516669227223,0.48087919942816293,0.35294117647058826,0.8
a,1.56686,3.48048,1.56686,1.95814,12.72,12.294117647058824,7,15,3,4,0.3867,l,2024-04-04 19:15:00,0,0,1,0,-0.39128,0.75,1.0,0.36366331542676966,0.7424961059142974,0.4038715624519896,0.42723794306857843,0.35294117647058826,0.56
h,0.814509,4.43457,0.814509,3.6734,14.2,7.84,6,21,2,2,0.0519,d,2024-04-07 14:30:00,0,1,0,1,-2.858891,0.5,0.5,0.17004415648452825,0.9730815661414534,0.4698110308803195,0.15979985704074337,0.29411764705882354,0.8
a,1.52274,2.38519,0.761571,2.38519,10.8125,13.380952380952381,8,12,2,2,0.7629,d,2024-04-13 16:30:00,0,1,0,1,-1.623619,0.5,0.5,0.35230893789217255,0.47778528331663717,0.3188853894607466,0.49249463902787705,0.4117647058823529,0.44
h,3.51311,1.20517,2.75194,1.20517,6.32,21.833333333333332,14,2,4,2,2.6805999999999996,w,2024-04-24 19:00:00,1,0,0,3,1.5467699999999998,1.0,0.5,0.8645349672107607,0.19259682648630816,0.11872791519434628,1.0,0.7647058823529411,0.04
h,3.06197,1.89591,3.06197,1.13475,14.176470588235293,8.380952380952381,18,9,1,1,2.0884,d,2024-04-27 14:00:00,0,1,0,1,1.92722,0.25,0.25,0.7484331113413555,0.35953558572003425,0.46876270864775466,0.19228020014295927,1.0,0.32
a,0.341417,2.0656,0.341417,2.0656,11.65,16.75,4,12,0,4,0.2369,l,2024-05-06 19:00:00,0,0,1,0,-1.7241829999999998,0.0,1.0,0.0482929058816808,0.4005464408237939,0.3561991089261023,0.6947819871336669,0.17647058823529413,0.44
h,0.551669,1.73104,0.551669,1.73104,19.0,9.25,4,13,0,1,0.3789,l,2024-05-12 15:30:00,0,0,1,0,-1.179371,0.0,0.25,0.10240171334777592,0.31968963321277477,0.683668766323552,0.24446032880629018,0.17647058823529413,0.48
h,1.49706,2.27657,1.49706,2.27657,9.333333333333334,15.727272727272727,11,6,3,2,0.8749,w,2024-05-15 19:00:00,1,0,0,3,-0.7795099999999999,0.75,0.5,0.3457001342863599,0.45153388911915715,0.25298304911148667,0.6333744882708428,0.5882352941176471,0.2
a,1.00404,1.9717,1.00404,1.9717,18.555555555555557,9.233333333333333,6,10,2,0,0.6787,w,2024-05-19 15:00:00,1,0,0,3,-0.96766,0.5,0.0,0.2188203697327089,0.3778525914853354,0.6638671241528824,0.24345961401000707,0.29411764705882354,0.36
