h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,1.92591,0.241137,1.92591,0.241137,9.666666666666666,20.35483870967742,3,3,4,1,2.6679,w,2024-02-03 15:00:00,1,0,0,3,1.684773,0.8,0.16666666666666666,0.3801495113184526,0.043097102754613786,0.2314930991217064,0.06832171991431377,0.09090909090909091,0.10714285714285714
a,1.49285,2.10928,0.73168,2.10928,12.727272727272727,13.636363636363637,10,13,1,2,0.9348,l,2024-02-10 15:00:00,0,0,1,0,-1.3776000000000002,0.2,0.3333333333333333,0.270206952789133,0.4986556807744489,0.3524580814417702,0.03206552104768264,0.4090909090909091,0.4642857142857143
a,3.35549,0.586214,3.35549,0.586214,5.9411764705882355,193.0,15,3,5,0,2.8676,w,2024-02-18 14:00:00,1,0,0,3,2.769276,1.0,0.0,0.7430823216041977,0.12724632871180797,0.0842497601298989,1.0,0.6363636363636364,0.10714285714285714
h,1.6538,0.286655,1.6538,0.286655,8.222222222222221,17.0,9,4,1,1,2.4414,d,2024-02-24 15:00:00,0,1,0,1,1.3671449999999998,0.2,0.16666666666666666,0.31106793001005845,0.05419695718455136,0.17440401505646172,0.05021735871683406,0.36363636363636365,0.14285714285714285
a,1.15198,1.37604,1.15198,1.37604,6.153846153846154,19.90909090909091,15,3,0,3,1.1747999999999998,l,2024-03-02 15:00:00,0,0,1,0,-0.2240599999999999,0.0,0.5,0.18366901364469762,0.319850433131595,0.09265514911688064,0.06591624534961367,0.6363636363636364,0.10714285714285714
h,0.534518,0.687034,0.534518,0.687034,16.214285714285715,27.647058823529413,1,3,1,0,1.1105,w,2024-03-10 14:00:00,1,0,0,3,-0.1525159999999999,0.2,0.0,0.026911631123497905,0.1518319283345134,0.49027603513174406,0.10767412946290796,0.0,0.10714285714285714
a,0.43922,3.21149,0.43922,3.21149,18.625,8.941176470588236,6,24,1,2,0.1056,l,2024-03-31 14:00:00,0,0,1,0,-2.77227,0.2,0.3333333333333333,0.002717972178485418,0.7674366147175369,0.5855552070263488,0.006727979754336153,0.22727272727272727,0.8571428571428571
a,1.22404,0.423299,1.22404,0.423299,6.730769230769231,16.166666666666668,8,8,0,0,2.0572,d,2024-04-03 18:30:00,0,1,0,1,0.800741,0.0,0.0,0.2019631547974773,0.08751846754802049,0.11545700221986296,0.04572028181681908,0.3181818181818182,0.2857142857142857
h,0.428514,4.16518,0.428514,3.40401,9.08695652173913,15.666666666666666,6,18,0,3,0.0305,l,2024-04-06 16:30:00,0,0,1,0,-2.975496,0.0,0.5,0.0,1.0,0.20858109213899953,0.04302203567681007,0.22727272727272727,0.6428571428571429
a,0.889445,1.8522,0.889445,1.8522,15.470588235294118,12.066666666666666,9,8,1,1,0.6303000000000001,d,2024-04-13 14:00:00,0,1,0,1,-0.962755,0.2,0.16666666666666666,0.11701827332350674,0.4359650841566636,0.46088272197210134,0.023594663468745315,0.36363636363636365,0.2857142857142857
h,0.572021,1.90507,0.572021,1.90507,29.11111111111111,19.625,3,3,0,4,0.4089,l,2024-04-25 19:00:00,0,0,1,0,-1.333049,0.0,0.6666666666666666,0.036432657707631905,0.4488577706479593,1.0,0.06438315095188128,0.09090909090909091,0.10714285714285714
a,1.35682,2.48132,1.35682,2.48132,5.521739130434782,14.11111111111111,7,5,0,3,0.6061,l,2024-04-28 13:00:00,0,0,1,0,-1.1245000000000005,0.0,0.5,0.23567250897824452,0.5893800061427421,0.06767224919535213,0.03462749213011542,0.2727272727272727,0.17857142857142858
h,2.63566,0.0644055,1.75337,0.0644055,10.551724137931034,17.57894736842105,4,3,1,0,2.9498,w,2024-05-05 13:00:00,1,0,0,3,1.6889645,0.2,0.0,0.5603363928503065,0.0,0.26647341323064944,0.053341643721054995,0.13636363636363635,0.10714285714285714
a,1.91556,2.45163,1.91556,2.45163,12.958333333333334,13.38888888888889,7,12,1,1,1.041,d,2024-05-11 14:00:00,0,1,0,1,-0.5360700000000003,0.2,0.16666666666666666,0.37752191818868197,0.5821399103998526,0.36159033877038904,0.030730025483435768,0.2727272727272727,0.42857142857142855
h,1.32423,1.544,1.32423,1.544,15.380952380952381,17.555555555555557,11,10,1,2,1.179,l,2024-05-15 18:45:00,0,0,1,0,-0.21977,0.2,0.3333333333333333,0.22739876404112144,0.36080854970201365,0.457340025094103,0.05321540998351073,0.45454545454545453,0.35714285714285715
h,1.9717,1.00404,1.9717,1.00404,9.233333333333333,18.555555555555557,10,6,0,2,2.0965000000000003,l,2024-05-19 15:00:00,0,0,1,0,0.96766,0.0,0.3333333333333333,0.3917743895225295,0.22913586201826022,0.21436637390213298,0.05861190226352872,0.4090909090909091,0.21428571428571427
