name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Adam Davies,Sheffield Utd,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,18212,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Burnley,,0.0
Adam Davies,Sheffield Utd,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,18095,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Liverpool,,0.18
Adam Davies,Sheffield Utd,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,17906,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Brentford,,0.79
Adam Davies,Sheffield Utd,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,17850,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Chelsea,,-0.85
Adam Davies,Sheffield Utd,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,17767,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Aston Villa,,0.29
Adam Davies,Sheffield Utd,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,17794,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Luton,,
Adam Davies,Sheffield Utd,Luton,,True,0,0,0.0,0,0,0,0,0,,0,17767,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Manchester City,,-1.32
Adam Davies,Sheffield Utd,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,17722,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,West Ham,,0.49
Adam Davies,Sheffield Utd,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,17372,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Crystal Palace,,0.38
Adam Davies,Sheffield Utd,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,17387,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Aston Villa,,0.64
Adam Davies,Sheffield Utd,Aston Villa,2024-02-03,True,0,0,0.0,0,0,0,0,0,0.0,0,17339,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Luton,,
Adam Davies,Sheffield Utd,Luton,2024-02-10,False,0,0,0.0,0,0,0,0,0,0.0,0,17414,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Brighton,,-0.66
Adam Davies,Sheffield Utd,Brighton,2024-02-18,True,0,0,0.0,0,0,0,0,0,0.0,0,17611,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Wolverhampton,,-0.52
Adam Davies,Sheffield Utd,Wolverhampton,2024-02-25,False,0,0,0.0,0,0,0,0,0,0.0,0,17648,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Arsenal,,-0.11
Adam Davies,Sheffield Utd,Arsenal,2024-03-04,True,0,0,0.0,0,0,0,0,0,0.0,0,17481,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Bournemouth,,0.19
Adam Davies,Sheffield Utd,Bournemouth,2024-03-09,False,0,0,0.0,0,0,0,0,0,0.0,0,17432,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Fulham,,-0.13
Adam Davies,Sheffield Utd,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,17346,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Liverpool,,-1.01
Adam Davies,Sheffield Utd,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,17316,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Chelsea,,-0.25
Adam Davies,Sheffield Utd,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,17303,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Brentford,,-0.53
Adam Davies,Sheffield Utd,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,17375,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Burnley,,0.39
Adam Davies,Sheffield Utd,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,17427,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Manchester United,,-0.63
Adam Davies,Sheffield Utd,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,17427,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Newcastle United,,-0.41
Adam Davies,Sheffield Utd,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,17352,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Nottingham Forest,,1.55
Adam Davies,Sheffield Utd,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,17320,0.0,0,0.0,0,0,0.0,Sheffield Utd,False,Everton,,-0.24
Adam Davies,Sheffield Utd,Everton,,False,0,0,0.0,0,0,0,0,0,,0,17345,0.0,0,0.0,0,0,0.0,Sheffield Utd,True,Tottenham,,0.69
Adam Davies,Sheffield Utd,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,17286,0.0,0,0.0,0,0,,Liverpool,False,Ipswich Town,,
