name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nathan Collins,Burnley,Leeds United,2022-03-01,True,50,0.0,0.06,0.0,0.0,0,1.0,0.0,4.8,0,0,2,1.2,0.01,23.6,0.43,0.0,Burnley,True,Chelsea,,
Nathan Collins,Burnley,Chelsea,2022-03-05,True,90,0.0,0.08,0.0,0.0,0,1.0,0.0,3.1,0,0,4,1.2,0.03,26.15,0.38,-2.0,Burnley,False,Brentford,,
Nathan Collins,Burnley,Brentford,2022-03-12,False,90,0.0,0.0,0.0,0.0,-2,0.0,0.0,0.9,0,0,2,-0.4,0.03,28.52,0.33,0.0,Burnley,True,Manchester City,,
Nathan Collins,Burnley,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,-0.4,0.03,27.5,0.33,7.0,Burnley,True,Everton,,
Nathan Collins,Burnley,Everton,2022-04-06,True,90,1.0,0.55,0.0,0.0,7,1.0,0.0,9.2,0,0,2,1.0,0.14,29.66,0.3,1.0,Burnley,False,Norwich,,
Nathan Collins,Burnley,Norwich,2022-04-10,False,90,0.0,0.07,0.0,0.0,1,2.0,0.0,3.9,0,0,2,1.2,0.14,31.67,0.27,2.0,Burnley,False,West Ham,,
Nathan Collins,Burnley,West Ham,2022-04-17,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.2,0,0,1,1.6,0.12,33.55,0.25,13.0,Burnley,True,Southampton,,
Nathan Collins,Burnley,Southampton,2022-04-21,True,90,1.0,0.4,0.0,0.55,13,2.0,1.0,10.4,1,1,0,4.6,0.21,35.31,0.31,6.0,Burnley,True,Wolverhampton,,
Nathan Collins,Burnley,Wolverhampton,2022-04-24,True,90,0.0,0.02,0.0,0.0,6,1.0,0.0,2.2,0,1,0,5.8,0.21,36.97,0.36,1.0,Burnley,False,Watford,,
Nathan Collins,Burnley,Watford,2022-04-30,False,90,0.0,0.19,0.0,0.0,1,2.0,0.0,6.2,0,0,1,4.6,0.14,38.53,0.33,1.0,Burnley,True,Aston Villa,,
Nathan Collins,Burnley,Aston Villa,2022-05-07,True,90,0.0,0.16,0.0,0.0,1,3.0,0.0,5.1,0,0,3,4.6,0.15,40.0,0.31,2.0,Burnley,False,Tottenham,,
Nathan Collins,Burnley,Tottenham,2022-05-15,False,90,0.0,0.09,0.0,0.31,2,1.0,1.0,4.9,0,0,1,4.6,0.17,41.39,0.29,2.0,Burnley,False,Aston Villa,,
Nathan Collins,Burnley,Aston Villa,2022-05-19,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,2.4,0.09,42.7,0.28,1.0,Burnley,True,Newcastle United,,
Nathan Collins,Burnley,Newcastle United,2022-05-22,True,90,0.0,0.0,0.0,0.08,1,0.0,1.0,0.0,0,0,2,1.4,0.09,43.95,0.26,1.0,Wolves,False,Leicester City,,
