name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jed Steer,Aston Villa,Manchester United,,True,0,0,0,0,0,0,0,,0.0,0,4.5,0.0,1.0,0.0,Aston Villa,False,Everton,,
Jed Steer,Aston Villa,Everton,,False,0,0,0,0,0,0,0,,0.0,0,4.29,0.0,1.0,0.0,Aston Villa,True,Leicester City,,
Jed Steer,Aston Villa,Leicester City,,True,0,0,0,0,0,0,0,,0.0,0,4.09,0.0,1.0,0.0,Aston Villa,False,Newcastle United,,
Jed Steer,Aston Villa,Newcastle United,,False,0,0,0,0,0,0,0,,0.0,0,3.91,0.0,1.0,0.0,Aston Villa,True,Watford,,
Jed Steer,Aston Villa,Watford,,True,0,0,0,0,0,0,0,,0.0,0,3.75,0.0,1.0,0.0,Aston Villa,False,Brighton,,
Jed Steer,Aston Villa,Brighton,,False,0,0,0,0,0,0,0,,0.0,0,3.6,0.0,1.0,0.0,Aston Villa,True,Southampton,,
Jed Steer,Aston Villa,Southampton,,True,0,0,0,0,0,0,0,,0.0,0,3.46,0.0,1.0,0.0,Aston Villa,False,Leicester City,,
Jed Steer,Aston Villa,Leicester City,,False,0,0,0,0,0,0,0,,0.0,0,3.33,0.0,1.0,0.0,Aston Villa,False,West Ham,,
Jed Steer,Aston Villa,West Ham,,False,0,0,0,0,0,0,0,,0.0,0,3.21,0.0,1.0,0.0,Aston Villa,True,Arsenal,,
Jed Steer,Aston Villa,Arsenal,,True,0,0,0,0,0,0,0,,0.0,0,3.1,0.0,1.0,0.0,Aston Villa,False,Wolverhampton,,
Jed Steer,Aston Villa,Wolverhampton,,False,0,0,0,0,0,0,0,,0.0,0,3.0,0.0,1.0,0.0,Aston Villa,True,Tottenham,,
Jed Steer,Aston Villa,Tottenham,,True,0,0,0,0,0,0,0,,0.0,0,2.9,0.0,1.0,0.0,Aston Villa,False,Leeds United,,
Jed Steer,Aston Villa,Leeds United,,False,0,0,0,0,0,0,0,,0.0,0,2.81,0.0,1.0,0.0,Aston Villa,True,Norwich,,
Jed Steer,Aston Villa,Norwich,,True,0,0,0,0,0,0,0,,0.0,0,2.73,0.0,1.0,0.0,Aston Villa,False,Burnley,,
Jed Steer,Aston Villa,Burnley,,False,0,0,0,0,0,0,0,,0.0,0,2.65,0.0,1.0,0.0,Aston Villa,True,Liverpool,,
Jed Steer,Aston Villa,Liverpool,,True,0,0,0,0,0,0,0,,0.0,0,2.57,0.0,1.0,0.0,Aston Villa,True,Crystal Palace,,
Jed Steer,Aston Villa,Crystal Palace,,True,0,0,0,0,0,0,0,,0.0,0,2.5,0.0,1.0,0.0,Aston Villa,True,Burnley,,
Jed Steer,Aston Villa,Burnley,,True,0,0,0,0,0,0,0,,0.0,0,2.43,0.0,1.0,0.0,Aston Villa,False,Manchester City,,
Jed Steer,Aston Villa,Manchester City,,False,0,0,0,0,0,0,0,,0.0,0,2.37,0.0,1.0,,Liverpool,False,,,
