name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Aaron Ramsdale,Arsenal,Burnley,2022-01-23,True,90,0,1,0,8,2,1,0.0,4.4,0,81.0,0.56,3.11,9.0,Arsenal,False,Wolverhampton,,
Aaron Ramsdale,Arsenal,Wolverhampton,2022-02-10,False,90,0,4,0,9,2,1,0.0,5.2,0,81.43,0.58,3.16,2.0,Arsenal,True,Brentford,,
Aaron Ramsdale,Arsenal,Brentford,2022-02-19,True,90,1,1,0,2,0,0,0.0,5.2,0,81.82,0.55,3.05,2.0,Arsenal,True,Wolverhampton,,
Aaron Ramsdale,Arsenal,Wolverhampton,2022-02-24,True,90,1,1,0,2,0,0,0.0,4.4,0,82.17,0.52,2.95,2.0,Arsenal,False,Watford,,
Aaron Ramsdale,Arsenal,Watford,2022-03-06,False,90,2,5,0,2,0,0,0.0,4.6,0,82.5,0.5,3.05,9.0,Arsenal,True,Leeds United,,
Aaron Ramsdale,Arsenal,Leeds United,2022-03-13,True,90,0,3,0,9,2,1,0.0,4.8,0,82.8,0.52,3.04,1.0,Arsenal,True,Liverpool,,
Aaron Ramsdale,Arsenal,Liverpool,2022-03-16,True,90,2,1,0,1,0,0,0.0,3.2,0,83.08,0.5,2.96,0.0,Arsenal,False,Aston Villa,,
Aaron Ramsdale,Arsenal,Aston Villa,,False,0,0,0,0,0,0,0,,2.8,0,80.0,0.5,2.96,1.0,Arsenal,False,Crystal Palace,,
Aaron Ramsdale,Arsenal,Crystal Palace,2022-04-04,False,90,3,2,0,1,0,0,0.0,2.6,0,80.36,0.48,2.92,1.0,Arsenal,True,Brighton,,
Aaron Ramsdale,Arsenal,Brighton,2022-04-09,True,90,2,1,0,1,0,0,0.0,2.4,0,80.69,0.46,2.85,2.0,Arsenal,False,Southampton,,
Aaron Ramsdale,Arsenal,Southampton,2022-04-16,False,90,1,2,0,2,0,0,0.0,1.0,0,81.0,0.44,2.81,1.0,Arsenal,False,Chelsea,,
Aaron Ramsdale,Arsenal,Chelsea,2022-04-20,False,90,2,0,0,1,0,0,0.0,1.0,0,81.29,0.43,2.71,3.0,Arsenal,True,Manchester United,,
Aaron Ramsdale,Arsenal,Manchester United,2022-04-23,True,90,1,4,0,3,0,0,0.0,1.6,0,81.56,0.41,2.76,2.0,Arsenal,False,West Ham,,
Aaron Ramsdale,Arsenal,West Ham,2022-05-01,False,90,1,2,0,2,0,0,0.0,1.8,0,81.82,0.4,2.73,2.0,Arsenal,True,Leicester City,,
Aaron Ramsdale,Arsenal,Leicester City,2022-05-08,True,90,1,1,0,2,0,0,0.0,2.0,0,82.06,0.39,2.68,2.0,Arsenal,False,Tottenham,,
Aaron Ramsdale,Arsenal,Tottenham,2022-05-12,False,90,3,3,0,2,0,0,0.0,2.0,0,82.29,0.38,2.69,2.0,Arsenal,False,Newcastle United,,
Aaron Ramsdale,Arsenal,Newcastle United,2022-05-16,False,90,2,3,0,2,0,0,0.0,2.2,0,82.5,0.36,2.7,2.0,Arsenal,True,Everton,,
Aaron Ramsdale,Arsenal,Everton,2022-05-22,True,90,1,1,0,2,0,0,0.0,2.0,0,82.7,0.35,2.65,6.0,Arsenal,False,,,
